run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,XY,-1.0391561239969653e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,XZ,1.880341673362566e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,YI,1.6658434670536674e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,YX,8.386823000406528e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,YY,-4.852137008154458e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,YZ,2.0672342963113222e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,ZI,1.1627375520739673e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,ZX,-1.865985460837103e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,ZY,-1.759471954099874e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,2.0,ZZ,-2.5924098631668903e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,IX,0.0017661215310999696
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,IY,-6.181381649079814e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,IZ,2.9440172799599655e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,XI,0.0017661221865592712
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,XX,0.006087585768124087
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,XY,-6.494315378871574e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,XZ,4.168435960866398e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,YI,5.808976224032978e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,YX,-4.6416006262064305e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,YY,1.1819063347809357e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,YZ,5.2389943882013055e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,ZI,2.8595925488650313e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,ZX,1.2011104644248705e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,ZY,1.728092405867024e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,3.0,ZZ,-1.8786150371430395e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,IX,0.002205589866262225
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,IY,1.494147993747136e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,IZ,8.394474421136167e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,XI,0.0022055766302413768
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,XX,0.009477466433567122
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,XY,1.4795883979817903e-09
