source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,grid_infidelity,x_only_infidelity,y_only_infidelity,zero_infidelity,additive_prediction,interaction_infidelity,pair_noise_penalty,relative_interaction_to_pair_noise,interaction_per_multiplier_product,nominal_bilinear_coefficient,bilinear_prediction,bilinear_residual,relative_bilinear_residual
motional_dephasing,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0,0.0,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0004905090038785,0.0004905090038785,0.0002487641440845,0.0002487641440845,0.0004905090038785,0.0,0.00024174485979400006,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0007318486089153,0.0007318486089153,0.0002487641440845,0.0002487641440845,0.0007318486089152999,1.0842021724855044e-19,0.00048308446483080004,2.2443325161889555e-16,,-1.590968073000333e-07,-0.0,1.0842021724855044e-19,
motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0012134626861624,0.0012134626861624,0.0002487641440845,0.0002487641440845,0.0012134626861624,0.0,0.0009646985420778999,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.002172277059574,0.002172277059574,0.0002487641440845,0.0002487641440845,0.002172277059574,0.0,0.0019235129154895,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,0.01,0.0003820584352766,0.0002487641440845,0.0003820584352766,0.0002487641440845,0.0003820584352766,0.0,0.0001332942911921,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,0.5,18.0,1.6666666666666667,rates_6c688fb66a893df8,rates_65e4c1ad12cf1435,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,0.01,0.0008650632991624,0.0007318486089153,0.0003820584352766,0.0002487641440845,0.0008651429001074,-7.960094499997669e-08,0.0006162991550779,-0.000129159588073612,-1.5920188999995338e-07,-1.590968073000333e-07,-7.954840365001666e-08,-5.254134996003634e-11,-0.0006600593744213933
motional_dephasing,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0005153042151032,0.0002487641440845,0.0005153042151032,0.0002487641440845,0.0005153042151031999,1.0842021724855044e-19,0.0002665400710187,4.0676892158906893e-16,,-1.590968073000333e-07,-0.0,1.0842021724855044e-19,
motional_dephasing,spin_dephasing,0.5,1.0,9.0,3.3333333333333335,rates_f178564d2b994859,rates_70251d48c79bc447,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0007569591105234,0.0004905090038785,0.0005153042151032,0.0002487641440845,0.0007570490748971999,-8.996437379988394e-08,0.0005081949664389,-0.00017702728232492303,-1.799287475997679e-07,-1.590968073000333e-07,-7.954840365001666e-08,-1.0415970149867289e-08,-0.11577883233018986
motional_dephasing,spin_dephasing,1.0,1.0,18.0,3.3333333333333335,rates_c78d3b44752e1de2,rates_65e4c1ad12cf1435,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0009982295831267,0.0007318486089153,0.0005153042151032,0.0002487641440845,0.000998388679934,-1.590968073000333e-07,0.0007494654390421999,-0.00021228037880353159,-1.590968073000333e-07,-1.590968073000333e-07,-1.590968073000333e-07,0.0,0.0
motional_dephasing,spin_dephasing,2.0,1.0,36.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0014796941566224,0.0012134626861624,0.0005153042151032,0.0002487641440845,0.0014800027571811,-3.0860055869985463e-07,0.0012309300125379,-0.0002507052030225422,-1.5430027934992731e-07,-1.590968073000333e-07,-3.181936146000666e-07,9.593055900211991e-09,0.03108567249724979
motional_dephasing,spin_dephasing,4.0,1.0,72.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0024381556284254,0.002172277059574,0.0005153042151032,0.0002487641440845,0.0024388171305927,-6.615021673002548e-07,0.0021893914843409,-0.00030213973701436733,-1.653755418250637e-07,-1.590968073000333e-07,-6.363872292001332e-07,-2.511493810012158e-08,-0.03796652428611311
motional_dephasing,spin_dephasing,0.0,2.0,0.0,6.666666666666667,rates_b641ff121079f20c,rates_7283b228c09abbcb,rates_b641ff121079f20c,rates_7283b228c09abbcb,0.01,0.0007817128734529,0.0002487641440845,0.0007817128734529,0.0002487641440845,0.0007817128734529,0.0,0.0005329487293684,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,2.0,18.0,6.666666666666667,rates_405ddd5e4fdb9f22,rates_65e4c1ad12cf1435,rates_b641ff121079f20c,rates_7283b228c09abbcb,0.01,0.0012644844258872,0.0007318486089153,0.0007817128734529,0.0002487641440845,0.0012647973382837001,-3.1291239650007435e-07,0.0010157202818027,-0.00030806945780851945,-1.5645619825003718e-07,-1.590968073000333e-07,-3.181936146000666e-07,5.281218099992269e-09,0.016877625044781547
motional_dephasing,spin_dephasing,0.0,4.0,0.0,13.333333333333334,rates_14c3539000a4de2d,rates_7283b228c09abbcb,rates_14c3539000a4de2d,rates_7283b228c09abbcb,0.01,0.0013142085457644,0.0002487641440845,0.0013142085457644,0.0002487641440845,0.0013142085457644,0.0,0.0010654444016798999,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,4.0,18.0,13.333333333333334,rates_e3c1dfd931a34ad1,rates_65e4c1ad12cf1435,rates_14c3539000a4de2d,rates_7283b228c09abbcb,0.01,0.0017966686457981,0.0007318486089153,0.0013142085457644,0.0002487641440845,0.0017972930105952,-6.2436479709993e-07,0.0015479045017136,-0.0004033613161591881,-1.560911992749825e-07,-1.590968073000333e-07,-6.363872292001332e-07,1.2022432100203262e-08,0.019255461159958805
motional_dephasing,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0,0.0,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.001871974006538,0.001871974006538,0.0013018788028587,0.0013018788028587,0.001871974006538,0.0,0.0005700952036793,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0024400370379658,0.0024400370379658,0.0013018788028587,0.0013018788028587,0.0024400370379658,0.0,0.0011381582351071002,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0035700257729672,0.0035700257729672,0.0013018788028587,0.0013018788028587,0.0035700257729672,0.0,0.0022681469701085,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0058059823070857,0.0058059823070857,0.0013018788028587,0.0013018788028587,0.0058059823070857,0.0,0.004504103504227,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,1.0,0.0014349793142726,0.0013018788028587,0.0014349793142726,0.0013018788028587,0.0014349793142726,0.0,0.0001331005114139001,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,0.5,18.0,1.6666666666666667,rates_6c688fb66a893df8,rates_65e4c1ad12cf1435,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,1.0,0.0025729443628803,0.0024400370379658,0.0014349793142726,0.0013018788028587,0.0025731375493797002,-1.931864994000193e-07,0.0012710655600216003,-0.00015198783247398845,-3.863729988000386e-07,-3.9811935869998524e-07,-1.9905967934999262e-07,5.8731799499733145e-09,0.030401606572993928
motional_dephasing,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0015680744438917,0.0013018788028587,0.0015680744438917,0.0013018788028587,0.0015680744438917,0.0,0.000266195641033,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.5,1.0,9.0,3.3333333333333335,rates_f178564d2b994859,rates_70251d48c79bc447,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0021379806347674,0.001871974006538,0.0015680744438917,0.0013018788028587,0.002138169647571,-1.8901280360002562e-07,0.0008361018319087,-0.0002260643337768279,-3.7802560720005124e-07,-3.9811935869998524e-07,-1.9905967934999262e-07,1.0046875749967002e-08,0.05315447185909918
motional_dephasing,spin_dephasing,1.0,1.0,18.0,3.3333333333333335,rates_c78d3b44752e1de2,rates_65e4c1ad12cf1435,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0027058345596401,0.0024400370379658,0.0015680744438917,0.0013018788028587,0.0027062326789988,-3.9811935869998524e-07,0.0014039557567814003,-0.0002835697327191298,-3.9811935869998524e-07,-3.9811935869998524e-07,-3.9811935869998524e-07,0.0,0.0
motional_dephasing,spin_dephasing,2.0,1.0,36.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0038354501565077,0.0035700257729672,0.0015680744438917,0.0013018788028587,0.0038362214140002003,-7.71257492500517e-07,0.002533571353649,-0.00030441514559663224,-3.856287462502585e-07,-3.9811935869998524e-07,-7.962387173999705e-07,2.4981224899453536e-08,0.03239025246738435
motional_dephasing,spin_dephasing,4.0,1.0,72.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0060706794593594,0.0058059823070857,0.0015680744438917,0.0013018788028587,0.0060721779481187005,-1.498488759300344e-06,0.0047688006565007,-0.00031422759457509395,-3.74622189825086e-07,-3.9811935869998524e-07,-1.592477434799941e-06,9.398867549959694e-08,0.06272230933749612
motional_dephasing,spin_dephasing,0.0,2.0,0.0,6.666666666666667,rates_b641ff121079f20c,rates_7283b228c09abbcb,rates_b641ff121079f20c,rates_7283b228c09abbcb,1.0,0.0018341137096719,0.0013018788028587,0.0018341137096719,0.0013018788028587,0.0018341137096719003,-2.168404344971009e-19,0.0005322349068132002,-4.074149059396548e-16,,-3.9811935869998524e-07,-0.0,-2.168404344971009e-19,
motional_dephasing,spin_dephasing,1.0,2.0,18.0,6.666666666666667,rates_405ddd5e4fdb9f22,rates_65e4c1ad12cf1435,rates_b641ff121079f20c,rates_7283b228c09abbcb,1.0,0.0029715191433943,0.0024400370379658,0.0018341137096719,0.0013018788028587,0.002972271944779,-7.528013847000505e-07,0.0016696403405356002,-0.0004508763752429227,-3.764006923500252e-07,-3.9811935869998524e-07,-7.962387173999705e-07,4.3437332699920034e-08,0.057700920299485634
motional_dephasing,spin_dephasing,0.0,4.0,0.0,13.333333333333334,rates_14c3539000a4de2d,rates_7283b228c09abbcb,rates_14c3539000a4de2d,rates_7283b228c09abbcb,1.0,0.0023659522682372,0.0013018788028587,0.0023659522682372,0.0013018788028587,0.0023659522682372,0.0,0.0010640734653785,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,4.0,18.0,13.333333333333334,rates_e3c1dfd931a34ad1,rates_65e4c1ad12cf1435,rates_14c3539000a4de2d,rates_7283b228c09abbcb,1.0,0.0035025721117672,0.0024400370379658,0.0023659522682372,0.0013018788028587,0.0035041105033443007,-1.5383915771007527e-06,0.0022006933089085,-0.0006990486002176124,-3.8459789427518817e-07,-3.9811935869998524e-07,-1.592477434799941e-06,5.4085857699188306e-08,0.03515740628346284
motional_dephasing,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0,0.0,0.0,,-5.757829977005857e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0039091162522086,0.0039091162522086,0.0030258929745734,0.0030258929745734,0.0039091162522086,0.0,0.0008832232776352002,0.0,,-5.757829977005857e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0047873986741631,0.0047873986741631,0.0030258929745734,0.0030258929745734,0.0047873986741631,0.0,0.0017615056995897004,0.0,,-5.757829977005857e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0065293736695828,0.0065293736695828,0.0030258929745734,0.0030258929745734,0.0065293736695828004,-8.673617379884035e-19,0.0035034806950093996,-2.4757143352436156e-16,,-5.757829977005857e-07,-0.0,-8.673617379884035e-19,
motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.009956403138607,0.009956403138607,0.0030258929745734,0.0030258929745734,0.009956403138607,0.0,0.0069305101640336,0.0,,-5.757829977005857e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,2.0,0.0031587185580059,0.0030258929745734,0.0031587185580059,0.0030258929745734,0.0031587185580058998,4.336808689942018e-19,0.00013282558343250027,3.2650401962253837e-15,,-5.757829977005857e-07,-0.0,4.336808689942018e-19,
motional_dephasing,spin_dephasing,1.0,0.5,18.0,1.6666666666666667,rates_6c688fb66a893df8,rates_65e4c1ad12cf1435,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,2.0,0.004919918073974,0.0047873986741631,0.0031587185580059,0.0030258929745734,0.0049202242575956,-3.0618362159996054e-07,0.0018940250994006003,-0.0001616576367952347,-6.123672431999211e-07,-5.757829977005857e-07,-2.8789149885029286e-07,-1.8292122749667683e-08,-0.05974232930580125
motional_dephasing,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0032915007067568,0.0030258929745734,0.0032915007067568,0.0030258929745734,0.0032915007067568,0.0,0.0002656077321834,0.0,,-5.757829977005857e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.5,1.0,9.0,3.3333333333333335,rates_f178564d2b994859,rates_70251d48c79bc447,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0041744337096663,0.0039091162522086,0.0032915007067568,0.0030258929745734,0.004174723984392,-2.902747257005345e-07,0.0011485407350928997,-0.0002527335050742067,-5.80549451401069e-07,-5.757829977005857e-07,-2.8789149885029286e-07,-2.3832268502416154e-09,-0.008210245809345113
motional_dephasing,spin_dephasing,1.0,1.0,18.0,3.3333333333333335,rates_c78d3b44752e1de2,rates_65e4c1ad12cf1435,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0050524306233488,0.0047873986741631,0.0032915007067568,0.0030258929745734,0.0050530064063465,-5.757829977005857e-07,0.0020265376487754,-0.0002841215400308605,-5.757829977005857e-07,-5.757829977005857e-07,-5.757829977005857e-07,0.0,0.0
motional_dephasing,spin_dephasing,2.0,1.0,36.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0067938176629297,0.0065293736695828,0.0032915007067568,0.0030258929745734,0.006794981401766199,-1.1637388364991313e-06,0.0037679246883562997,-0.000308854059661897,-5.818694182495657e-07,-5.757829977005857e-07,-1.1515659954011714e-06,-1.2172841097959908e-08,-0.010460114173536903
motional_dephasing,spin_dephasing,4.0,1.0,72.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0102196800785995,0.009956403138607,0.0032915007067568,0.0030258929745734,0.0102220108707904,-2.3307921908997248e-06,0.0071937871040261,-0.00032400071856383757,-5.826980477249312e-07,-5.757829977005857e-07,-2.303131990802343e-06,-2.7660200097381904e-08,-0.011867295679716776
motional_dephasing,spin_dephasing,0.0,2.0,0.0,6.666666666666667,rates_b641ff121079f20c,rates_7283b228c09abbcb,rates_b641ff121079f20c,rates_7283b228c09abbcb,2.0,0.003557008479872,0.0030258929745734,0.003557008479872,0.0030258929745734,0.003557008479872,0.0,0.0005311155052986002,0.0,,-5.757829977005857e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,2.0,18.0,6.666666666666667,rates_405ddd5e4fdb9f22,rates_65e4c1ad12cf1435,rates_b641ff121079f20c,rates_7283b228c09abbcb,2.0,0.0053173334656146,0.0047873986741631,0.003557008479872,0.0030258929745734,0.005318514179461701,-1.1807138471002857e-06,0.0022914404910412004,-0.0005152714424470106,-5.903569235501428e-07,-5.757829977005857e-07,-1.1515659954011714e-06,-2.9147851699114213e-08,-0.024686634929113774
motional_dephasing,spin_dephasing,0.0,4.0,0.0,13.333333333333334,rates_14c3539000a4de2d,rates_7283b228c09abbcb,rates_14c3539000a4de2d,rates_7283b228c09abbcb,2.0,0.0040876768075168,0.0030258929745734,0.0040876768075168,0.0030258929745734,0.0040876768075168,0.0,0.0010617838329434002,0.0,,-5.757829977005857e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,1.0,4.0,18.0,13.333333333333334,rates_e3c1dfd931a34ad1,rates_65e4c1ad12cf1435,rates_14c3539000a4de2d,rates_7283b228c09abbcb,2.0,0.0058468088088903,0.0047873986741631,0.0040876768075168,0.0030258929745734,0.0058491825071065005,-2.3736982162009604e-06,0.0028209158343168996,-0.00084146367903804,-5.934245540502401e-07,-5.757829977005857e-07,-2.303131990802343e-06,-7.056622539861751e-08,-0.02972838961456391
motional_dephasing,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0053504253160057,0.0053504253160057,0.0053504253160057,0.0053504253160057,0.0053504253160057,0.0,0.0,0.0,,-7.577355859017532e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0065274971072746,0.0065274971072746,0.0053504253160057,0.0053504253160057,0.006527497107274599,8.673617379884035e-19,0.0011770717912689002,7.368809145051171e-16,,-7.577355859017532e-07,-0.0,8.673617379884035e-19,
motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0076958389865998,0.0076958389865998,0.0053504253160057,0.0053504253160057,0.0076958389865998,0.0,0.0023454136705941004,0.0,,-7.577355859017532e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0100067734162732,0.0100067734162732,0.0053504253160057,0.0053504253160057,0.0100067734162732,0.0,0.0046563481002675,0.0,,-7.577355859017532e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0145289787927055,0.0145289787927055,0.0053504253160057,0.0053504253160057,0.0145289787927055,0.0,0.0091785534766998,0.0,,-7.577355859017532e-07,-0.0,0.0,
motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,3.0,0.0054828599167102,0.0053504253160057,0.0054828599167102,0.0053504253160057,0.0054828599167102005,-8.673617379884035e-19,0.00013243460070449988,-6.549358954339583e-15,,-7.577355859017532e-07,-0.0,-8.673617379884035e-19,
motional_dephasing,spin_dephasing,1.0,0.5,18.0,1.6666666666666667,rates_6c688fb66a893df8,rates_65e4c1ad12cf1435,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,3.0,0.0078278815562391,0.0076958389865998,0.0054828599167102,0.0053504253160057,0.007828273587304299,-3.920310651991249e-07,0.0024774562402334003,-0.00015823935003679088,-7.840621303982498e-07,-7.577355859017532e-07,-3.788677929508766e-07,-1.3163272248248314e-08,-0.033577115225708644
motional_dephasing,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,3.0,0.0056152454083486,0.0053504253160057,0.0056152454083486,0.0053504253160057,0.005615245408348599,8.673617379884035e-19,0.0002648200923429005,3.275286743972984e-15,,-7.577355859017532e-07,-0.0,8.673617379884035e-19,
motional_dephasing,spin_dephasing,0.5,1.0,9.0,3.3333333333333335,rates_f178564d2b994859,rates_70251d48c79bc447,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,3.0,0.0067919491378105,0.0065274971072746,0.0056152454083486,0.0053504253160057,0.0067923171996175005,-3.6806180700021257e-07,0.0014415238218048005,-0.0002553282862432311,-7.361236140004251e-07,-7.577355859017532e-07,-3.788677929508766e-07,1.080598595066401e-08,0.029359161274393704
motional_dephasing,spin_dephasing,1.0,1.0,18.0,3.3333333333333335,rates_c78d3b44752e1de2,rates_65e4c1ad12cf1435,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,3.0,0.0079599013433568,0.0076958389865998,0.0056152454083486,0.0053504253160057,0.007960659078942701,-7.577355859017532e-07,0.0026094760273511,-0.00029037844301292034,-7.577355859017532e-07,-7.577355859017532e-07,-7.577355859017532e-07,0.0,0.0
motional_dephasing,spin_dephasing,2.0,1.0,36.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,3.0,0.010270040514656,0.0100067734162732,0.0056152454083486,0.0053504253160057,0.0102715935086161,-1.5529939601001408e-06,0.0049196151986503,-0.0003156738682582747,-7.764969800500704e-07,-7.577355859017532e-07,-1.5154711718035063e-06,-3.752278829663447e-08,-0.02416158031562139
motional_dephasing,spin_dephasing,4.0,1.0,72.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,3.0,0.0147907606554087,0.0145289787927055,0.0056152454083486,0.0053504253160057,0.0147937988850484,-3.038229639699963e-06,0.009440335339403,-0.00032183492751774415,-7.595574099249908e-07,-7.577355859017532e-07,-3.0309423436070126e-06,-7.287296092950424e-09,-0.0023985336716253196
