condition_id,nbar,motional_heating_s^-1,motional_dephasing_s^-1,spin_dephasing_s^-1,photon_scattering_s^-1,average_infidelity,abs_chi_II_XX,chi_XX_XX,generator_frobenius_norm,hamiltonian_fit_frobenius_norm,pauli_dissipator_fit_frobenius_norm,unmodeled_generator_frobenius_norm,generator_reconstruction_error,generator_imaginary_frobenius_norm,gamma_nnls_residual,cptp_projection_iterations,cptp_min_choi_eigenvalue,cptp_tp_frobenius_error,cptp_relative_final_step
rates_370adf81f1b648c5,1.0,20.0,9.0,0.0,0.0,0.002634845334546032,0.028748069821620023,0.001368353201913088,0.1637000050980816,0.16311265116920348,0.011497610542921047,0.007730436563933482,5.43004501346907e-15,2.0769561839091758e-15,0.007730436561527153,22.0,-7.0331278972787534e-12,4.9191717929979694e-18,2.2854762796886047e-12
rates_370adf81f1b648c5,2.0,20.0,9.0,0.0,0.0,0.00465554156653063,0.043523739049795916,0.003315864132721929,0.24860624491489464,0.2477390891518425,0.01814156316737605,0.010064412687489973,4.73710987545447e-15,2.307090026063379e-15,0.010064412682377738,30.0,-8.317000980134858e-12,1.3946544793230608e-17,2.7958286153036154e-12
rates_370adf81f1b648c5,3.0,20.0,9.0,0.0,0.0,0.007257481821642564,0.057867174799301035,0.006030628119550847,0.3320320012004234,0.3307352604490507,0.026639129080110305,0.01223904075937748,4.817602500600675e-15,2.4853370157330833e-15,0.012239040755073143,23.0,-9.219476461244947e-12,3.331029671224105e-16,3.5992051137106463e-12
rates_370adf81f1b648c5,4.0,20.0,9.0,0.0,0.0,0.010386557298810929,0.07173726907705727,0.009437541016832736,0.4139426853173225,0.41204776280329775,0.03689393203205154,0.014283755659049248,6.105010619755597e-15,2.09365297866861e-15,0.014283755654449922,23.0,-7.515212921003849e-12,2.49154691051106e-16,2.8506866823791873e-12
rates_3f28f4785d99bb44,0.01,20.0,36.0,0.0,0.0,0.0019917431090030746,0.013734536276652,0.0005156066639864771,0.07886423636182205,0.07770742355048799,0.010875664944709387,0.007927421654536566,3.732174880574689e-15,1.822089471813006e-15,0.007927421653227332,23.0,-7.331951366861431e-12,1.110229126319166e-16,2.755722285714373e-12
rates_3f28f4785d99bb44,1.0,20.0,36.0,0.0,0.0,0.004329730644208674,0.028667831908784164,0.0016044281307854857,0.16492064309863466,0.16277518716871472,0.021621700469035266,0.015347932469373184,4.672612490045515e-15,1.2184325952500126e-15,0.015347932468182404,27.0,-8.592323161432292e-12,1.5703272193936855e-16,2.675868845421998e-12
rates_3f28f4785d99bb44,2.0,20.0,36.0,0.0,0.0,0.007270669294623478,0.04330519909855038,0.0035393250080868748,0.2502633382204283,0.24696491866670658,0.03370835052738472,0.022445812747646805,4.304708478099176e-15,1.506112153292913e-15,0.02244581274555486,33.0,-8.259420234305643e-12,1.1074837916798921e-17,2.713231572876697e-12
rates_3f28f4785d99bb44,3.0,20.0,36.0,0.0,0.0,0.010729891323349162,0.05745728533283111,0.006228212108996127,0.33400668494589963,0.3293933396727052,0.047014409088376626,0.029157138163442255,4.302247399697176e-15,1.6333379496505226e-15,0.029157138161749186,26.0,-9.992313783627332e-12,2.2213577114196986e-16,3.7683893533222646e-12
rates_3f28f4785d99bb44,4.0,20.0,36.0,0.0,0.0,0.014653561292399343,0.07109361094538573,0.009591808227881343,0.4161452174278055,0.4100359367396573,0.06152588977379003,0.03552375905799735,5.1139713538560565e-15,2.1549012480750364e-15,0.03552375905581054,30.0,-7.720652551525331e-12,2.9569805366031767e-16,2.63218217994024e-12
rates_3fa0e6fcd1bc3bb5,0.01,20.0,18.0,0.0,0.0,0.0015107473562419927,0.01373833049104708,0.000354023100289827,0.07841327171974309,0.07774926779616549,0.008111183448927504,0.006156398461133616,5.044118837642904e-15,2.0940959695002596e-15,0.006156398458798336,24.0,-9.042385643409955e-12,1.9229710553506899e-16,3.118429446326264e-12
rates_3fa0e6fcd1bc3bb5,1.0,20.0,18.0,0.0,0.0,0.00320183355337198,0.028717552509299075,0.001446038939858233,0.16399806645272566,0.1629984069345423,0.014874711576639051,0.010277552848113722,4.973195096389099e-15,1.908001834610868e-15,0.010277552847614918,28.0,-8.055527926134228e-12,1.5711188421351441e-16,2.4765397053322705e-12
rates_3fa0e6fcd1bc3bb5,2.0,20.0,18.0,0.0,0.0,0.005532107156798283,0.04344425766701952,0.0033873628270423713,0.24897720142080698,0.2474778918369065,0.0232890899234928,0.014211198747218528,4.69193877429227e-15,2.13090826069935e-15,0.014211198740613553,34.0,-8.052309688553552e-12,7.907015192918506e-19,2.7192296685424358e-12
rates_3fa0e6fcd1bc3bb5,3.0,20.0,18.0,0.0,0.0,0.008423525969379675,0.05772111753930255,0.006090775093504894,0.3324413516298698,0.3302835110281453,0.03330407357793284,0.01791349489997173,5.6184734200984105e-15,2.245137064094469e-15,0.017913494895605293,26.0,-9.16677443457632e-12,1.5774311640619908e-16,3.620482953801814e-12
rates_3fa0e6fcd1bc3bb5,4.0,20.0,18.0,0.0,0.0,0.011821835299789552,0.0715104399922571,0.009479878738817858,0.4143650768529497,0.4113708537161198,0.04487484659570568,0.02141695055869591,4.671956967842789e-15,2.4043585625597753e-15,0.021416950555229713,25.0,-8.705790739696313e-12,2.4989743810576165e-16,2.8744411146159404e-12
rates_405ddd5e4fdb9f22,0.01,0.0,18.0,6.666666666666667,0.0,0.0012645114317021645,0.013708372511597145,0.0003519194189892914,0.07791998909702665,0.07766055093756237,0.005927103102050215,0.002287570277104699,4.565720824006157e-15,2.1613521468957258e-15,0.0022875702636291815,1.0,1.4594471267517894e-08,2.067450454344209e-18,6.355858908518309e-16
rates_405ddd5e4fdb9f22,1.0,0.0,18.0,6.666666666666667,0.0,0.0029715537789261506,0.028692658341818954,0.0014419757833252186,0.1635309363488414,0.16290717313049563,0.012722540973199461,0.006461968503854374,3.775702300273026e-15,2.3799013408462206e-15,0.0064619685013561036,1.0,4.1894026085966154e-08,8.95331185356564e-19,6.16068516677425e-16
rates_405ddd5e4fdb9f22,2.0,0.0,18.0,6.666666666666667,0.0,0.005317352606258297,0.04342294804259071,0.003381588770446492,0.24851827858962008,0.24738171469717252,0.021309867414937955,0.010464777942819092,3.444439271449776e-15,1.948329814389796e-15,0.010464777929947185,1.0,3.390818929527597e-08,2.2211681103395716e-16,1.1526747902501267e-15
rates_405ddd5e4fdb9f22,3.0,0.0,18.0,6.666666666666667,0.0,0.008223896209061011,0.057702325242560235,0.006083583115046004,0.3319860027967894,0.3301804351707438,0.031510427029193815,0.01423654704926413,6.4940356363825885e-15,2.4669801886050017e-15,0.014236547008345903,6.0,-1.110765387116739e-12,2.4860726449803894e-16,2.3387895044439984e-12
rates_405ddd5e4fdb9f22,4.0,0.0,18.0,6.666666666666667,0.0,0.011636641027420415,0.07149310428118633,0.009471186213935895,0.4139097250528923,0.41125826583419767,0.04325240640216182,0.017808105368942603,4.206263532030957e-15,2.3559665047027704e-15,0.017808105358844237,5.0,-3.65660751539836e-12,2.695790494096524e-18,7.09306460772045e-12
rates_4607758b0fbf4666,0.01,0.0,36.0,6.666666666666667,0.0,0.0017458049949597766,0.013696587273275483,0.0005129304267376895,0.07820158282431355,0.07761740474710664,0.008642316702185083,0.004041831091341067,5.064448529934263e-15,2.3537649143984684e-15,0.004041831083217131,1.0,4.526909160704722e-09,2.719611227339474e-16,6.474699229810419e-16
rates_4607758b0fbf4666,1.0,0.0,36.0,6.666666666666667,0.0,0.004100801077935134,0.028632442555838453,0.0015986939981426054,0.16423717562764142,0.1626828605608914,0.01937326425678818,0.011524468313415793,4.393067434711196e-15,1.7588932133111286e-15,0.011524468308025062,4.0,-2.540368996591523e-12,2.7199406159776885e-16,5.625512110969266e-12
rates_4607758b0fbf4666,2.0,0.0,36.0,6.666666666666667,0.0,0.007058167996758158,0.04327296067103162,0.0035308794614990913,0.24958078396087183,0.24686765683834277,0.03158355677703405,0.0186924228226701,4.2785713522015406e-15,2.2872518576785385e-15,0.0186924228167539,1.0,2.3198618705033276e-08,1.1146398643814709e-16,6.787168514411224e-16
rates_4607758b0fbf4666,3.0,0.0,36.0,6.666666666666667,0.0,0.010533255038637624,0.057427616720602905,0.006217494131162593,0.33332940178912135,0.32928940447411476,0.04503454095118536,0.025472893818573105,4.356085529412531e-15,1.6560063476005363e-15,0.025472893808437428,6.0,-7.02986323400655e-13,2.722656535053133e-16,1.483700312969812e-12
rates_4607758b0fbf4666,4.0,0.0,36.0,6.666666666666667,0.0,0.014472021114702027,0.07106560898447965,0.009578879005011035,0.4154727646661289,0.40992279166692486,0.05968983927952019,0.03190683528801333,3.8864828787852326e-15,2.8742316669866837e-15,0.03190683528523416,1.0,1.4887814677206104e-09,1.1136358017824615e-16,7.586693583962985e-16
rates_4685856fe1f290d1,0.01,40.0,72.0,0.0,0.0,0.003724317629834495,0.013800309917918575,0.0008436346959521443,0.08200349898670987,0.07772625371870219,0.021145690753213174,0.015364344811567263,5.102946964867455e-15,1.8396213732443165e-15,0.015364344810667842,29.0,-9.993335198344618e-12,7.651050080781139e-19,2.882989256806118e-12
rates_4685856fe1f290d1,1.0,40.0,72.0,0.0,0.0,0.007315192683503291,0.028656712020588202,0.001942245015341489,0.16976211920639583,0.16244603773915936,0.03969984002923013,0.02922985873978339,4.492577755531102e-15,1.9255867189527816e-15,0.029229858739407477,23.0,-9.977662556353835e-12,1.570941749716539e-16,3.3971873872525354e-12
rates_4685856fe1f290d1,2.0,40.0,72.0,0.0,0.0,0.011423788250027034,0.04313196025786653,0.0038898449894160087,0.25661130343486616,0.2460746835331462,0.05911692991327745,0.042447612091041705,4.7376596343847814e-15,1.9702173387066345e-15,0.04244761209020151,33.0,-8.48405386170309e-12,1.573390499072742e-16,2.7902204941066747e-12
rates_4685856fe1f290d1,3.0,40.0,72.0,0.0,0.0,0.01595577930429979,0.057051906040665235,0.006582536613087538,0.3416423227311078,0.3277726289831346,0.07916634500878587,0.054929684038238336,5.771655255145471e-15,2.181894499446316e-15,0.05492968403672173,25.0,-8.712091817245285e-12,1.5733685380136444e-16,3.1105032327513604e-12
rates_4685856fe1f290d1,4.0,40.0,72.0,0.0,0.0,0.020860967634316375,0.07040032925217661,0.009933638703687657,0.424882765207079,0.4075525624627864,0.09985409317394328,0.06674903052808911,5.304388289429843e-15,2.1510857420555254e-15,0.06674903052747087,25.0,-7.326759820258738e-12,2.9560700706746306e-16,2.358031861363985e-12
rates_4e8eb8555c2e82a0,0.01,40.0,36.0,0.0,0.0,0.0027680117652783666,0.013780159550204193,0.0005193912468894499,0.08022863868162468,0.07779741675458023,0.015626878816367262,0.011832035728454243,4.911734185332777e-15,2.2191739702383683e-15,0.011832035727111487,23.0,-8.782347703676352e-12,1.570295776733308e-16,3.2504103017182454e-12
rates_4e8eb8555c2e82a0,1.0,40.0,36.0,0.0,0.0,0.005087539160317434,0.028691765722922064,0.0016105008013275852,0.16608236661014952,0.16286762458496581,0.026261846276725523,0.01917823743247495,6.079969095311537e-15,2.339316783906243e-15,0.01917823743191801,22.0,-8.10110378347107e-12,4.9582485630123176e-18,2.6985312255827295e-12
rates_4e8eb8555c2e82a0,2.0,40.0,36.0,0.0,0.0,0.008010135232443183,0.04331335917089845,0.0035467503264522554,0.2513690415821353,0.2470621719869447,0.038210505745092244,0.026203730454248467,4.041172919143441e-15,1.6442342687037595e-15,0.026203730451860897,33.0,-9.877008574300176e-12,1.2332633449661753e-17,3.2759214669161275e-12
rates_4e8eb8555c2e82a0,3.0,40.0,36.0,0.0,0.0,0.011451285843169325,0.05745215245026134,0.006236071521016594,0.3350912358309809,0.3294977037387519,0.051367383875410386,0.0328449605787534,5.559339234973882e-15,1.9877020173287876e-15,0.032844960577256055,24.0,-9.512936954843552e-12,2.7199626556899385e-16,3.675099568082145e-12
rates_4e8eb8555c2e82a0,4.0,40.0,36.0,0.0,0.0,0.015357271493065205,0.07107691143634229,0.00959961612244595,0.4172229397727642,0.41014941762912727,0.06572821787212665,0.03914381262051067,4.211581824536864e-15,1.6945699406564828e-15,0.03914381261949065,23.0,-7.515600091559598e-12,1.1133642979260204e-16,2.9421773066674307e-12
rates_53af069691f7b638,0.01,0.0,36.0,0.0,4.0,0.001772399262093316,0.013696124475064941,0.0005129365070241888,0.0782198213031721,0.07761737494433163,0.008806632975233741,0.004040639440823959,4.9346647445016895e-15,2.2661337571890264e-15,0.004040639423900507,4.0,-7.252268731438186e-13,1.1106787288676828e-16,1.7617779974612004e-12
rates_53af069691f7b638,1.0,0.0,36.0,0.0,4.0,0.004127275071625825,0.028631482900137343,0.0015987106739375583,0.16425810671374805,0.16268285122628362,0.019550199547505677,0.011524115398790745,3.926572729448726e-15,3.554892392162802e-15,0.011524115394973188,1.0,1.1369394139035066e-08,2.221000872970765e-16,8.874702054270381e-16
rates_53af069691f7b638,2.0,0.0,36.0,0.0,4.0,0.007084511357701029,0.04327152203489451,0.0035308769339467165,0.24960319062502256,0.24686771452986073,0.031759820131232915,0.01869219404527566,4.752427423862203e-15,2.7084762424985344e-15,0.01869219403835603,1.0,4.509325029719595e-08,2.721514988354606e-16,5.502670103858594e-16
rates_53af069691f7b638,3.0,0.0,36.0,0.0,4.0,0.01055944764603769,0.057425688084778874,0.00621744567009876,0.3333528328619631,0.3292893727317833,0.04520797525366728,0.025472713959616002,5.301655143824728e-15,3.0342239847489713e-15,0.025472713953591512,5.0,-3.296498764221119e-12,1.123928822813982e-16,7.100918450290173e-12
rates_53af069691f7b638,4.0,0.0,36.0,0.0,4.0,0.014498035522958919,0.0710631799759701,0.00957875057502935,0.4154969121409221,0.40992250337168473,0.059859781397022575,0.03190661058829034,5.6574933439236606e-15,2.1710967532069037e-15,0.0319066105857793,1.0,4.238448788216614e-08,1.573032500566426e-16,8.430560407483071e-16
rates_57b91a072f7de420,0.01,0.0,0.0,0.0,16.0,0.0024843981811748963,0.013695373376994023,0.00019098767738484366,0.0787036699897002,0.07770867221906906,0.012372492226306011,0.0015973001931105348,4.917120808396686e-15,2.540841090658854e-15,0.001597300040097855,1.0,1.1216317261129252e-06,2.2205915364533966e-16,6.387561872890422e-16
rates_57b91a072f7de420,1.0,0.0,0.0,0.0,16.0,0.0035346027728635934,0.028707186504207553,0.0012869979630478156,0.16384717062609683,0.16314023741420264,0.015062210861101932,0.002070763769865718,6.585093050313924e-15,2.1635854394637e-15,0.002070763702257169,1.0,1.3849038146781968e-06,2.482538217981325e-16,6.732631730832363e-16
rates_57b91a072f7de420,2.0,0.0,0.0,0.0,16.0,0.005253811184160462,0.043507216044094674,0.0032378208119955895,0.24872162941868567,0.24790958235920452,0.019899302484939877,0.002702901364021265,5.33782255964657e-15,2.221621208991437e-15,0.0027029012914862676,1.0,1.4534934701016863e-06,1.1107476844158956e-16,6.861849616690867e-16
rates_57b91a072f7de420,3.0,0.0,0.0,0.0,16.0,0.007571829939331121,0.05789199872246184,0.005960433393959314,0.3321951860529368,0.3310904917281805,0.02686374407230106,0.0033267368929436577,5.375238263929747e-15,2.0363706210467453e-15,0.003326736776173899,1.0,1.2592010107147762e-06,2.485464502209728e-16,8.918204330346874e-16
rates_57b91a072f7de420,4.0,0.0,0.0,0.0,16.0,0.010434834373170344,0.07181739086152814,0.009380702884825452,0.41419002141475036,0.41261980036658996,0.03581772357136381,0.003919803968587991,7.090602831082103e-15,1.968934934590493e-15,0.003919803926010124,1.0,1.42586998546769e-06,2.1105783306949637e-17,5.783098646216713e-16
rates_590721c3770d8a77,0.01,10.0,36.0,0.0,0.0,0.0016028539018750011,0.013717988986275837,0.0005142358473148716,0.07835566669997805,0.07766231337077403,0.008513194448513367,0.005975040265934863,4.239338273027886e-15,1.4072325563913863e-15,0.005975040264445746,22.0,-8.583266282415794e-12,1.570193468858403e-16,2.7510580486929245e-12
rates_590721c3770d8a77,1.0,10.0,36.0,0.0,0.0,0.0039501397122739595,0.028658719143163043,0.0016019061584324628,0.1644204392077342,0.1627289899678098,0.01931112246793111,0.013432691552672222,7.422350110588059e-15,2.0522367984293702e-15,0.013432691551960302,21.0,-9.618376914541462e-12,1.1133484017953766e-16,3.359010114722096e-12
rates_590721c3770d8a77,2.0,10.0,36.0,0.0,0.0,0.006900265312174536,0.043302887768085926,0.0035360865288095182,0.24976157177742003,0.24691617378023886,0.03146832293962229,0.020566733183027153,4.609770400359922e-15,1.6913691448939052e-15,0.020566733180332506,32.0,-9.067192956127545e-12,1.115367215328968e-16,2.9925357172412567e-12
rates_590721c3770d8a77,3.0,10.0,36.0,0.0,0.0,0.010368585940899422,0.05746119598138039,0.006224733141804252,0.333501712530778,0.32934152773176717,0.04485027133945958,0.027313065244386328,4.881830438711338e-15,1.3374453393380247e-15,0.027313065241732954,25.0,-8.936067907512844e-12,1.0101651843197872e-17,3.15436858918554e-12
rates_590721c3770d8a77,4.0,10.0,36.0,0.0,0.0,0.01430112256987446,0.07110296313551172,0.009588371705140788,0.4156350255656518,0.409979311516933,0.05943758705661026,0.033713674524582446,5.28239861214728e-15,2.2169930970717826e-15,0.03371367452166311,26.0,-8.919151648347484e-12,2.264198400233872e-16,3.2525442528246907e-12
rates_5a034204f6fe4b1a,0.01,0.0,18.0,0.0,2.0,0.001011563778814839,0.013712706826601176,0.00035201262208684977,0.0778349099127307,0.07766051076154072,0.004690826699341431,0.002261507076323539,7.172938286976915e-15,1.5156145172913285e-15,0.0022615070647294985,4.0,-2.3132606552510505e-12,1.923183552869606e-16,5.293862832451854e-12
rates_5a034204f6fe4b1a,1.0,0.0,18.0,0.0,2.0,0.002719132198093277,0.02870173129458213,0.001442431396312093,0.16344545863175255,0.16290709531789446,0.011578554229122446,0.0064523890454356685,6.594302941251479e-15,2.5299628050858676e-15,0.006452389043903299,4.0,-4.174606387842472e-12,2.221030538508338e-16,9.053993193268265e-12
rates_5a034204f6fe4b1a,2.0,0.0,18.0,0.0,2.0,0.005065661551778966,0.04343666534598814,0.003382676631042108,0.24842457740237292,0.24738152182570963,0.02019350360460682,0.010458285180383307,5.324689771992918e-15,2.7466480694036698e-15,0.010458285157317004,5.0,-1.1900814934077701e-12,2.72151911877832e-16,2.3542114313394794e-12
rates_5a034204f6fe4b1a,3.0,0.0,18.0,0.0,2.0,0.007973090010975348,0.057720556359447825,0.006085504306183933,0.3318829901200504,0.3301801726924251,0.030411200877827116,0.014231358086782293,5.493272102747748e-15,2.4421642528106166e-15,0.014231358065962091,6.0,-1.8953786423138365e-12,9.822798973851962e-18,3.6174361791662262e-12
rates_5a034204f6fe4b1a,4.0,0.0,18.0,0.0,2.0,0.011386927585713913,0.071515715083954,0.00947422527837602,0.41379742115052387,0.4112580932801271,0.042167750014375865,0.017803576077387095,5.362084470860959e-15,2.3667378328857895e-15,0.017803576072078393,5.0,-1.0232927759019671e-12,1.127474580374856e-16,2.1525347926040467e-12
rates_603c33ce831b855f,0.01,0.0,72.0,1.6666666666666667,0.0,0.002305244159211828,0.013692142504440695,0.0008354513954557806,0.07887645299133408,0.07754067751220052,0.012327375140995736,0.007548111656316404,5.6177354698702975e-15,2.31093397755515e-15,0.007548111651706873,6.0,-8.743571572551345e-12,6.816617639145041e-19,8.495617263101628e-12
rates_603c33ce831b855f,1.0,0.0,72.0,1.6666666666666667,0.0,0.005938367705486414,0.028570900466113554,0.0019249375230208198,0.16658772162779717,0.16225662189310636,0.03097454948868922,0.02156003091256338,5.589781877971409e-15,2.3626521077645132e-15,0.021560030911194315,4.0,-2.3087522548877455e-12,5.961462350557474e-18,4.802886525749101e-12
rates_603c33ce831b855f,2.0,0.0,72.0,1.6666666666666667,0.0,0.010088088804049811,0.04307113831085262,0.003865736038548785,0.2534447600675258,0.2458762328688499,0.05059405793954597,0.03491941891152662,4.777749508735312e-15,2.1320879114815947e-15,0.03491941890933378,5.0,-6.88659670699173e-13,2.2224000301470077e-16,1.4337773320340944e-12
rates_603c33ce831b855f,3.0,0.0,72.0,1.6666666666666667,0.0,0.014659913567823325,0.057014380281936464,0.0065538342552959065,0.3384933974288679,0.32756119525390176,0.07086336020352535,0.04753764452976432,4.810799426122297e-15,2.664448691914888e-15,0.04753764452354147,8.0,-5.348553236681585e-12,2.4877282820771017e-16,5.3900701974043965e-12
rates_603c33ce831b855f,4.0,0.0,72.0,1.6666666666666667,0.0,0.01960340270395307,0.0703836274335371,0.009901757434229235,0.42175074411406716,0.4073234462985773,0.09177410921401054,0.0594879242720258,5.485765573584511e-15,2.0530575381390187e-15,0.05948792426922381,6.0,-2.4153256227603243e-12,1.1126291337445614e-16,3.5563459623777687e-12
rates_61b7d4ddafada4b1,0.01,0.0,9.0,13.333333333333334,0.0,0.001555662385409562,0.01370675252020214,0.00027134462967571887,0.07805181533640754,0.07768374539503449,0.00740494223332447,0.0015774692482728818,4.332883572487373e-15,3.0919522324667094e-15,0.0015774692190524688,1.0,2.1617276946835043e-07,1.110229307414137e-16,3.798154434425275e-16
rates_61b7d4ddafada4b1,1.0,0.0,9.0,13.333333333333334,0.0,0.0029353254973467635,0.028709418401907418,0.0013643076846394677,0.1635171912152676,0.16302241073951537,0.012069754034095811,0.003985781876062771,4.001478793475768e-15,2.6352168861346798e-15,0.0039857818681717895,1.0,3.2112218738422394e-07,2.42924961993812e-18,5.37995042660404e-16
rates_61b7d4ddafada4b1,2.0,0.0,9.0,13.333333333333334,0.0,0.004969757887073456,0.043479015451923196,0.003309298597200534,0.24843885828082501,0.24764356316305347,0.018814667118992413,0.006367120933993256,3.3927019576711814e-15,2.237394355023318e-15,0.006367120913003621,1.0,3.094458802750897e-07,1.5740062872494338e-16,3.7092903716176516e-16
rates_61b7d4ddafada4b1,3.0,0.0,9.0,13.333333333333334,0.0,0.007584659525197513,0.057815408678058865,0.006021246872030572,0.3318806855106404,0.3306326784963729,0.027437508764891125,0.008602583222684285,5.0863459303043175e-15,2.6914532361058447e-15,0.008602583189325856,1.0,6.135912649708913e-08,1.115667457304213e-16,4.628591294000475e-16
rates_61b7d4ddafada4b1,4.0,0.0,9.0,13.333333333333334,0.0,0.010725776972730118,0.07167760363470203,0.009424801491108402,0.4138052946326298,0.41193536889168153,0.03780666873065374,0.010711186748543463,4.3550912892629894e-15,2.4232760961771182e-15,0.01071118673870981,1.0,3.3153083978062544e-07,1.5975348045680043e-16,4.0878436072523677e-16
rates_65e4c1ad12cf1435,0.01,0.0,18.0,0.0,0.0,0.0007319010637627521,0.013717512745628517,0.0003521078913014768,0.07776672964642585,0.07766054315021623,0.003380295457380017,0.0022534152157340933,6.670094862332752e-15,3.1270515698280105e-15,0.002253415209594528,25.0,-9.665227702894638e-12,2.482662601824644e-16,3.676283722733187e-12
rates_65e4c1ad12cf1435,1.0,0.0,18.0,0.0,0.0,0.002440070399152905,0.028711761020623235,0.0014428889336665905,0.16336022227162356,0.16290699226006047,0.010309217716320988,0.0064493506256320865,5.13549741629572e-15,2.2147444905661597e-15,0.0064493506238662264,21.0,-8.966543084652459e-12,3.3307363152778277e-16,3.17343973380002e-12
rates_65e4c1ad12cf1435,2.0,0.0,18.0,0.0,0.0,0.0047874428672548324,0.043451857530712554,0.003383784876354306,0.2483255129403799,0.24738144075498206,0.01893808469518474,0.010456198887266469,6.865670495806644e-15,2.405564539194443e-15,0.010456198880138658,33.0,-9.737114194944723e-12,8.947366380148853e-18,3.215576245710659e-12
rates_65e4c1ad12cf1435,3.0,0.0,18.0,0.0,0.0,0.007695918114457268,0.057740765167898875,0.006087536602981402,0.33177152262715265,0.33018018686127876,0.029170285074472075,0.014229613461519222,4.8800483389643735e-15,1.6873246294131935e-15,0.014229613457768499,26.0,-9.11688474571844e-12,2.940702406286424e-16,3.3752373284989576e-12
rates_65e4c1ad12cf1435,4.0,0.0,18.0,0.0,0.0,0.011110959520687214,0.07154076889385227,0.009477424556941108,0.41367433883924226,0.41125819163331456,0.04094196890037165,0.017802067608598027,6.084650717641462e-15,2.0286929202163697e-15,0.017802067599568636,29.0,-8.646061133061747e-12,1.6233369311177223e-16,2.8164918690765743e-12
rates_660d67d330352843,0.01,0.0,0.0,0.0,4.0,0.0008083836569691805,0.013723882212817026,0.00019095832853228197,0.07778685492957994,0.07770708869989168,0.0034681187718212138,0.0006126318692501342,4.9057111750772945e-15,1.6935488388177976e-15,0.000612631815867802,1.0,5.392584423542978e-09,1.111309288050619e-16,5.302513888263047e-16
rates_660d67d330352843,1.0,0.0,0.0,0.0,4.0,0.001860759917421362,0.028767299871795375,0.0012893190237564134,0.16327165527892534,0.16313892836400135,0.006430223419872231,0.0014055947267961923,6.01938266788951e-15,2.2286324333486534e-15,0.001405594706868805,1.0,5.4142500221166685e-08,1.1114612497629978e-16,1.5356495970923045e-15
rates_660d67d330352843,2.0,0.0,0.0,0.0,4.0,0.003583573760526626,0.04359845672836659,0.0032442352855896754,0.24819616165128885,0.24790836026045052,0.011747574432521632,0.0021849636975786856,4.721110316876809e-15,1.7978867200688044e-15,0.002184963624259815,1.0,3.491661525332412e-08,2.482559244008265e-16,6.70765222732068e-16
rates_660d67d330352843,3.0,0.0,0.0,0.0,4.0,0.005906467898082113,0.058013467167730724,0.005972555860781066,0.33165654730352656,0.3310892033067047,0.01917553276244475,0.0028816256356937503,5.458184183189429e-15,1.850041197657989e-15,0.002881625579726602,5.0,-3.698905941577353e-12,1.92752900367714e-16,7.5838515744646e-12
rates_660d67d330352843,4.0,0.0,0.0,0.0,4.0,0.00877547818564004,0.07196810857291432,0.009399992004773879,0.4136156489479414,0.4126183588685186,0.028489180684090096,0.0035159014813047436,6.7723753933946845e-15,2.3320512457209777e-15,0.0035159014493783614,5.0,-5.281924716235462e-13,3.722671871188535e-18,1.2172959497123087e-12
rates_6a8c834ff6e2e567,0.01,0.0,72.0,3.3333333333333335,0.0,0.00243818499033166,0.013689879878138906,0.0008353332629474677,0.07897211251283885,0.07754078869156839,0.012923522014108903,0.00755004785288579,4.5959149588224556e-15,1.993591713473691e-15,0.0075500478492713415,4.0,-3.267742871837136e-12,1.1116454012404516e-16,7.627416120876228e-12
rates_6a8c834ff6e2e567,1.0,0.0,72.0,3.3333333333333335,0.0,0.006070691511390791,0.028566138457411048,0.001924617003980636,0.1666961018776638,0.16225661687016274,0.03155178490338132,0.021560740536178923,5.664795481627956e-15,1.8323074650043317e-15,0.02156074053467542,5.0,-8.587549293466122e-13,1.5724459527547578e-16,1.822785593064342e-12
rates_6a8c834ff6e2e567,2.0,0.0,72.0,3.3333333333333335,0.0,0.010219716676460511,0.04306396131834596,0.0038650873767626507,0.2535603082982324,0.2458762331986609,0.051169411495148455,0.034919897187313524,4.356061419389126e-15,1.8903258570891025e-15,0.03491989718525812,4.0,-4.400813132589475e-12,1.1195232323972744e-16,9.035392938517725e-12
rates_6a8c834ff6e2e567,3.0,0.0,72.0,3.3333333333333335,0.0,0.014790789267121253,0.05700485448430624,0.006552751393900962,0.338614443733259,0.32756105753319253,0.0714396921237066,0.04753804246906781,5.029028977120137e-15,1.874089569202899e-15,0.04753804246431326,6.0,-8.616178414958578e-13,1.1154160677768024e-16,1.840136575899938e-12
rates_6a8c834ff6e2e567,4.0,0.0,72.0,3.3333333333333335,0.0,0.01973347945144699,0.07037200996042617,0.009900116837009408,0.42187749206876923,0.4073241046059598,0.09235167117393092,0.05948832618732584,5.8435649679529254e-15,2.529690535968798e-15,0.059488326164967756,8.0,-3.709283585071511e-12,1.1431998422855527e-16,3.7633389639326984e-12
rates_6c688fb66a893df8,0.01,0.0,18.0,1.6666666666666667,0.0,0.0008650879718640425,0.013715212661067743,0.00035207356768245964,0.07779493336902799,0.07766046388003825,0.003976961013678285,0.0022556127603064967,6.223976270370293e-15,2.488961174337132e-15,0.0022556127494997116,4.0,-5.202139213092787e-12,4.020107298424896e-18,9.858064581507776e-12
