pair_id,source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,pauli,pauli_weight,mode_class,grid_h_rad_per_gate,grid_gamma_per_gate,x_only_h_rad_per_gate,x_only_gamma_per_gate,y_only_h_rad_per_gate,y_only_gamma_per_gate,zero_h_rad_per_gate,zero_gamma_per_gate,interaction_gamma_per_gate,interaction_h_rad_per_gate
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZZ,2,correlated,-1.8627766009604876e-16,9.613383883432317e-10,-1.8627766009604876e-16,9.613383883432317e-10,-1.8627766009604876e-16,9.613383883432317e-10,-1.8627766009604876e-16,9.613383883432317e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IX,1,local,2.3046604142063786e-09,0.0004879337089124383,2.3046604142063786e-09,0.0004879337089124383,1.1018229105129519e-08,0.00016870811915738703,1.1018229105129519e-08,0.00016870811915738703,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IY,1,local,1.0216328628301137e-09,2.922857991933831e-09,1.0216328628301137e-09,2.922857991933831e-09,-1.2559368954050083e-09,4.023223888017851e-09,-1.2559368954050083e-09,4.023223888017851e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IZ,1,local,3.097132686438767e-11,4.148037075778408e-09,3.097132686438767e-11,4.148037075778408e-09,2.391534758461816e-10,4.709075820555556e-09,2.391534758461816e-10,4.709075820555556e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XI,1,local,5.3738750246782906e-09,0.00048793372727311285,5.3738750246782906e-09,0.00048793372727311285,1.5141457156338184e-08,0.00016870314847120603,1.5141457156338184e-08,0.00016870314847120603,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XX,2,correlated,0.028818488956883277,0.0005375332932023422,0.028818488956883277,0.0005375332932023422,0.028839147892071423,0.0004600386557405635,0.028839147892071423,0.0004600386557405635,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XY,2,correlated,-2.1151159541440305e-09,2.6597231791801847e-09,-2.1151159541440305e-09,2.6597231791801847e-09,-1.243425367399461e-09,5.815765370677207e-09,-1.243425367399461e-09,5.815765370677207e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XZ,2,correlated,1.1642620679465138e-09,3.966706086730855e-09,1.1642620679465138e-09,3.966706086730855e-09,1.8450372586161073e-09,2.494859153011911e-09,1.8450372586161073e-09,2.494859153011911e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YI,1,local,-1.5544910483721975e-09,3.1738895297197535e-09,-1.5544910483721975e-09,3.1738895297197535e-09,2.259211026157277e-09,9.40087002879882e-10,2.259211026157277e-09,9.40087002879882e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YX,2,correlated,2.0890609795573732e-09,2.3863597579660938e-09,2.0890609795573732e-09,2.3863597579660938e-09,-2.33438072574681e-09,5.422577919119722e-09,-2.33438072574681e-09,5.422577919119722e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YY,2,correlated,1.6833166513804984e-09,4.168217148804441e-09,1.6833166513804984e-09,4.168217148804441e-09,2.862570727454103e-09,5.073673310892407e-10,2.862570727454103e-09,5.073673310892407e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YZ,2,correlated,5.396349847358905e-09,5.821129222560182e-09,5.396349847358905e-09,5.821129222560182e-09,1.2249917289451837e-10,9.96668238926988e-10,1.2249917289451837e-10,9.96668238926988e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZI,1,local,1.0365971560598641e-10,3.921742731947146e-09,1.0365971560598641e-10,3.921742731947146e-09,-1.443250661614692e-11,5.127731028235563e-09,-1.443250661614692e-11,5.127731028235563e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZX,2,correlated,9.110692881699011e-10,3.4026813728314266e-09,9.110692881699011e-10,3.4026813728314266e-09,1.6948965298521998e-09,2.807706158850865e-09,1.6948965298521998e-09,2.807706158850865e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZY,2,correlated,9.310498684263012e-10,5.85137313553535e-09,9.310498684263012e-10,5.85137313553535e-09,3.7974781314079645e-09,1.0978165763154246e-09,3.7974781314079645e-09,1.0978165763154246e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZZ,2,correlated,-2.7360147878930423e-16,7.263882663009931e-09,-2.7360147878930423e-16,7.263882663009931e-09,-1.8627766009604876e-16,9.613383883432317e-10,-1.8627766009604876e-16,9.613383883432317e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IX,1,local,1.1607916981805412e-08,0.0008061671233522765,1.1607916981805412e-08,0.0008061671233522765,1.1018229105129519e-08,0.00016870811915738703,1.1018229105129519e-08,0.00016870811915738703,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IY,1,local,4.149589927464986e-09,2.7800252159316348e-09,4.149589927464986e-09,2.7800252159316348e-09,-1.2559368954050083e-09,4.023223888017851e-09,-1.2559368954050083e-09,4.023223888017851e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IZ,1,local,-3.933175850092079e-11,4.81413429328981e-09,-3.933175850092079e-11,4.81413429328981e-09,2.391534758461816e-10,4.709075820555556e-09,2.391534758461816e-10,4.709075820555556e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XI,1,local,8.809529540689932e-09,0.0008061688010671784,8.809529540689932e-09,0.0008061688010671784,1.5141457156338184e-08,0.00016870314847120603,1.5141457156338184e-08,0.00016870314847120603,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XX,2,correlated,0.028798159732442662,0.0006155637802550022,0.028798159732442662,0.0006155637802550022,0.028839147892071423,0.0004600386557405635,0.028839147892071423,0.0004600386557405635,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XY,2,correlated,4.426462358962877e-09,3.220993064579963e-09,4.426462358962877e-09,3.220993064579963e-09,-1.243425367399461e-09,5.815765370677207e-09,-1.243425367399461e-09,5.815765370677207e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XZ,2,correlated,2.348250200941618e-09,2.9454309922712435e-09,2.348250200941618e-09,2.9454309922712435e-09,1.8450372586161073e-09,2.494859153011911e-09,1.8450372586161073e-09,2.494859153011911e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YI,1,local,4.777371571686052e-09,3.862806511526842e-09,4.777371571686052e-09,3.862806511526842e-09,2.259211026157277e-09,9.40087002879882e-10,2.259211026157277e-09,9.40087002879882e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YX,2,correlated,2.623488511780411e-09,3.2907029605031522e-09,2.623488511780411e-09,3.2907029605031522e-09,-2.33438072574681e-09,5.422577919119722e-09,-2.33438072574681e-09,5.422577919119722e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YY,2,correlated,4.764599257924611e-09,5.189860400011158e-09,4.764599257924611e-09,5.189860400011158e-09,2.862570727454103e-09,5.073673310892407e-10,2.862570727454103e-09,5.073673310892407e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YZ,2,correlated,-2.721345818492326e-09,5.308787727307179e-09,-2.721345818492326e-09,5.308787727307179e-09,1.2249917289451837e-10,9.96668238926988e-10,1.2249917289451837e-10,9.96668238926988e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZI,1,local,1.78126117246689e-10,4.752501778188115e-09,1.78126117246689e-10,4.752501778188115e-09,-1.443250661614692e-11,5.127731028235563e-09,-1.443250661614692e-11,5.127731028235563e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZX,2,correlated,2.5778988165729813e-09,3.9132831767792545e-09,2.5778988165729813e-09,3.9132831767792545e-09,1.6948965298521998e-09,2.807706158850865e-09,1.6948965298521998e-09,2.807706158850865e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZY,2,correlated,-1.7087768116463045e-09,5.022277960877187e-09,-1.7087768116463045e-09,5.022277960877187e-09,3.7974781314079645e-09,1.0978165763154246e-09,3.7974781314079645e-09,1.0978165763154246e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZZ,2,correlated,-1.1489105298793675e-15,6.223106690335031e-09,-1.1489105298793675e-15,6.223106690335031e-09,-1.8627766009604876e-16,9.613383883432317e-10,-1.8627766009604876e-16,9.613383883432317e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IX,1,local,5.471083375822332e-09,0.0014396750554062346,5.471083375822332e-09,0.0014396750554062346,1.1018229105129519e-08,0.00016870811915738703,1.1018229105129519e-08,0.00016870811915738703,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IY,1,local,2.265792018181281e-09,3.2581325970504338e-09,2.265792018181281e-09,3.2581325970504338e-09,-1.2559368954050083e-09,4.023223888017851e-09,-1.2559368954050083e-09,4.023223888017851e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IZ,1,local,-1.1163261398210314e-10,3.017495510838214e-09,-1.1163261398210314e-10,3.017495510838214e-09,2.391534758461816e-10,4.709075820555556e-09,2.391534758461816e-10,4.709075820555556e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XI,1,local,3.898522182007833e-09,0.001439669818453924,3.898522182007833e-09,0.001439669818453924,1.5141457156338184e-08,0.00016870314847120603,1.5141457156338184e-08,0.00016870314847120603,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XX,2,correlated,0.028758516029430845,0.0007731721086546279,0.028758516029430845,0.0007731721086546279,0.028839147892071423,0.0004600386557405635,0.028839147892071423,0.0004600386557405635,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XY,2,correlated,-6.6034001403585455e-09,3.33550674535795e-09,-6.6034001403585455e-09,3.33550674535795e-09,-1.243425367399461e-09,5.815765370677207e-09,-1.243425367399461e-09,5.815765370677207e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XZ,2,correlated,4.1648336298655466e-09,2.3129954852864624e-09,4.1648336298655466e-09,2.3129954852864624e-09,1.8450372586161073e-09,2.494859153011911e-09,1.8450372586161073e-09,2.494859153011911e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YI,1,local,-2.0158353544592195e-09,3.394225054679892e-09,-2.0158353544592195e-09,3.394225054679892e-09,2.259211026157277e-09,9.40087002879882e-10,2.259211026157277e-09,9.40087002879882e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YX,2,correlated,2.9875987655685114e-09,4.2940332670355665e-09,2.9875987655685114e-09,4.2940332670355665e-09,-2.33438072574681e-09,5.422577919119722e-09,-2.33438072574681e-09,5.422577919119722e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YY,2,correlated,7.779535296045428e-09,4.860884625608451e-09,7.779535296045428e-09,4.860884625608451e-09,2.862570727454103e-09,5.073673310892407e-10,2.862570727454103e-09,5.073673310892407e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YZ,2,correlated,4.401485317913685e-09,3.965301710814003e-09,4.401485317913685e-09,3.965301710814003e-09,1.2249917289451837e-10,9.96668238926988e-10,1.2249917289451837e-10,9.96668238926988e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZI,1,local,1.6530106418135507e-10,3.188251417476385e-09,1.6530106418135507e-10,3.188251417476385e-09,-1.443250661614692e-11,5.127731028235563e-09,-1.443250661614692e-11,5.127731028235563e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZX,2,correlated,4.111709961302872e-09,4.8919318256608266e-09,4.111709961302872e-09,4.8919318256608266e-09,1.6948965298521998e-09,2.807706158850865e-09,1.6948965298521998e-09,2.807706158850865e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZY,2,correlated,-2.5122427481563543e-09,5.3921833084045216e-09,-2.5122427481563543e-09,5.3921833084045216e-09,3.7974781314079645e-09,1.0978165763154246e-09,3.7974781314079645e-09,1.0978165763154246e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZZ,2,correlated,-1.3174860321302368e-15,4.272768753610726e-09,-1.3174860321302368e-15,4.272768753610726e-09,-1.8627766009604876e-16,9.613383883432317e-10,-1.8627766009604876e-16,9.613383883432317e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IX,1,local,1.1231175780710968e-08,0.0026949634552890112,1.1231175780710968e-08,0.0026949634552890112,1.1018229105129519e-08,0.00016870811915738703,1.1018229105129519e-08,0.00016870811915738703,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IY,1,local,3.1234562675992894e-09,4.489819666606606e-09,3.1234562675992894e-09,4.489819666606606e-09,-1.2559368954050083e-09,4.023223888017851e-09,-1.2559368954050083e-09,4.023223888017851e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,IZ,1,local,2.285632530402137e-10,3.7095364015421303e-09,2.285632530402137e-10,3.7095364015421303e-09,2.391534758461816e-10,4.709075820555556e-09,2.391534758461816e-10,4.709075820555556e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XI,1,local,1.3162431695189297e-08,0.002694971332526232,1.3162431695189297e-08,0.002694971332526232,1.5141457156338184e-08,0.00016870314847120603,1.5141457156338184e-08,0.00016870314847120603,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XX,2,correlated,0.028683189150499902,0.001094429443942657,0.028683189150499902,0.001094429443942657,0.028839147892071423,0.0004600386557405635,0.028839147892071423,0.0004600386557405635,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XY,2,correlated,3.6172692730533223e-09,4.774296365802483e-09,3.6172692730533223e-09,4.774296365802483e-09,-1.243425367399461e-09,5.815765370677207e-09,-1.243425367399461e-09,5.815765370677207e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,XZ,2,correlated,-1.6554596609302917e-09,6.162013659340138e-09,-1.6554596609302917e-09,6.162013659340138e-09,1.8450372586161073e-09,2.494859153011911e-09,1.8450372586161073e-09,2.494859153011911e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YI,1,local,2.5973648416195393e-09,3.4808233529455304e-09,2.5973648416195393e-09,3.4808233529455304e-09,2.259211026157277e-09,9.40087002879882e-10,2.259211026157277e-09,9.40087002879882e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YX,2,correlated,-5.48851897708932e-10,5.014274381777081e-09,-5.48851897708932e-10,5.014274381777081e-09,-2.33438072574681e-09,5.422577919119722e-09,-2.33438072574681e-09,5.422577919119722e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YY,2,correlated,-3.6794339041620717e-09,4.8274302646984046e-09,-3.6794339041620717e-09,4.8274302646984046e-09,2.862570727454103e-09,5.073673310892407e-10,2.862570727454103e-09,5.073673310892407e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,YZ,2,correlated,-3.1779964545885467e-09,5.59826577089119e-09,-3.1779964545885467e-09,5.59826577089119e-09,1.2249917289451837e-10,9.96668238926988e-10,1.2249917289451837e-10,9.96668238926988e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZI,1,local,-9.416150834558622e-11,3.8694146826033516e-09,-9.416150834558622e-11,3.8694146826033516e-09,-1.443250661614692e-11,5.127731028235563e-09,-1.443250661614692e-11,5.127731028235563e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZX,2,correlated,-1.724022661464647e-09,3.3548219406480395e-09,-1.724022661464647e-09,3.3548219406480395e-09,1.6948965298521998e-09,2.807706158850865e-09,1.6948965298521998e-09,2.807706158850865e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZY,2,correlated,-2.822698083643124e-09,4.1228560679745325e-09,-2.822698083643124e-09,4.1228560679745325e-09,3.7974781314079645e-09,1.0978165763154246e-09,3.7974781314079645e-09,1.0978165763154246e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,ZZ,2,correlated,-3.50874056326255e-16,3.4583709502926385e-09,-3.50874056326255e-16,3.4583709502926385e-09,-1.8627766009604876e-16,9.613383883432317e-10,-1.8627766009604876e-16,9.613383883432317e-10,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.0,0.5,0.0,2.0,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,1.0,IX,1,local,8.449217396571176e-09,0.0001812075839555131,1.1018229105129519e-08,0.00016870811915738703,8.449217396571176e-09,0.0001812075839555131,1.1018229105129519e-08,0.00016870811915738703,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.0,0.5,0.0,2.0,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,1.0,IY,1,local,8.33256562645867e-10,3.207191992238619e-05,-1.2559368954050083e-09,4.023223888017851e-09,8.33256562645867e-10,3.207191992238619e-05,-1.2559368954050083e-09,4.023223888017851e-09,0.0,0.0
motional_dephasing__photon_scattering,motional_dephasing,photon_scattering,0.0,0.5,0.0,2.0,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,1.0,IZ,1,local,8.77926844828718e-11,4.9177002398933605e-05,2.391534758461816e-10,4.709075820555556e-09,8.77926844828718e-11,4.9177002398933605e-05,2.391534758461816e-10,4.709075820555556e-09,-9.678013166870424e-22,0.0
