run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,XY,4.829837182796122e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,XZ,3.499758881906169e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,YI,3.4990731921623666e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,YX,4.829751964168872e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,YY,1.0546395397617592e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,YZ,8.062136622247185e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,ZI,4.83210931997019e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,ZX,3.50017786914024e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,ZY,1.2437820585977873e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,3.0,ZZ,-3.2778324707272155e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,IX,0.000435012088968668
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,IY,3.577551103800606e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,IZ,4.753824411340979e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,XI,0.00043501951492855436
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,XX,0.009403389874403536
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,XY,4.7534428590236336e-05
