pair_id,source_x,source_y,nbar,multiplier_x,multiplier_y,C_gamma_IX_per_gate,C_gamma_XI_per_gate,C_gamma_XX_per_gate,C_h_XX_rad_per_gate,C_gamma_X_mean_per_gate,C_gamma_X_ion_asymmetry_per_gate,multiplier_product,a_X_per_gate,a_X_rmse,a_X_max_abs_residual,a_X_nrmse_to_max_abs_response,a_X_r_squared,a_XX_per_gate,a_XX_rmse,a_XX_max_abs_residual,a_XX_nrmse_to_max_abs_response,a_XX_r_squared,b_XX_rad_per_gate,b_XX_rad_rmse,b_XX_rad_max_abs_residual,b_XX_rad_nrmse_to_max_abs_response,b_XX_rad_r_squared,model_C_gamma_X_mean_per_gate,model_C_gamma_XX_per_gate,model_C_h_XX_rad_per_gate,residual_C_gamma_X_mean_per_gate,residual_C_gamma_XX_per_gate,residual_C_h_XX_rad_per_gate
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.0,2.0,1.0842021724855044e-19,-8.131516293641283e-20,0.0,0.0,1.3552527156068805e-20,9.486769009248164e-20,0.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,0.0,-0.0,0.0,1.3552527156068805e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.5,2.0,1.4980776283032588e-07,1.503428733806245e-07,-3.9364178703541614e-08,9.787104922331925e-08,1.5007531810547518e-07,-2.67555275149309e-10,1.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,1.484441765857253e-07,-3.6738963980231744e-08,1.0265980478707717e-07,1.631141519749877e-09,-2.6252147233098696e-09,-4.788755563757921e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,1.0,2.0,2.942165852549061e-07,3.000421935542947e-07,-8.194819675182976e-08,2.135047591778072e-07,2.971293894046004e-07,-2.9128041496943044e-09,2.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,2.968883531714506e-07,-7.347792796046349e-08,2.0531960957415435e-07,2.41036233149796e-10,-8.470268791366275e-09,8.185149603652854e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,2.0,2.0,5.94040690794404e-07,6.086962668425263e-07,-1.6925516156131824e-07,4.203679542444383e-07,6.013684788184651e-07,-7.3277880240611585e-09,4.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,5.937767063429012e-07,-1.4695585592092698e-07,4.106392191483087e-07,7.591772475563948e-09,-2.2299305640391267e-08,9.728735096129596e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,4.0,2.0,1.1980249090916056e-06,1.2071274589413544e-06,-3.0352280259938937e-07,8.280212841077494e-07,1.20257618401648e-06,-4.551274924874415e-09,8.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,1.1875534126858024e-06,-2.9391171184185395e-07,8.212784382966174e-07,1.5022771330677617e-08,-9.611090757535421e-09,6.7428458111320545e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.0,4.0,-1.0842021724855044e-19,1.3552527156068805e-19,0.0,0.0,1.3552527156068805e-20,-1.2197274440461925e-19,0.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,0.0,-0.0,0.0,1.3552527156068805e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.5,4.0,3.0010056213051594e-07,2.882418282192415e-07,-7.400902025977205e-08,2.0094538877649118e-07,2.9417119517487873e-07,5.929366955637213e-09,2.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,2.968883531714506e-07,-7.347792796046349e-08,2.0531960957415435e-07,-2.7171579965718735e-09,-5.310922993085643e-10,-4.374220797663169e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,1.0,4.0,5.917135858308142e-07,5.865301592017336e-07,-1.5214594411574157e-07,4.167353825253184e-07,5.891218725162739e-07,2.5917133145402773e-09,4.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,5.937767063429012e-07,-1.4695585592092698e-07,4.106392191483087e-07,-4.654833826627276e-09,-5.190088194814597e-09,6.096163377009692e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,2.0,4.0,1.1884648900664955e-06,1.1852604012669926e-06,-2.953820287438002e-07,8.284946117695369e-07,1.186862645666744e-06,1.6022443997514837e-09,8.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,1.1875534126858024e-06,-2.9391171184185395e-07,8.212784382966174e-07,-6.907670190583649e-10,-1.4703169019462594e-09,7.2161734729194805e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,4.0,4.0,2.3605690723298113e-06,2.3603564853091517e-06,-5.767385914792799e-07,1.6281708325183164e-06,2.3604627788194815e-06,1.0629351032979874e-10,16.0,1.484441765857253e-07,8.103796356330473e-09,1.6168468131871403e-08,0.003433138801868063,0.9998104892949444,3.6738963980231744e-08,8.721262139655773e-09,2.2299305640391267e-08,0.01512168991030505,0.9963901235558278,1.0265980478707717e-07,1.0534433138020054e-08,3.139786752509205e-08,0.00647010309214684,0.9993287139808265,2.375106825371605e-06,-5.878234236837079e-07,1.6425568765932348e-06,-1.4644046552123329e-08,1.1084832204428036e-08,-1.4386044074918378e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,0.5,6.568350247862162e-08,4.4803105671850994e-08,-1.7020614408993703e-08,7.1781129651338205e-09,5.5243304075236303e-08,1.0440198403385313e-08,0.25,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,4.9678945772025443e-08,-2.0065301192190526e-08,2.1423895672791067e-08,5.56435830321086e-09,3.044686783196823e-09,-1.4245782707657247e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,0.5,1.2418790357269366e-07,8.796593995786302e-08,-4.6063634268067595e-08,5.3538007041553655e-08,1.0607692176527834e-07,1.8110981807415317e-08,0.5,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,9.935789154405089e-08,-4.013060238438105e-08,4.2847791345582134e-08,6.719030221227455e-09,-5.933031883686542e-09,1.069021569597152e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,0.5,2.031603207107522e-07,2.0409614873617614e-07,-7.296448157256484e-08,5.936774039733139e-08,2.0362823472346416e-07,-4.67914012711973e-10,1.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,1.9871578308810177e-07,-8.02612047687621e-08,8.569558269116427e-08,4.912451635362384e-09,7.296723196197266e-09,-2.6327842293832876e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,0.5,4.2983763006983026e-07,4.011933273103492e-07,-1.6518521702845078e-07,1.6204432280730876e-07,4.155154786900897e-07,1.432215137974052e-08,2.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,3.9743156617620355e-07,-1.605224095375242e-07,1.7139116538232854e-07,1.808391251388617e-08,-4.6628074909265665e-09,-9.346842575019771e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.0,1.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,1.0842021724855044e-19,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,1.0,1.1058755531071721e-07,1.0206050352317821e-07,-3.740782362929122e-08,7.186944593617905e-08,1.0632402941694771e-07,4.263525893769501e-09,0.5,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,9.935789154405089e-08,-4.013060238438105e-08,4.2847791345582134e-08,6.966137872896825e-09,2.7227787550898297e-09,2.902165459059692e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,1.0,2.2824976339812667e-07,1.9024606163987794e-07,-8.350315778291388e-08,1.5381939649089518e-07,2.092479125190023e-07,1.9001850879124364e-08,1.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,1.9871578308810177e-07,-8.02612047687621e-08,8.569558269116427e-08,1.0532129430900532e-08,-3.241953014151775e-09,6.812381379973091e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,1.0,4.2671742536421874e-07,3.913572983806372e-07,-1.6427304129137957e-07,1.833132545411842e-07,4.0903736187242797e-07,1.768006349179077e-08,2.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,3.9743156617620355e-07,-1.605224095375242e-07,1.7139116538232854e-07,1.1605795696224424e-08,-3.750631753855356e-09,1.1922089158855654e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,1.0,8.378642364054818e-07,8.153467167039971e-07,-3.322567154627129e-07,3.804860795320053e-07,8.266054765547395e-07,1.1258759850742324e-08,4.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,7.948631323524071e-07,-3.210448190750484e-07,3.4278233076465707e-07,3.174234420233237e-08,-1.1211896387664482e-08,3.7703748767348234e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.0,2.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,1.0842021724855044e-19,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,2.0,2.1196026235928162e-07,1.96628038930482e-07,-8.811146732460445e-08,7.230357652876497e-08,2.0429415064488182e-07,7.666111714399806e-09,1.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,1.9871578308810177e-07,-8.02612047687621e-08,8.569558269116427e-08,5.578367556780041e-09,-7.850262555842348e-09,-1.3392006162399298e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,2.0,4.147961720184094e-07,3.96532984753826e-07,-1.894458327639844e-07,1.895338284027548e-07,4.0566457838611767e-07,9.131593632291683e-09,2.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,3.9743156617620355e-07,-1.605224095375242e-07,1.7139116538232854e-07,8.233012209914123e-09,-2.8923423226460187e-08,1.8142663020426253e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,2.0,8.324959765126623e-07,7.854136962701661e-07,-3.308305902586725e-07,3.425189729136524e-07,8.089548363914142e-07,2.3541140121248125e-08,4.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,7.948631323524071e-07,-3.210448190750484e-07,3.4278233076465707e-07,1.4091704039007114e-08,-9.785771183624086e-09,-2.633578510046633e-10
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,2.0,1.6289215801010152e-06,1.6078931953795702e-06,-6.664745841834449e-07,6.699990415387491e-07,1.6184073877402927e-06,1.0514192360722499e-08,8.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,1.5897262647048142e-06,-6.420896381500968e-07,6.855646615293141e-07,2.8681123035478465e-08,-2.4384946033348063e-08,-1.5565619990565026e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.0,4.0,1.0842021724855044e-19,-3.2526065174565133e-19,0.0,0.0,-1.0842021724855044e-19,2.168404344971009e-19,0.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,0.0,-0.0,0.0,-1.0842021724855044e-19,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,4.0,4.214750719189935e-07,3.607004641876599e-07,-1.7425336261748213e-07,1.9518399330120673e-07,3.910877680533267e-07,3.038730386566678e-08,2.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,3.9743156617620355e-07,-1.605224095375242e-07,1.7139116538232854e-07,-6.343798122876848e-09,-1.3730953079957919e-08,2.379282791887819e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,4.0,7.991915785700689e-07,7.838005482470193e-07,-3.313036251715619e-07,3.752430441233967e-07,7.914960634085441e-07,7.695515161524821e-09,4.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,7.948631323524071e-07,-3.210448190750484e-07,3.4278233076465707e-07,-3.3670689438630156e-09,-1.0258806096513472e-08,3.2460713358739635e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,4.0,1.580254667343903e-06,1.5758411027315964e-06,-6.244679693623301e-07,6.852244153962572e-07,1.5780478850377496e-06,2.2067823061532738e-09,8.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,1.5897262647048142e-06,-6.420896381500968e-07,6.855646615293141e-07,-1.167837966706455e-08,1.7621668787766777e-08,-3.40246133056919e-10
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,4.0,3.1629540648507983e-06,3.1461629525962815e-06,-1.266310076863909e-06,1.353249484435659e-06,3.15455850872354e-06,8.39555612725841e-09,16.0,1.9871578308810177e-07,1.511777228369321e-08,3.174234420233237e-08,0.004792357549205979,0.9996297570859428,8.02612047687621e-08,1.3203560573537891e-08,2.8923423226460187e-08,0.010426798945039813,0.9982512050357305,8.569558269116427e-08,2.6022852946611656e-08,6.812381379973091e-08,0.01922990050682626,0.9939555821641554,3.1794525294096284e-06,-1.2841792763001937e-06,1.3711293230586283e-06,-2.4894020686088512e-08,1.7869199436284695e-08,-1.787983862296922e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.0,0.5,-5.421010862427522e-20,0.0,0.0,0.0,-2.710505431213761e-20,-2.710505431213761e-20,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,-2.710505431213761e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.5,0.5,1.1467582483880604e-07,5.960734034680427e-08,2.2303912402318188e-08,-7.4413704156950375e-09,8.714158259280516e-08,2.7534242246000885e-08,0.25,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,6.645280930464346e-08,-3.194369584774075e-08,1.4722609868804708e-08,2.06887732881617e-08,5.424760825005894e-08,-2.2163980284499745e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,1.0,0.5,1.9569238746548452e-07,9.698598494938764e-08,-2.60641592679349e-08,-3.3259592378820375e-08,1.4633918620743608e-07,4.935320125804844e-08,0.5,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,1.3290561860928692e-07,-6.38873916954815e-08,2.9445219737609416e-08,1.3433567598149154e-08,3.7823232427546605e-08,-6.27048121164298e-08
