nbar,rate_power,sector,mode,coarse_step_size,fine_step_size,fine_maximum_stencil_multiplier,absolute_coefficient_change,fine_absolute_coefficient,relative_coefficient_change,relative_converged,coefficient_rtol
0.01,3,A,"IZ,ZY",0.2,0.1,0.4,3.941645420995093e-06,3.7878292931389746e-06,1.0406079883628154,False,0.05
0.01,3,A,"IZ,ZZ",0.2,0.1,0.4,5.57095701307695e-06,5.252286734643059e-06,1.0606726735484573,False,0.05
0.01,3,A,"XI,XX",0.2,0.1,0.4,1.8385907779635117e-05,1.5015516256503356e-05,1.224460582344081,False,0.05
0.01,3,A,"XI,XY",0.2,0.1,0.4,1.0802111635765315e-05,1.1078942991970654e-05,0.975012836837777,False,0.05
0.01,3,A,"XI,XZ",0.2,0.1,0.4,7.218885788253174e-07,8.445502639938338e-07,0.8547609415353733,False,0.05
0.01,3,A,"XI,YI",0.2,0.1,0.4,4.925092659319674e-06,4.301658577888291e-06,1.1449287687860692,False,0.05
0.01,3,A,"XI,YX",0.2,0.1,0.4,1.1125483624281287e-05,1.006957857508718e-05,1.1048608977347363,False,0.05
0.01,3,A,"XI,YY",0.2,0.1,0.4,5.363888093217698e-06,3.5726401542805188e-06,1.501379333373672,False,0.05
0.01,3,A,"XI,YZ",0.2,0.1,0.4,9.98648872631934e-06,1.0415462954521653e-05,0.9588137147551292,False,0.05
0.01,3,A,"XI,ZI",0.2,0.1,0.4,1.2807754861545283e-05,1.2800563597172552e-05,1.0005617927928048,False,0.05
0.01,3,A,"XI,ZX",0.2,0.1,0.4,2.4618243882446488e-06,2.3321165459516587e-06,1.055618079001305,False,0.05
0.01,3,A,"XI,ZY",0.2,0.1,0.4,9.45108085003872e-06,9.583546229885426e-06,0.9861778326447026,False,0.05
0.01,3,A,"XI,ZZ",0.2,0.1,0.4,2.3121157225575445e-06,6.925476943036934e-07,3.338565331420545,False,0.05
0.01,3,A,"XX,XY",0.2,0.1,0.4,2.4166135802075282e-05,2.3503716768616643e-05,1.0281835864505964,False,0.05
0.01,3,A,"XX,XZ",0.2,0.1,0.4,2.5484911551767115e-05,2.4849158557546157e-05,1.0255844878106706,False,0.05
0.01,3,A,"XX,YI",0.2,0.1,0.4,2.3700843401789516e-05,2.181605955125916e-05,1.0863943301081413,False,0.05
0.01,3,A,"XX,YX",0.2,0.1,0.4,7.217494771559955e-06,4.707249344853502e-06,1.5332722451703007,False,0.05
0.01,3,A,"XX,YY",0.2,0.1,0.4,1.9077559084178762e-08,1.864352858477683e-08,1.0232804909987017,False,0.05
0.01,3,A,"XX,YZ",0.2,0.1,0.4,1.4821275112678777e-05,1.4700308288351683e-05,1.00822886309282,False,0.05
0.01,3,A,"XX,ZI",0.2,0.1,0.4,8.537279529336805e-07,5.933801464443074e-07,1.4387538208843804,False,0.05
0.01,3,A,"XX,ZX",0.2,0.1,0.4,2.5404356446844618e-05,2.445412063878923e-05,1.038857901377493,False,0.05
0.01,3,A,"XX,ZY",0.2,0.1,0.4,6.645582848300744e-06,7.247628923768997e-06,0.9169319950289108,False,0.05
0.01,3,A,"XX,ZZ",0.2,0.1,0.4,8.5167260359096e-06,4.8630169478891995e-06,1.7513255921524802,False,0.05
0.01,3,A,"XY,XZ",0.2,0.1,0.4,1.420114568560506e-06,1.5115107703053585e-06,0.9395332117108312,False,0.05
0.01,3,A,"XY,YI",0.2,0.1,0.4,6.91148529805022e-07,1.035907876153727e-06,0.6671911139156709,False,0.05
0.01,3,A,"XY,YX",0.2,0.1,0.4,1.453048637548129e-06,1.5464637875630084e-06,0.9395943501773892,False,0.05
0.01,3,A,"XY,YY",0.2,0.1,0.4,9.002044861549276e-06,8.558815112009243e-06,1.0517863446913485,False,0.05
0.01,3,A,"XY,YZ",0.2,0.1,0.4,1.552970795923157e-06,1.817890831938063e-06,0.8542706573130833,False,0.05
0.01,3,A,"XY,ZI",0.2,0.1,0.4,6.784248084064378e-06,6.685964369152733e-06,1.0147000057860165,False,0.05
0.01,3,A,"XY,ZX",0.2,0.1,0.4,5.9043665259046636e-06,5.8976118928811485e-06,1.0011453166376831,False,0.05
0.01,3,A,"XY,ZY",0.2,0.1,0.4,1.5908496820818879e-06,1.233092277561006e-06,1.2901302773775438,False,0.05
0.01,3,A,"XY,ZZ",0.2,0.1,0.4,8.002148102370305e-06,7.432498903445636e-06,1.0766430249536378,False,0.05
0.01,3,A,"XZ,YI",0.2,0.1,0.4,1.1465379577053698e-06,1.1335050869456935e-06,1.0114978493786864,False,0.05
0.01,3,A,"XZ,YX",0.2,0.1,0.4,7.550395923234426e-07,1.993374078652592e-07,3.7877466172019587,False,0.05
0.01,3,A,"XZ,YY",0.2,0.1,0.4,4.013024558204923e-06,3.509127211277137e-06,1.1435962040100547,False,0.05
0.01,3,A,"XZ,YZ",0.2,0.1,0.4,1.778887341768481e-06,1.4471700732247844e-06,1.2292178885405765,False,0.05
0.01,3,A,"XZ,ZI",0.2,0.1,0.4,3.208135195564288e-06,2.9585191102075957e-06,1.0843719699140888,False,0.05
0.01,3,A,"XZ,ZX",0.2,0.1,0.4,3.6773194461110265e-06,3.4086780632488284e-06,1.0788110164343754,False,0.05
0.01,3,A,"XZ,ZY",0.2,0.1,0.4,7.661388155766083e-07,3.5263197132248816e-07,2.172630044585381,False,0.05
0.01,3,A,"XZ,ZZ",0.2,0.1,0.4,3.3911069299564777e-06,2.893296804201929e-06,1.1720563631880352,False,0.05
0.01,3,A,"YI,YX",0.2,0.1,0.4,4.561363015343703e-06,3.877837480007449e-06,1.1762646162610564,False,0.05
0.01,3,A,"YI,YY",0.2,0.1,0.4,1.802366399543177e-06,1.6564687284629022e-06,1.0880775281617652,False,0.05
0.01,3,A,"YI,YZ",0.2,0.1,0.4,1.6883441901003181e-06,1.5646192137179974e-06,1.0790767333658864,False,0.05
0.01,3,A,"YI,ZI",0.2,0.1,0.4,2.3699840985592436e-06,2.5083624561111152e-06,0.9448331889935839,False,0.05
0.01,3,A,"YI,ZX",0.2,0.1,0.4,1.8655782981907967e-06,1.9150916286820612e-06,0.9741457120120467,False,0.05
0.01,3,A,"YI,ZY",0.2,0.1,0.4,3.215640795313655e-06,3.1488062838525927e-06,1.0212253487309768,False,0.05
0.01,3,A,"YI,ZZ",0.2,0.1,0.4,1.0803124994587367e-07,5.039013409685514e-07,0.21438968536623904,False,0.05
0.01,3,A,"YX,YY",0.2,0.1,0.4,1.266870852622035e-06,1.94914677606999e-06,0.6499617515600293,False,0.05
0.01,3,A,"YX,YZ",0.2,0.1,0.4,1.3611886427954004e-06,1.3982243552101217e-06,0.9735123249164432,False,0.05
0.01,3,A,"YX,ZI",0.2,0.1,0.4,3.374564796453675e-06,3.2283879147651675e-06,1.0452785989626467,False,0.05
0.01,3,A,"YX,ZX",0.2,0.1,0.4,2.7326739038924364e-06,2.4062379017165925e-06,1.1356623972812359,False,0.05
0.01,3,A,"YX,ZY",0.2,0.1,0.4,3.63561851122602e-06,3.054237972478734e-06,1.190352076028789,False,0.05
0.01,3,A,"YX,ZZ",0.2,0.1,0.4,3.632635301529795e-06,4.16778272158431e-06,0.871599011799951,False,0.05
0.01,3,A,"YY,YZ",0.2,0.1,0.4,1.5471117317229253e-06,1.584721793404684e-06,0.9762670887481419,False,0.05
0.01,3,A,"YY,ZI",0.2,0.1,0.4,2.22457010149723e-06,2.6286507354268098e-06,0.8462783098249947,False,0.05
0.01,3,A,"YY,ZX",0.2,0.1,0.4,8.223666847733733e-08,5.60987221551261e-07,0.14659276596342727,False,0.05
0.01,3,A,"YY,ZY",0.2,0.1,0.4,6.038042517535481e-06,6.056594973162884e-06,0.9969368175171678,False,0.05
0.01,3,A,"YY,ZZ",0.2,0.1,0.4,1.2631228477921484e-06,1.0307284811000308e-06,1.2254661348293179,False,0.05
0.01,3,A,"YZ,ZI",0.2,0.1,0.4,3.6221431000932415e-06,3.561171667075843e-06,1.0171211721077922,False,0.05
0.01,3,A,"YZ,ZX",0.2,0.1,0.4,1.8746958544877843e-06,1.854974046520448e-06,1.0106318511594976,False,0.05
0.01,3,A,"YZ,ZY",0.2,0.1,0.4,5.497446685093212e-07,1.5461796684950493e-07,3.5555031521298353,False,0.05
0.01,3,A,"YZ,ZZ",0.2,0.1,0.4,1.843909439561437e-06,1.6415776076156052e-06,1.1232545028679572,False,0.05
0.01,3,A,"ZI,ZX",0.2,0.1,0.4,2.696727120512503e-06,1.8141394938647047e-06,1.486504830324597,False,0.05
0.01,3,A,"ZI,ZY",0.2,0.1,0.4,7.712023479138715e-06,7.5285084915229094e-06,1.0243760085842293,False,0.05
0.01,3,A,"ZI,ZZ",0.2,0.1,0.4,1.1377024921861794e-06,1.071550724553638e-06,1.0617346114530393,False,0.05
0.01,3,A,"ZX,ZY",0.2,0.1,0.4,2.3909394094598474e-06,1.8226141954917853e-06,1.3118187136772048,False,0.05
0.01,3,A,"ZX,ZZ",0.2,0.1,0.4,4.830484099107358e-06,4.539287231939941e-06,1.06415035054809,False,0.05
0.01,3,A,"ZY,ZZ",0.2,0.1,0.4,8.943254779026653e-06,8.256384352724862e-06,1.083192641834207,False,0.05
0.01,4,H,IX,0.2,0.1,0.4,1.8414421551137368e-05,1.6077304322776033e-05,1.1453674808562553,False,0.05
0.01,4,H,IY,0.2,0.1,0.4,1.8779472623717033e-05,1.8442508019978035e-05,1.0182710834868,False,0.05
0.01,4,H,IZ,0.2,0.1,0.4,4.509838965794076e-07,4.6410455375386137e-07,0.9717290919291167,False,0.05
0.01,4,H,XI,0.2,0.1,0.4,1.9352229748817194e-05,1.7697408950639483e-05,1.0935063885788725,False,0.05
0.01,4,H,XX,0.2,0.1,0.4,4.0422076713815815e-05,3.567534578453146e-05,1.1330535366903858,False,0.05
0.01,4,H,XY,0.2,0.1,0.4,1.9221526946820767e-05,2.0057980647396655e-05,0.9582982098108439,False,0.05
0.01,4,H,XZ,0.2,0.1,0.4,3.829817927179077e-06,2.6384985293997304e-06,1.4515141412833672,False,0.05
0.01,4,H,YI,0.2,0.1,0.4,5.302096937483144e-06,5.306078439565549e-06,0.9992496337685632,False,0.05
0.01,4,H,YX,0.2,0.1,0.4,4.493915673774414e-05,4.405363114750136e-05,1.0201010805960091,False,0.05
0.01,4,H,YY,0.2,0.1,0.4,8.070569772302097e-06,5.664984659030607e-06,1.424641064020663,False,0.05
0.01,4,H,YZ,0.2,0.1,0.4,9.82973548028422e-06,1.0382791063759362e-05,0.9467334380438843,False,0.05
0.01,4,H,ZI,0.2,0.1,0.4,5.944079511115233e-07,5.838369680074497e-07,1.0181060530307815,False,0.05
0.01,4,H,ZX,0.2,0.1,0.4,4.3135313226983806e-06,3.0938968705156555e-06,1.3942065631875604,False,0.05
0.01,4,H,ZY,0.2,0.1,0.4,1.8899335173979286e-05,1.8799719993071057e-05,1.0052987587551805,False,0.05
0.01,4,H,ZZ,0.2,0.1,0.4,1.3733493839756428e-12,1.5338444204352413e-12,0.8953642010093457,False,0.05
0.01,4,S,IX,0.2,0.1,0.4,2.737103935126532e-05,2.7515310031740996e-05,0.9947567125244365,False,0.05
0.01,4,S,IY,0.2,0.1,0.4,1.1283743122375057e-05,1.0921063394388959e-05,1.0332091953767466,False,0.05
0.01,4,S,IZ,0.2,0.1,0.4,2.9594175756459676e-06,2.3416316107468703e-06,1.2638271374813106,False,0.05
0.01,4,S,XI,0.2,0.1,0.4,4.3231729313698795e-05,4.2089670171441626e-05,1.0271339532385328,False,0.05
0.01,4,S,XX,0.2,0.1,0.4,2.7145974944952778e-05,2.5106436503423796e-05,1.0812356799918956,False,0.05
0.01,4,S,XY,0.2,0.1,0.4,7.785573188343212e-06,8.091996985679199e-06,0.962132487459118,False,0.05
0.01,4,S,XZ,0.2,0.1,0.4,5.572792445116542e-07,7.716335874351466e-07,0.7222070858320326,False,0.05
0.01,4,S,YI,0.2,0.1,0.4,2.4300828122522584e-06,2.446820643487336e-06,0.9931593550677169,False,0.05
0.01,4,S,YX,0.2,0.1,0.4,1.2711377480346027e-05,1.253438879605637e-05,1.0141202484755651,False,0.05
0.01,4,S,YY,0.2,0.1,0.4,6.624570744149487e-06,6.58132661727488e-06,1.006570731007499,False,0.05
0.01,4,S,YZ,0.2,0.1,0.4,2.546526950255419e-06,2.7269787925139208e-06,0.9338271926595554,False,0.05
0.01,4,S,ZI,0.2,0.1,0.4,6.857255711902173e-09,2.1663662841361896e-07,0.03165326086413136,True,0.05
0.01,4,S,ZX,0.2,0.1,0.4,1.2959722634097193e-05,1.2732546826506838e-05,1.0178421340746548,False,0.05
0.01,4,S,ZY,0.2,0.1,0.4,1.2142016163878834e-05,1.1657143267826927e-05,1.0415944871665195,False,0.05
0.01,4,S,ZZ,0.2,0.1,0.4,1.5098675254786995e-05,1.4533206009825973e-05,1.0389087751579869,False,0.05
0.01,4,C,"IX,IY",0.2,0.1,0.4,4.045503153087494e-07,2.0566665003589216e-07,1.9670195203653527,False,0.05
0.01,4,C,"IX,IZ",0.2,0.1,0.4,1.612908948460038e-05,1.590006826113136e-05,1.0144037886949755,False,0.05
0.01,4,C,"IX,XI",0.2,0.1,0.4,1.0151989053910754e-05,9.272002163601074e-06,1.0949079686115937,False,0.05
0.01,4,C,"IX,XX",0.2,0.1,0.4,1.3967500308347355e-05,1.373779065579014e-05,1.0167210040036823,False,0.05
0.01,4,C,"IX,XY",0.2,0.1,0.4,1.5032168980227202e-05,1.550440737240087e-05,0.9695416676799726,False,0.05
0.01,4,C,"IX,XZ",0.2,0.1,0.4,2.596615925551404e-06,2.266798200307215e-06,1.1454993766977093,False,0.05
0.01,4,C,"IX,YI",0.2,0.1,0.4,2.0541680542439316e-06,1.8572511273063704e-06,1.1060260101837471,False,0.05
0.01,4,C,"IX,YX",0.2,0.1,0.4,1.8182763726335133e-05,1.8255445928780925e-05,0.9960186016419789,False,0.05
0.01,4,C,"IX,YY",0.2,0.1,0.4,1.1943624419960423e-06,8.520393042739611e-07,1.4017691860046073,False,0.05
0.01,4,C,"IX,YZ",0.2,0.1,0.4,5.623107663534687e-07,5.060331700608629e-07,1.1112132556168939,False,0.05
0.01,4,C,"IX,ZI",0.2,0.1,0.4,1.1912520071488383e-05,1.1410208301489885e-05,1.0440230148938567,False,0.05
0.01,4,C,"IX,ZX",0.2,0.1,0.4,7.224034177157082e-06,6.817965079024425e-06,1.059558694335636,False,0.05
0.01,4,C,"IX,ZY",0.2,0.1,0.4,2.0966341630719518e-07,1.947493850972719e-07,1.0765806331171426,False,0.05
0.01,4,C,"IX,ZZ",0.2,0.1,0.4,7.230739607749555e-06,6.883904446278766e-06,1.050383494451071,False,0.05
0.01,4,C,"IY,IZ",0.2,0.1,0.4,2.7106177173973666e-06,2.3631589076089826e-06,1.1470315045973523,False,0.05
0.01,4,C,"IY,XI",0.2,0.1,0.4,5.203586949032704e-07,5.078326719650008e-07,1.0246656499862477,False,0.05
0.01,4,C,"IY,XX",0.2,0.1,0.4,3.518404739267157e-06,2.310735605184354e-06,1.5226340613669878,False,0.05
0.01,4,C,"IY,XY",0.2,0.1,0.4,8.174664833055086e-06,7.953089794420555e-06,1.0278602460631057,False,0.05
0.01,4,C,"IY,XZ",0.2,0.1,0.4,2.834367304961926e-06,2.3884976162882545e-06,1.1866737005023924,False,0.05
0.01,4,C,"IY,YI",0.2,0.1,0.4,1.3641964070389286e-06,1.4396578630636982e-06,0.9475837572517528,False,0.05
0.01,4,C,"IY,YX",0.2,0.1,0.4,1.1556222678011661e-05,1.1511860576698028e-05,1.003853599600001,False,0.05
0.01,4,C,"IY,YY",0.2,0.1,0.4,2.754504478309671e-06,2.6974576565283492e-06,1.0211483659968703,False,0.05
0.01,4,C,"IY,YZ",0.2,0.1,0.4,2.123960015488301e-06,1.9337561393289692e-06,1.0983598046780265,False,0.05
0.01,4,C,"IY,ZI",0.2,0.1,0.4,2.068104635583176e-06,2.252656274931714e-06,0.9180737685539121,False,0.05
0.01,4,C,"IY,ZX",0.2,0.1,0.4,5.235806161509622e-07,4.393538665821568e-07,1.191705948155245,False,0.05
0.01,4,C,"IY,ZY",0.2,0.1,0.4,5.9387197967514095e-06,5.63963340194906e-06,1.0530329497479365,False,0.05
0.01,4,C,"IY,ZZ",0.2,0.1,0.4,2.4594713479174746e-06,2.76394045941369e-06,0.8898423768648035,False,0.05
0.01,4,C,"IZ,XI",0.2,0.1,0.4,1.2908705251665894e-05,1.3041757720527108e-05,0.9897979649896581,False,0.05
0.01,4,C,"IZ,XX",0.2,0.1,0.4,1.957283371158973e-05,2.037746471029215e-05,0.9605136845951193,False,0.05
0.01,4,C,"IZ,XY",0.2,0.1,0.4,1.3811145013834878e-05,1.3391470914935005e-05,1.0313389097856178,False,0.05
0.01,4,C,"IZ,XZ",0.2,0.1,0.4,2.43209166958003e-06,2.3772573235432814e-06,1.0230662223620868,False,0.05
0.01,4,C,"IZ,YI",0.2,0.1,0.4,4.089615630405075e-06,4.289517491742277e-06,0.9533975880219553,False,0.05
0.01,4,C,"IZ,YX",0.2,0.1,0.4,1.9113254545618014e-06,2.373927810760119e-06,0.8051320877991675,False,0.05
0.01,4,C,"IZ,YY",0.2,0.1,0.4,1.2448369647055197e-05,1.2222616578439234e-05,1.0184701096665498,False,0.05
0.01,4,C,"IZ,YZ",0.2,0.1,0.4,1.8197558960001156e-06,2.031504653657965e-06,0.8957675251806239,False,0.05
0.01,4,C,"IZ,ZI",0.2,0.1,0.4,1.3252745919370204e-05,1.2874898232165197e-05,1.0293476251533418,False,0.05
0.01,4,C,"IZ,ZX",0.2,0.1,0.4,1.1984222986919784e-05,1.1802046916153938e-05,1.0154359724258082,False,0.05
0.01,4,C,"IZ,ZY",0.2,0.1,0.4,4.4599782471869707e-07,1.7461328865294373e-07,2.5542032233591874,False,0.05
0.01,4,C,"IZ,ZZ",0.2,0.1,0.4,1.2283204223524943e-05,1.2180856510579314e-05,1.0084023412357528,False,0.05
0.01,4,C,"XI,XX",0.2,0.1,0.4,4.126169111941761e-06,3.7826882993830387e-06,1.0908033613593655,False,0.05
0.01,4,C,"XI,XY",0.2,0.1,0.4,1.3772206422014318e-05,1.4038817246216826e-05,0.9810090252243754,False,0.05
0.01,4,C,"XI,XZ",0.2,0.1,0.4,2.679221543886054e-06,2.7631003493688805e-06,0.9696432286645018,False,0.05
0.01,4,C,"XI,YI",0.2,0.1,0.4,1.0559362859154306e-06,1.0742032322400287e-06,0.9829948879538314,False,0.05
0.01,4,C,"XI,YX",0.2,0.1,0.4,1.3016610046089274e-05,1.3423267463435377e-05,0.9697050350479995,False,0.05
0.01,4,C,"XI,YY",0.2,0.1,0.4,6.334604985013971e-06,6.155554598942831e-06,1.0290876123658932,False,0.05
0.01,4,C,"XI,YZ",0.2,0.1,0.4,7.113045269031608e-07,6.521638703745119e-07,1.090683736427605,False,0.05
0.01,4,C,"XI,ZI",0.2,0.1,0.4,5.738287712853952e-06,5.58908650447989e-06,1.0266950973570494,False,0.05
0.01,4,C,"XI,ZX",0.2,0.1,0.4,8.619962517732587e-07,7.524169709640608e-07,1.145636375889815,False,0.05
0.01,4,C,"XI,ZY",0.2,0.1,0.4,5.71579766437055e-08,4.5065311240199754e-08,1.2683364448333974,False,0.05
0.01,4,C,"XI,ZZ",0.2,0.1,0.4,1.846090705962335e-06,1.5400406159723753e-06,1.1987285833995494,False,0.05
0.01,4,C,"XX,XY",0.2,0.1,0.4,1.2799696867939887e-07,1.2519013377569359e-07,1.022420575959559,False,0.05
0.01,4,C,"XX,XZ",0.2,0.1,0.4,1.8321415480979146e-05,1.8017710601755793e-05,1.0168559083857056,False,0.05
