run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,standard,none,constant_rate,4.0,ZY,-5.446660142111211e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,standard,none,constant_rate,4.0,ZZ,1.7050819915709337e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,IX,2.7054183866541632e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,IY,-1.305448841623328e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,IZ,-3.1647689399671997e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,XI,2.8655217961535e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,XX,7.665336179767931e-05
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,XY,4.328471454526084e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,XZ,1.4174592319785882e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,YI,-2.4282359885419076e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,YX,4.502414945599831e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,YY,-6.296115139664549e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,YZ,1.768845409121036e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,ZI,-2.7373684360898487e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,ZX,-1.5222230721422042e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,ZY,-9.48675602203736e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,0.01,ZZ,1.4014027785447247e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,IX,7.705116619670827e-08
