run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,standard,heating_only,constant_rate,4.0,YY,7.880141882771198e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,standard,heating_only,constant_rate,4.0,YZ,-6.910336439340852e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,standard,heating_only,constant_rate,4.0,ZI,-4.667264630331404e-10
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,standard,heating_only,constant_rate,4.0,ZX,-9.279984462073715e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,standard,heating_only,constant_rate,4.0,ZY,1.3929523332045e-10
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,standard,heating_only,constant_rate,4.0,ZZ,-1.1091008389474413e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,IX,4.718503369372463e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,IY,3.2506517146055515e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,IZ,1.5008402715066538e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,XI,4.717726080042195e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,XX,7.716099720404774e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,XY,-5.188983999426799e-10
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,XZ,-4.2325937615324505e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,YI,-4.426909738021506e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,YX,-5.91427973046008e-10
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,YY,-5.4252638145846355e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,YZ,-4.316479520970434e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,ZI,1.5808816547502325e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,ZX,3.4374558180291254e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,ZY,3.2582382085369224e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,0.01,ZZ,6.483505218812802e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,IX,4.63094721137681e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,IY,-1.6717979283560668e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,IZ,-5.165027738840421e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,XI,4.6325763599201e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,XX,0.0010416904712141075
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,XY,7.973084885024016e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,XZ,1.3909921967597789e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,YI,-1.7473022438741054e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,YX,8.120456904559674e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,YY,1.2560944073064515e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,YZ,6.6153388842579445e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,ZI,-4.393548788672596e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,ZX,-1.9796057828805425e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,ZY,-7.953380473009924e-09
