run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,XY,9.216295531663637e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,XZ,7.021600511421417e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,YI,7.020792860520991e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,YX,9.216556572327397e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,YY,2.8248785871251573e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,YZ,2.2344464037476255e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,ZI,9.218654775452335e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,ZX,7.022879942859978e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,ZY,3.4652207621455184e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,ZZ,2.031091179272027e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,IX,0.0004598365732129021
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,IY,7.150277570651368e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,IZ,9.090606516632543e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,XI,0.00045983087233991
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,XX,0.009399983750173056
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,XY,9.089727391630928e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,XZ,7.148272672203755e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,YI,7.1501517487517e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,YX,9.089084656529935e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,YY,1.956007847012109e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,YZ,2.2931138331821246e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,ZI,9.090824468126202e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,ZX,7.148823277717258e-05
