run_signature,pulse_type,noise_case,scattering_model,nbar,gate_time_s,F_avg,infidelity,p_err,p_weight1,p_weight2,offdiag_ratio,error_offdiag_ratio,exact_pauli_distance,alpha_final_abs,alpha_max_abs,alpha2_integral,entangling_angle_error,integrated_omega2,choi_min_eigenvalue,tp_error,hp_error,standard_infidelity,delta_infidelity,improvement_factor
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,0.0002258,0.9986754873480376,0.0013245126519624,0.001655672732995,0.0008459912429894,0.0008096814900056,0.706999794870701,0.0003122819699725,0.0121860277126702,0.0001406027903212,0.1353276117452526,2.386717117429156e-06,-8.666475753904557e-05,312029.54776439944,-5.5354831612299435e-08,2.693399677648209e-15,3.728112546767447e-15,0.000808321449669,0.0005161912022934,0.6102783906755362
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,0.0002258,0.9979056466211862,0.0020943533788138,0.0026179983468461,0.0008461121810336,0.0017718861658125,0.705966837279783,0.0003012792852632,0.0337699617274784,0.0001406027903212,0.1353276117452526,2.386717117429156e-06,-8.666475753904557e-05,312029.54776439944,4.2914538135006135e-08,4.150166612430644e-15,3.0389729297386906e-15,0.0018607139307794,0.00023363944803440006,0.8884431584479173
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,0.0002258,0.996430297807514,0.0035697021924858,0.0044621642099609,0.000846213841282,0.0036159503686789,0.703984287757979,0.0002968913630881,0.0551162034728294,0.0001406027903212,0.1353276117452526,2.386717117429156e-06,-8.666475753904557e-05,312029.54776439944,-4.1691658390269184e-08,2.273506309564587e-15,2.0760612974226887e-15,0.0035835354488196,-1.3833256333800094e-05,1.0038751849840357
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,0.0002258,0.9943212710480692,0.0056787289519306,0.0070984802060586,0.0008463046987243,0.0062521755073344,0.7011347946566919,0.000296983205424,0.0759402243540895,0.0001406027903212,0.1353276117452526,2.386717117429156e-06,-8.666475753904557e-05,312029.54776439944,3.3203866635153236e-07,3.577559992974858e-15,2.201412244232596e-15,0.00590643249859,-0.00022770354665939928,1.0400976254698662
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,0.0002258,0.9916356427737572,0.0083643572262428,0.0104555011436776,0.0008463578786001,0.0096091432650775,0.6974861302826147,0.0002996497540929,0.096195726713116,0.0001406027903212,0.1353276117452526,2.386717117429156e-06,-8.666475753904557e-05,312029.54776439944,3.431467388027771e-07,5.8723828467591516e-15,2.8061661484510632e-15,0.0087754520872934,-0.0004110948610505996,1.049148410323845
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,0.01,0.0001,0.999191678550331,0.000808321449669,0.0010104867780009,0.0004946170216969,0.0005158697563039,0.7068381915808817,0.0001275023653897,0.0194247924847681,2.13600777145116e-14,0.4999934202464176,1.2499671014485726e-05,-1.033545274109482e-05,98696.0440108936,1.2385014009166289e-08,2.8131021224463866e-15,2.595119319837342e-15,0.000808321449669,0.0,1.0
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,1.0,0.0001,0.9981392860692204,0.0018607139307794,0.002325953786854,0.0007117191928773,0.0016142345939766,0.7056059805127456,0.0002579580670959,0.0407447540957394,2.13600777145116e-14,0.4999934202464176,1.2499671014485726e-05,-1.033545274109482e-05,98696.0440108936,6.227941258777404e-08,3.169349693082436e-15,1.6653429620749756e-15,0.0018607139307794,0.0,1.0
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,2.0,0.0001,0.9964164645511804,0.0035835354488196,0.0044794636893287,0.0009103178388027,0.003569145850526,0.7034508834702152,0.0003932152440991,0.0618172736373776,2.13600777145116e-14,0.4999934202464176,1.2499671014485726e-05,-1.033545274109482e-05,98696.0440108936,6.746908990664511e-08,3.210359001350878e-15,1.5302921005816949e-15,0.0035835354488196,0.0,1.0
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,3.0,0.0001,0.99409356750141,0.00590643249859,0.0073830577148822,0.0010856366058728,0.0062974211090093,0.7004511263295519,0.0005158043650779,0.0823727543836509,2.13600777145116e-14,0.4999934202464176,1.2499671014485726e-05,-1.033545274109482e-05,98696.0440108936,-2.974384383294685e-07,4.9453757296283044e-15,1.4980427504651988e-15,0.00590643249859,0.0,1.0
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,0.0001,0.9912245479127064,0.0087754520872934,0.0109693344351184,0.0012444860485944,0.0097248483865241,0.6966760810911947,0.0006283450450734,0.1023637217872897,2.13600777145116e-14,0.4999934202464176,1.2499671014485726e-05,-1.033545274109482e-05,98696.0440108936,-1.040680872305315e-07,5.442216666390455e-15,1.1980726166446694e-15,0.0087754520872934,0.0,1.0
