pair_id,source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,grid_infidelity,x_only_infidelity,y_only_infidelity,zero_infidelity,additive_prediction,interaction_infidelity,pair_noise_penalty,relative_interaction_to_pair_noise,interaction_per_multiplier_product,nominal_bilinear_coefficient,bilinear_prediction,bilinear_residual,relative_bilinear_residual
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,20.0,9.0,rates_370adf81f1b648c5,rates_95304e3098130ea3,rates_70251d48c79bc447,rates_7283b228c09abbcb,4.0,0.0103864960738953,0.0089379895788521,0.0096728023401937,0.0082214370008468,0.010389354918199,-2.858844303699551e-06,0.0021650590730485,-0.00132044632836469,-2.858844303699551e-06,-2.838379198998389e-06,-2.838379198998389e-06,-2.0465104701161696e-08,-0.007158523699481771
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,40.0,9.0,rates_ceb4eecb4eaacfc2,rates_0e752ad71c6095d9,rates_70251d48c79bc447,rates_7283b228c09abbcb,4.0,0.0110985344966163,0.00965286588746,0.0096728023401937,0.0082214370008468,0.011104231226806899,-5.696730190598437e-06,0.0028770974957695004,-0.001980026814862875,-2.8483650952992184e-06,-2.838379198998389e-06,-5.676758397996778e-06,-1.997179260165849e-08,-0.0035058343880527837
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,1.0,0.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0111108966205832,0.0082214370008468,0.0111108966205832,0.0082214370008468,0.011110896620583198,1.734723475976807e-18,0.0028894596197364,6.003625951814003e-16,,-2.838379198998389e-06,-0.0,1.734723475976807e-18,
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,1.0,5.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0112887741962278,0.0084007493446396,0.0111108966205832,0.0082214370008468,0.011290208964375999,-1.4347681481993724e-06,0.0030673371953809994,-0.00046775690340140685,-2.8695362963987447e-06,-2.838379198998389e-06,-1.4191895994991946e-06,-1.5578548700177774e-08,-0.010857885798293462
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,1.0,10.0,18.0,rates_2524745c632f6db4,rates_a8953962d6e58e19,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0114665489115104,0.008579927670973,0.0111108966205832,0.0082214370008468,0.011469387290709399,-2.838379198998389e-06,0.0032451119106636003,-0.0008746629629848306,-2.838379198998389e-06,-2.838379198998389e-06,-2.838379198998389e-06,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,20.0,18.0,rates_3fa0e6fcd1bc3bb5,rates_95304e3098130ea3,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0118217680726289,0.0089379895788521,0.0111108966205832,0.0082214370008468,0.0118274491985885,-5.6811259596008246e-06,0.0036003310717820994,-0.0015779454295542796,-2.8405629798004123e-06,-2.838379198998389e-06,-5.676758397996778e-06,-4.367561604046166e-09,-0.0007687845041818164
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,40.0,18.0,rates_15e2db7947d1c0fd,rates_0e752ad71c6095d9,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0125310162490486,0.00965286588746,0.0111108966205832,0.0082214370008468,0.0125423255071964,-1.130925814779929e-05,0.0043095792482018,-0.002624213988527569,-2.8273145369498223e-06,-2.838379198998389e-06,-1.1353516795993557e-05,4.42586481942675e-08,0.0039134881895750125
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,2.0,0.0,36.0,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0139481407819477,0.0082214370008468,0.0139481407819477,0.0082214370008468,0.013948140781947699,1.734723475976807e-18,0.005726703781100901,3.0291831781166865e-16,,-2.838379198998389e-06,-0.0,1.734723475976807e-18,
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,2.0,5.0,36.0,rates_9cf49ad0d13c8639,rates_d40c9e1dbffac54a,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0141246683600362,0.0084007493446396,0.0139481407819477,0.0082214370008468,0.0141274531257405,-2.7847657042990442e-06,0.0059032313591894005,-0.0004717358231206837,-2.7847657042990442e-06,-2.838379198998389e-06,-2.838379198998389e-06,5.3613494699344955e-08,0.019252425658854506
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,2.0,10.0,36.0,rates_590721c3770d8a77,rates_a8953962d6e58e19,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0143010431329688,0.008579927670973,0.0139481407819477,0.0082214370008468,0.0143066314520739,-5.588319105099063e-06,0.006079606132122,-0.0009191909777794338,-2.7941595525495314e-06,-2.838379198998389e-06,-5.676758397996778e-06,8.843929289771568e-08,0.015825741378479842
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,20.0,36.0,rates_3f28f4785d99bb44,rates_95304e3098130ea3,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0146535197982391,0.0089379895788521,0.0139481407819477,0.0082214370008468,0.014664693359953001,-1.1173561713900826e-05,0.0064320827973923,-0.0017371607402863066,-2.7933904284752065e-06,-2.838379198998389e-06,-1.1353516795993557e-05,1.7995508209273092e-07,0.01610543591206482
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,40.0,36.0,rates_4e8eb8555c2e82a0,rates_0e752ad71c6095d9,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0153572360989852,0.00965286588746,0.0139481407819477,0.0082214370008468,0.0153795696685609,-2.233356957570022e-05,0.0071357990981384,-0.003129792370629751,-2.7916961969625276e-06,-2.838379198998389e-06,-2.2707033591987114e-05,3.734640162868924e-07,0.01672209249941109
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,4.0,0.0,72.0,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0194732949142132,0.0082214370008468,0.0194732949142132,0.0082214370008468,0.0194732949142132,0.0,0.0112518579133664,0.0,,-2.838379198998389e-06,-0.0,0.0,
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,4.0,5.0,72.0,rates_17830da3b3822d7d,rates_d40c9e1dbffac54a,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0196471079239699,0.0084007493446396,0.0194732949142132,0.0082214370008468,0.019652607258006,-5.499334036099951e-06,0.011425670923123101,-0.0004813138828434557,-2.7496670180499755e-06,-2.838379198998389e-06,-5.676758397996778e-06,1.7742436189682742e-07,0.03226288142021179
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,4.0,10.0,72.0,rates_8142d8384202664f,rates_a8953962d6e58e19,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0198208225635401,0.008579927670973,0.0194732949142132,0.0082214370008468,0.0198317855843394,-1.0963020799302503e-05,0.011599385562693298,-0.0009451380627058804,-2.7407551998256258e-06,-2.838379198998389e-06,-1.1353516795993557e-05,3.904959966910537e-07,0.03561937935171099
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,20.0,72.0,rates_32d7c04b5236f41d,rates_95304e3098130ea3,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.020167942260701,0.0089379895788521,0.0194732949142132,0.0082214370008468,0.0201898474922185,-2.1905231517498763e-05,0.0119465052598542,-0.0018336100006677688,-2.7381539396873454e-06,-2.838379198998389e-06,-2.2707033591987114e-05,8.018020744883503e-07,0.03660322301765399
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,40.0,72.0,rates_4685856fe1f290d1,rates_0e752ad71c6095d9,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0208609160383874,0.00965286588746,0.0194732949142132,0.0082214370008468,0.0209047238008264,-4.380776243899723e-05,0.012639479037540601,-0.0034659468407585077,-2.7379851524373267e-06,-2.838379198998389e-06,-4.541406718397423e-05,1.6063047449769996e-06,0.03666712599653534
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0,0.0,0.0,,-1.285473040999992e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0004438274759339,0.0004438274759339,0.0002487641440845,0.0002487641440845,0.0004438274759338999,5.421010862427522e-20,0.0001950633318494,2.7791029769822917e-16,,-1.285473040999992e-07,-0.0,5.421010862427522e-20,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0006387326460262,0.0006387326460262,0.0002487641440845,0.0002487641440845,0.0006387326460261999,1.0842021724855044e-19,0.00038996850194170004,2.780230113681314e-16,,-1.285473040999992e-07,-0.0,1.0842021724855044e-19,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0010282516239936,0.0010282516239936,0.0002487641440845,0.0002487641440845,0.0010282516239936,0.0,0.0007794874799091,0.0,,-1.285473040999992e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0018057867413734,0.0018057867413734,0.0002487641440845,0.0002487641440845,0.0018057867413733997,2.168404344971009e-19,0.0015570225972889,1.3926608057883372e-16,,-1.285473040999992e-07,-0.0,2.168404344971009e-19,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,0.01,0.0003820584352766,0.0002487641440845,0.0003820584352766,0.0002487641440845,0.0003820584352766,0.0,0.0001332942911921,0.0,,-1.285473040999992e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,0.5,10.0,1.6666666666666667,rates_c359844b45a07d98,rates_a8953962d6e58e19,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,0.01,0.0007719629048665,0.0006387326460262,0.0003820584352766,0.0002487641440845,0.0007720269372183,-6.403235179998183e-08,0.000523198760782,-0.00012238628337780418,-1.2806470359996366e-07,-1.285473040999992e-07,-6.42736520499996e-08,2.413002500177737e-10,0.003768411486298746
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0005153042151032,0.0002487641440845,0.0005153042151032,0.0002487641440845,0.0005153042151031999,1.0842021724855044e-19,0.0002665400710187,4.0676892158906893e-16,,-1.285473040999992e-07,-0.0,1.0842021724855044e-19,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.5,1.0,5.0,3.3333333333333335,rates_62f303442749859c,rates_d40c9e1dbffac54a,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0007102869331501,0.0004438274759339,0.0005153042151032,0.0002487641440845,0.0007103675469525999,-8.061380249988793e-08,0.00046152278906560004,-0.00017466916999504792,-1.6122760499977587e-07,-1.285473040999992e-07,-6.42736520499996e-08,-1.634015044988833e-08,-0.20269668398176657
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,1.0,10.0,3.3333333333333335,rates_16ce2bd9b8d23759,rates_a8953962d6e58e19,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0009051441697408,0.0006387326460262,0.0005153042151032,0.0002487641440845,0.0009052727170449,-1.285473040999992e-07,0.0006563800256563,-0.00019584280306437962,-1.285473040999992e-07,-1.285473040999992e-07,-1.285473040999992e-07,0.0,0.0
motional_heating__spin_dephasing,motional_heating,spin_dephasing,2.0,1.0,20.0,3.3333333333333335,rates_504018cf22914d71,rates_95304e3098130ea3,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0012944958090461,0.0010282516239936,0.0005153042151032,0.0002487641440845,0.0012947916950123,-2.9588596620012605e-07,0.0010457316649616,-0.000282946358147232,-1.4794298310006303e-07,-1.285473040999992e-07,-2.570946081999984e-07,-3.879135800012763e-08,-0.13110239224353962
motional_heating__spin_dephasing,motional_heating,spin_dephasing,4.0,1.0,40.0,3.3333333333333335,rates_cf9789eef004e0c0,rates_0e752ad71c6095d9,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0020717925686017,0.0018057867413734,0.0005153042151032,0.0002487641440845,0.0020723268123921,-5.342437904001449e-07,0.0018230284245171998,-0.0002930529130623023,-1.3356094760003621e-07,-1.285473040999992e-07,-5.141892163999968e-07,-2.0054574000148012e-08,-0.03753824445039834
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,2.0,0.0,6.666666666666667,rates_b641ff121079f20c,rates_7283b228c09abbcb,rates_b641ff121079f20c,rates_7283b228c09abbcb,0.01,0.0007817128734529,0.0002487641440845,0.0007817128734529,0.0002487641440845,0.0007817128734529,0.0,0.0005329487293684,0.0,,-1.285473040999992e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,2.0,10.0,6.666666666666667,rates_737a9e85290e171b,rates_a8953962d6e58e19,rates_b641ff121079f20c,rates_7283b228c09abbcb,0.01,0.0011714445925538,0.0006387326460262,0.0007817128734529,0.0002487641440845,0.0011716813753946001,-2.3678284080002644e-07,0.0009226804484693,-0.00025662496825725774,-1.1839142040001322e-07,-1.285473040999992e-07,-2.570946081999984e-07,2.031176739997198e-08,0.08578226078943856
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,4.0,0.0,13.333333333333334,rates_14c3539000a4de2d,rates_7283b228c09abbcb,rates_14c3539000a4de2d,rates_7283b228c09abbcb,0.01,0.0013142085457644,0.0002487641440845,0.0013142085457644,0.0002487641440845,0.0013142085457644,0.0,0.0010654444016798999,0.0,,-1.285473040999992e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,4.0,10.0,13.333333333333334,rates_9411963805d3030e,rates_a8953962d6e58e19,rates_14c3539000a4de2d,rates_7283b228c09abbcb,0.01,0.0017036750574025,0.0006387326460262,0.0013142085457644,0.0002487641440845,0.0017041770477061,-5.01990303599948e-07,0.001454910913318,-0.0003450316435218243,-1.25497575899987e-07,-1.285473040999992e-07,-5.141892163999968e-07,1.2198912800048811e-08,0.024301092496341346
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0,0.0,0.0,,-1.342646125000388e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0014930351155408,0.0014930351155408,0.0013018788028587,0.0013018788028587,0.0014930351155408002,-2.168404344971009e-19,0.0001911563126821001,-1.1343618814080937e-15,,-1.342646125000388e-07,-0.0,-2.168404344971009e-19,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0016840630080643,0.0016840630080643,0.0013018788028587,0.0013018788028587,0.0016840630080643,0.0,0.00038218420520560016,0.0,,-1.342646125000388e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0020657804870172,0.0020657804870172,0.0013018788028587,0.0013018788028587,0.0020657804870172,0.0,0.0007639016841585002,0.0,,-1.342646125000388e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0028277839058091,0.0028277839058091,0.0013018788028587,0.0013018788028587,0.0028277839058091,0.0,0.0015259051029504,0.0,,-1.342646125000388e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,1.0,0.0014349793142726,0.0013018788028587,0.0014349793142726,0.0013018788028587,0.0014349793142726,0.0,0.0001331005114139001,0.0,,-1.342646125000388e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,0.5,10.0,1.6666666666666667,rates_c359844b45a07d98,rates_a8953962d6e58e19,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,1.0,0.0018171028622038,0.0016840630080643,0.0014349793142726,0.0013018788028587,0.0018171635194782002,-6.065727440013151e-08,0.0005152240593451001,-0.0001177298949843934,-1.2131454880026302e-07,-1.342646125000388e-07,-6.71323062500194e-08,6.475031849887888e-09,0.10674782066821403
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0015680744438917,0.0013018788028587,0.0015680744438917,0.0013018788028587,0.0015680744438917,0.0,0.000266195641033,0.0,,-1.342646125000388e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.5,1.0,5.0,3.3333333333333335,rates_62f303442749859c,rates_d40c9e1dbffac54a,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0017591390379472,0.0014930351155408,0.0015680744438917,0.0013018788028587,0.0017592307565737998,-9.171862659987373e-08,0.0004572602350885,-0.00020058299314420404,-1.8343725319974746e-07,-1.342646125000388e-07,-6.71323062500194e-08,-2.4586320349854335e-08,-0.2680624564638671
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,1.0,10.0,3.3333333333333335,rates_16ce2bd9b8d23759,rates_a8953962d6e58e19,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0019501243844848,0.0016840630080643,0.0015680744438917,0.0013018788028587,0.0019502586490973,-1.342646125000388e-07,0.0006482455816261001,-0.0002071199809233423,-1.342646125000388e-07,-1.342646125000388e-07,-1.342646125000388e-07,0.0,0.0
motional_heating__spin_dephasing,motional_heating,spin_dephasing,2.0,1.0,20.0,3.3333333333333335,rates_504018cf22914d71,rates_95304e3098130ea3,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0023316797327821,0.0020657804870172,0.0015680744438917,0.0013018788028587,0.0023319761280502,-2.9639526810025865e-07,0.0010298009299234,-0.00028781802335554847,-1.4819763405012933e-07,-1.342646125000388e-07,-2.685292250000776e-07,-2.7866043100181065e-08,-0.09401649114976794
motional_heating__spin_dephasing,motional_heating,spin_dephasing,4.0,1.0,40.0,3.3333333333333335,rates_cf9789eef004e0c0,rates_0e752ad71c6095d9,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0030934510571931,0.0028277839058091,0.0015680744438917,0.0013018788028587,0.0030939795468421004,-5.28489649000239e-07,0.0017915722543344003,-0.0002949865112733519,-1.3212241225005975e-07,-1.342646125000388e-07,-5.370584500001552e-07,8.568800999916165e-09,0.016213753696266413
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,2.0,0.0,6.666666666666667,rates_b641ff121079f20c,rates_7283b228c09abbcb,rates_b641ff121079f20c,rates_7283b228c09abbcb,1.0,0.0018341137096719,0.0013018788028587,0.0018341137096719,0.0013018788028587,0.0018341137096719003,-2.168404344971009e-19,0.0005322349068132002,-4.074149059396548e-16,,-1.342646125000388e-07,-0.0,-2.168404344971009e-19,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,2.0,10.0,6.666666666666667,rates_737a9e85290e171b,rates_a8953962d6e58e19,rates_b641ff121079f20c,rates_7283b228c09abbcb,1.0,0.002216035694869,0.0016840630080643,0.0018341137096719,0.0013018788028587,0.0022162979148775,-2.622200085001386e-07,0.0009141568920103,-0.00028684355037076513,-1.311100042500693e-07,-1.342646125000388e-07,-2.685292250000776e-07,6.3092164999389855e-09,0.0240607745229924
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,4.0,0.0,13.333333333333334,rates_14c3539000a4de2d,rates_7283b228c09abbcb,rates_14c3539000a4de2d,rates_7283b228c09abbcb,1.0,0.0023659522682372,0.0013018788028587,0.0023659522682372,0.0013018788028587,0.0023659522682372,0.0,0.0010640734653785,0.0,,-1.342646125000388e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,4.0,10.0,13.333333333333334,rates_9411963805d3030e,rates_a8953962d6e58e19,rates_14c3539000a4de2d,rates_7283b228c09abbcb,1.0,0.0027476020376588,0.0016840630080643,0.0023659522682372,0.0013018788028587,0.0027481364734427997,-5.344357839995491e-07,0.0014457232348001003,-0.00036966673228672664,-1.3360894599988727e-07,-1.342646125000388e-07,-5.370584500001552e-07,2.6226660006060942e-09,0.004907354782606225
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0,0.0,0.0,,-1.0911228189979666e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0032130852810559,0.0032130852810559,0.0030258929745734,0.0030258929745734,0.0032130852810559,0.0,0.00018719230648250006,0.0,,-1.0911228189979666e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.003400184777955,0.003400184777955,0.0030258929745734,0.0030258929745734,0.0034001847779549996,4.336808689942018e-19,0.0003742918033816001,1.1586704947210746e-15,,-1.0911228189979666e-07,-0.0,4.336808689942018e-19,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0037740332750584,0.0037740332750584,0.0030258929745734,0.0030258929745734,0.0037740332750584,0.0,0.0007481403004850002,0.0,,-1.0911228189979666e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0045203137715349,0.0045203137715349,0.0030258929745734,0.0030258929745734,0.0045203137715349,0.0,0.0014944207969615,0.0,,-1.0911228189979666e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,2.0,0.0031587185580059,0.0030258929745734,0.0031587185580059,0.0030258929745734,0.0031587185580058998,4.336808689942018e-19,0.00013282558343250027,3.2650401962253837e-15,,-1.0911228189979666e-07,-0.0,4.336808689942018e-19,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,0.5,10.0,1.6666666666666667,rates_c359844b45a07d98,rates_a8953962d6e58e19,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,2.0,0.0035329384945669,0.003400184777955,0.0031587185580059,0.0030258929745734,0.0035330103613875003,-7.186682060046634e-08,0.0005070455199934999,-0.00014173642753295137,-1.4373364120093268e-07,-1.0911228189979666e-07,-5.455614094989833e-08,-1.731067965056801e-08,-0.2408716498925748
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0032915007067568,0.0030258929745734,0.0032915007067568,0.0030258929745734,0.0032915007067568,0.0,0.0002656077321834,0.0,,-1.0911228189979666e-07,-0.0,0.0,
motional_heating__spin_dephasing,motional_heating,spin_dephasing,0.5,1.0,5.0,3.3333333333333335,rates_62f303442749859c,rates_d40c9e1dbffac54a,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0034786515627522,0.0032130852810559,0.0032915007067568,0.0030258929745734,0.0034786930132393,-4.145048709998378e-08,0.0004527585881788001,-9.155096818089391e-05,-8.290097419996756e-08,-1.0911228189979666e-07,-5.455614094989833e-08,1.310565384991455e-08,0.3161761119550192
motional_heating__spin_dephasing,motional_heating,spin_dephasing,1.0,1.0,10.0,3.3333333333333335,rates_16ce2bd9b8d23759,rates_a8953962d6e58e19,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0036656833978565,0.003400184777955,0.0032915007067568,0.0030258929745734,0.0036657925101383996,-1.0911228189979666e-07,0.0006397904232830999,-0.00017054378735443455,-1.0911228189979666e-07,-1.0911228189979666e-07,-1.0911228189979666e-07,0.0,0.0
motional_heating__spin_dephasing,motional_heating,spin_dephasing,2.0,1.0,20.0,3.3333333333333335,rates_504018cf22914d71,rates_95304e3098130ea3,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0040393781022644,0.0037740332750584,0.0032915007067568,0.0030258929745734,0.0040396410072418,-2.6290497740031477e-07,0.0010134851276909999,-0.00025940684299856,-1.3145248870015738e-07,-1.0911228189979666e-07,-2.1822456379959332e-07,-4.468041360072145e-08,-0.169948907177548
motional_heating__spin_dephasing,motional_heating,spin_dephasing,4.0,1.0,40.0,3.3333333333333335,rates_cf9789eef004e0c0,rates_0e752ad71c6095d9,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.0047854282860561,0.0045203137715349,0.0032915007067568,0.0030258929745734,0.0047859215037183,-4.932176621997436e-07,0.0017595353114827003,-0.00028031131798322704,-1.233044155499359e-07,-1.0911228189979666e-07,-4.3644912759918664e-07,-5.6768534600556975e-08,-0.11509834085699636
