condition_id,nbar,F_avg,infidelity,motional_heating_s^-1,motional_dephasing_s^-1,spin_dephasing_s^-1,photon_scattering_s^-1,is_all_noise_zero
rates_646cae99efc6caab,4.0,0.989294187499698,0.010705812500302003,40.0,0.0,13.333333333333334,0.0,False
rates_65e4c1ad12cf1435,0.01,0.9992681513910846,0.0007318486089153,0.0,18.0,0.0,0.0,False
rates_65e4c1ad12cf1435,1.0,0.9975599629620342,0.0024400370379658,0.0,18.0,0.0,0.0,False
rates_65e4c1ad12cf1435,2.0,0.9952126013258368,0.0047873986741631,0.0,18.0,0.0,0.0,False
rates_65e4c1ad12cf1435,3.0,0.9923041610134,0.0076958389865998,0.0,18.0,0.0,0.0,False
rates_65e4c1ad12cf1435,4.0,0.9888891033794168,0.0111108966205832,0.0,18.0,0.0,0.0,False
rates_660d67d330352843,0.01,0.9991916570968498,0.0008083429031502,0.0,0.0,0.0,4.0,False
rates_660d67d330352843,1.0,0.9981392668208328,0.0018607331791671,0.0,0.0,0.0,4.0,False
rates_660d67d330352843,2.0,0.996416457354086,0.003583542645914,0.0,0.0,0.0,4.0,False
rates_660d67d330352843,3.0,0.9940935640102374,0.0059064359897625,0.0,0.0,0.0,4.0,False
rates_660d67d330352843,4.0,0.9912245443345326,0.0087754556654674,0.0,0.0,0.0,4.0,False
rates_6a8c834ff6e2e567,0.01,0.9975618443715746,0.0024381556284254,0.0,72.0,3.333333333333333,0.0,False
rates_6a8c834ff6e2e567,1.0,0.9939293205406404,0.0060706794593594,0.0,72.0,3.333333333333333,0.0,False
rates_6a8c834ff6e2e567,2.0,0.9897803199214004,0.0102196800785995,0.0,72.0,3.333333333333333,0.0,False
rates_6a8c834ff6e2e567,3.0,0.9852092393445911,0.0147907606554087,0.0,72.0,3.333333333333333,0.0,False
rates_6a8c834ff6e2e567,4.0,0.9802665160826294,0.0197334839173706,0.0,72.0,3.333333333333333,0.0,False
rates_6c688fb66a893df8,0.01,0.9991349367008376,0.0008650632991624,0.0,18.0,1.6666666666666667,0.0,False
rates_6c688fb66a893df8,1.0,0.9974270556371196,0.0025729443628803,0.0,18.0,1.6666666666666667,0.0,False
rates_6c688fb66a893df8,2.0,0.995080081926026,0.004919918073974,0.0,18.0,1.6666666666666667,0.0,False
rates_6c688fb66a893df8,3.0,0.9921721184437609,0.0078278815562391,0.0,18.0,1.6666666666666667,0.0,False
rates_6c688fb66a893df8,4.0,0.98875764668893,0.01124235331107,0.0,18.0,1.6666666666666667,0.0,False
rates_6d2ebea4f1e4f35a,0.01,0.9991196695921016,0.0008803304078984,10.0,9.0,0.0,0.0,False
rates_6d2ebea4f1e4f35a,1.0,0.9977463667878432,0.0022536332121567,10.0,9.0,0.0,0.0,False
rates_6d2ebea4f1e4f35a,2.0,0.99571745996055,0.00428254003945,10.0,9.0,0.0,0.0,False
