noise_source,noise_title,multiplier,varied_strength_s^-1,condition_id,nbar,pauli,pauli_weight,mode_class,h_rad_per_gate,gamma_per_gate
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,IZ,1,local,1.2390608337787426e-10,0.0001408902033567728
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,XI,1,local,3.366014837212042e-09,0.006198197786564115
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,XX,2,correlated,0.05791454150385376,0.00321090935006844
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,XY,2,correlated,-6.201848605281954e-09,0.00014082915390236083
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,XZ,2,correlated,-8.237155409375648e-09,0.00010492218037866275
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,YI,1,local,1.4906806820602264e-08,0.00010498855534189972
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,YX,2,correlated,5.927141656774266e-09,0.00014082819975832182
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,YY,2,correlated,-1.6665608947473597e-08,2.3605310291507307e-08
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,YZ,2,correlated,-5.0225184925374405e-09,0.0
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,ZI,1,local,7.834371082688187e-10,0.0001408935100963413
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,ZX,2,correlated,-8.40361227314675e-09,0.0001049430741891628
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,ZY,2,correlated,-8.774001301560258e-09,1.0709973294505126e-08
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,3.0,ZZ,2,correlated,2.1742965840336317e-15,5.641722307641456e-09
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,IX,1,local,-7.417523205614778e-09,0.007687893778199901
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,IY,1,local,-7.0771154634661685e-09,0.00010703717650773436
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,IZ,1,local,6.179057703421859e-10,0.0001388965146797094
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,XI,1,local,-8.372175698706796e-09,0.007687906749946406
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,XX,2,correlated,0.07201545095174665,0.004784063098658391
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,XY,2,correlated,9.24661347772686e-09,0.00013877331154932087
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,XZ,2,correlated,1.31935175790025e-09,0.00010695480834679288
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,YI,1,local,9.440141998976298e-10,0.0001070496539737186
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,YX,2,correlated,-4.8774528095697245e-09,0.00013877342104603573
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,YY,2,correlated,4.2463881582631316e-09,0.0
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,YZ,2,correlated,-3.699461107011496e-10,3.2461583525378312e-09
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,ZI,1,local,2.704310273247445e-10,0.00013889608283897928
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,ZX,2,correlated,2.3660458372706388e-09,0.0001069426532248612
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,ZY,2,correlated,6.957079814622625e-09,0.0
motional_dephasing,Motional dephasing,4.0,72.0,rates_4f154ffd26e66cb6,4.0,ZZ,2,correlated,5.1329558540671e-17,1.1320590730459767e-08
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,IX,1,local,-1.214453199672927e-08,0.0003066700184668055
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,IY,1,local,-4.83940922372702e-10,7.131817128393942e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,IZ,1,local,4.453785102813953e-11,0.0001745262597462529
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,XI,1,local,-9.455217909977862e-09,0.0003066700005137906
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,XX,2,correlated,0.013728606312715861,0.00016371404428650342
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,XY,2,correlated,1.14743278619854e-09,0.00017450551696648623
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,XZ,2,correlated,4.160080703772403e-09,7.131222868810475e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,YI,1,local,-1.092095035734264e-09,7.13183178697624e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,YX,2,correlated,3.6523045127821106e-10,0.00017450536773123016
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,YY,2,correlated,8.297373505577697e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,YZ,2,correlated,-1.1711662471849183e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,ZI,1,local,-1.553838272744833e-11,0.0001745263097648218
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,ZX,2,correlated,4.161795139478319e-09,7.131218132270286e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,ZY,2,correlated,-4.473930562611788e-10,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,0.01,ZZ,2,correlated,-1.0854384830681467e-16,1.3469936859867356e-08
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,IX,1,local,6.956138918698152e-09,0.0008311636019459083
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,IY,1,local,-7.209739651971744e-10,9.540052599591333e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,IZ,1,local,9.275950805845578e-11,0.00015044686042678818
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,XI,1,local,2.1476002881323124e-09,0.0008311668222145998
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,XX,2,correlated,0.028798192090395858,0.0006155818207841208
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,XY,2,correlated,1.2065408621600384e-09,0.00015042611848004197
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,XZ,2,correlated,1.8521526690884161e-09,9.538991289666536e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,YI,1,local,4.252932044890907e-10,9.540325402426817e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,YX,2,correlated,-4.750101270487296e-09,0.00015042623847624466
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,YY,2,correlated,4.1420641763840925e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,YZ,2,correlated,4.616349863769774e-10,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,ZI,1,local,-3.537843533524354e-10,0.0001504466978816655
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,ZX,2,correlated,2.0435542087839063e-09,9.538722741696372e-05
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,ZY,2,correlated,4.930532551123856e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,1.0,ZZ,2,correlated,-3.397903385486758e-16,9.746600542185518e-09
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,IX,1,local,3.473301468888392e-08,0.0013320273518615821
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,IY,1,local,-6.796358051937059e-09,0.00010192212530302954
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,IZ,1,local,-7.082759223252629e-10,0.00014392481351678657
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,XI,1,local,2.9468837147415736e-08,0.001332033045831638
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,XX,2,correlated,0.043731339550156366,0.0014842166417713292
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,XY,2,correlated,1.4981048397694506e-09,0.0001439042278202918
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,XZ,2,correlated,2.8703670515683474e-09,0.0001019125778144701
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,YI,1,local,2.219731760935386e-09,0.00010192687644509444
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,YX,2,correlated,-4.455946220574971e-09,0.00014390490715677974
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,YY,2,correlated,7.64902603392494e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,YZ,2,correlated,2.19527855293671e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,ZI,1,local,3.759494917806735e-10,0.00014392470010867795
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,ZX,2,correlated,4.745412127954171e-09,0.00010190726074491345
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,ZY,2,correlated,5.466178127989898e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,2.0,ZZ,2,correlated,-6.625434773528939e-16,8.766635162061134e-09
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,IX,1,local,1.3760010818160461e-08,0.0018037209954512633
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,IY,1,local,1.1950271044473215e-09,0.00010518861785183375
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,IZ,1,local,-6.82767483081794e-10,0.0001406772930998867
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,XI,1,local,6.582548182052563e-09,0.0018037009032762527
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,XX,2,correlated,0.05836817268337864,0.002722716917359472
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,XY,2,correlated,-6.9455979590537745e-09,0.00014063873484215496
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,XZ,2,correlated,-6.124605606574905e-09,0.00010515679339220333
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,YI,1,local,5.156420858591735e-09,0.00010516682667877843
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,YX,2,correlated,9.19636547500322e-09,0.00014063975243120493
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,YY,2,correlated,-1.0959472551860045e-08,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,YZ,2,correlated,3.0520213749653056e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,ZI,1,local,1.082267823810177e-09,0.00014067692298734116
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,ZX,2,correlated,-5.547128560945566e-09,0.00010517793708923835
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,ZY,2,correlated,-2.058704535363997e-09,1.1286852351161602e-08
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,3.0,ZZ,2,correlated,-2.0048593441100982e-16,4.389877721316243e-09
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,IX,1,local,1.553305701726465e-08,0.002250269778307254
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,IY,1,local,1.1291736192547246e-10,0.00010723460741642358
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,IZ,1,local,4.933080964548415e-10,0.00013862971594603084
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,XI,1,local,1.6301773514931363e-08,0.0022502658040114655
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,XX,2,correlated,0.07270086656218096,0.004292300370436474
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,XY,2,correlated,2.0268258881234624e-09,0.0001386026011771282
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,XZ,2,correlated,-3.816840787377826e-09,0.00010719795359451884
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,YI,1,local,1.816898147307825e-09,0.00010722382365026591
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,YX,2,correlated,-1.8130223287531812e-09,0.00013861066777233976
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,YY,2,correlated,-6.84878661688546e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,YZ,2,correlated,-3.9941715352505435e-09,0.0
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,ZI,1,local,-8.400896212117463e-11,0.0001386314283285599
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,ZX,2,correlated,-3.654824519024534e-09,0.0001071989583832681
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,ZY,2,correlated,2.300587454548448e-09,5.36559670585385e-09
motional_heating,Motional heating,0.0,0.0,rates_955f664628d0ac20,4.0,ZZ,2,correlated,9.118279286089182e-17,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,IX,1,local,-1.0232842770571747e-08,0.00042863857062960434
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,IY,1,local,8.534906708944309e-09,7.132567368076131e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,IZ,1,local,1.2688910577828326e-10,0.00017451227098154863
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,XI,1,local,-3.974692758026307e-09,0.00042864376935099885
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,XX,2,correlated,0.013732521610271263,0.00016379082361508876
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,XY,2,correlated,1.6208026541193055e-09,0.0001745059291376235
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,XZ,2,correlated,2.5820663361454308e-09,7.131969453929249e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,YI,1,local,4.234130548276231e-09,7.133100490766046e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,YX,2,correlated,8.641248683818302e-10,0.00017450555305278655
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,YY,2,correlated,4.640365040215382e-09,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,YZ,2,correlated,-2.570011651909117e-09,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,ZI,1,local,1.2930456551552724e-10,0.0001745125169204619
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,ZX,2,correlated,2.4184469210598574e-09,7.131449345914806e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,ZY,2,correlated,-4.367962188394702e-09,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,0.01,ZZ,2,correlated,-1.925352836568577e-16,9.294976191387568e-09
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,IX,1,local,5.8441809612265464e-09,0.0009507964776276592
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,IY,1,local,2.335296751640993e-10,9.54020887438977e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,IZ,1,local,-2.934024372898717e-10,0.0001504404530132063
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,XI,1,local,1.006267273525835e-08,0.0009508010245114587
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,XX,2,correlated,0.028802247089589197,0.0006157369940520758
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,XY,2,correlated,-2.110930479132404e-09,0.00015042889107833062
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,XZ,2,correlated,-1.1501924399784549e-09,9.539251816665758e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,YI,1,local,-9.582434050879059e-10,9.540677934788785e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,YX,2,correlated,2.3662006309566444e-09,0.00015042822142679734
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,YY,2,correlated,-2.0275662652864085e-09,1.2825853527876632e-09
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,YZ,2,correlated,2.6455783404663635e-09,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,ZI,1,local,-1.0008986921717256e-10,0.00015044092719345708
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,ZX,2,correlated,-1.4751982067585384e-09,9.538802303245752e-05
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,ZY,2,correlated,-4.0328689146816295e-09,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,ZZ,2,correlated,1.0344542138754554e-16,6.8644086424155676e-09
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,IX,1,local,2.456971323441396e-08,0.0014493808862986017
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,IY,1,local,-2.3382231080552953e-09,0.00010192902226437278
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,IZ,1,local,-9.74159530370989e-10,0.00014391957140032
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,XI,1,local,3.696695437478011e-08,0.001449371448168614
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,XX,2,correlated,0.04373559480519993,0.0014844642344641068
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,XY,2,correlated,-1.1603887464293657e-09,0.00014390945017337916
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,XZ,2,correlated,-6.20573795062495e-10,0.00010190649261861757
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,YI,1,local,7.243117341433138e-09,0.000101922332166215
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,YX,2,correlated,9.010018021475796e-09,0.00014390533098289663
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,YY,2,correlated,8.068265242654881e-10,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,YZ,2,correlated,-1.066499702002897e-09,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,ZI,1,local,9.396355074796774e-10,0.0001439206030517746
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,ZX,2,correlated,6.89347793963805e-10,0.0001019162702557
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,ZY,2,correlated,-6.541988240799574e-09,2.3416902729497986e-10
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,ZZ,2,correlated,6.932547928511237e-16,6.156460567036115e-09
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,IX,1,local,-1.4518293796326146e-09,0.0019188136722930822
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,IY,1,local,-1.7601258792432207e-08,0.00010515214763910565
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,IZ,1,local,1.2952233808267984e-09,0.00014067152545905147
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,XI,1,local,-5.186486103965369e-09,0.0019188553080589157
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,XX,2,correlated,0.05837277512028374,0.002723021006639527
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,XY,2,correlated,2.464312664085229e-08,0.00014063732924244834
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,XZ,2,correlated,1.5585424524445826e-08,0.00010517795533455932
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,YI,1,local,1.0202335900126528e-08,0.00010519251925674632
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,YX,2,correlated,-2.5582582412677027e-08,0.00014063295269911916
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,YY,2,correlated,3.537886578865339e-08,2.958227324060232e-08
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,YZ,2,correlated,-1.2564165471436495e-08,2.517400482797454e-08
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,ZI,1,local,-8.239743990737098e-10,0.00014067272903356312
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,ZX,2,correlated,2.0812269849132902e-08,0.00010514075667653272
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,ZY,2,correlated,1.60353801295365e-08,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,ZZ,2,correlated,-3.570756425528193e-15,2.8317855184237586e-08
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,IX,1,local,1.4217873118957508e-08,0.002363226955468151
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,IY,1,local,-5.18459601818471e-09,0.00010722725672332269
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,IZ,1,local,-7.826527685631817e-11,0.0001386281123969233
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,XI,1,local,1.0956164956992941e-08,0.0023632402291514547
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,XX,2,correlated,0.07270585277100235,0.004292704857485139
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,XY,2,correlated,4.742045144534558e-10,0.0001386022917176277
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,XZ,2,correlated,5.147203357440433e-09,0.00010720641300576716
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,YI,1,local,1.1235969321742245e-09,0.00010723943031369961
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,YX,2,correlated,-6.858232087532712e-09,0.0001386016707207278
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,YY,2,correlated,9.356628230926508e-09,1.7060852266154787e-09
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,YZ,2,correlated,2.0518596048219185e-09,2.832166444384699e-09
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,ZI,1,local,-9.991678306309444e-10,0.0001386285910539807
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,ZX,2,correlated,5.351648924263357e-09,0.00010719438175557606
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,ZY,2,correlated,2.8700728824792297e-09,0.0
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,ZZ,2,correlated,1.262878813510607e-16,3.240216346319172e-09
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,IX,1,local,-6.004397287920888e-09,0.0005506084786575883
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,IY,1,local,2.926191299961128e-09,7.133683495611218e-05
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,IZ,1,local,8.427697469804215e-11,0.00017449977760146713
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,XI,1,local,1.3828757756247916e-09,0.000550611275765521
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,XX,2,correlated,0.013736447028339389,0.00016386527935669193
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,XY,2,correlated,4.308445887860059e-09,0.00017450344307439313
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,XZ,2,correlated,-2.852032704678869e-09,7.132348635696853e-05
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,YI,1,local,4.517219828248625e-09,7.133976566212255e-05
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,YX,2,correlated,-5.368854903815391e-10,0.00017450278706094115
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,YY,2,correlated,-5.894589133106578e-09,2.2604993364210837e-09
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,YZ,2,correlated,-7.028150373043214e-09,0.0
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,ZI,1,local,4.740428733971178e-11,0.00017450025379900903
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,ZX,2,correlated,-2.8835085735023763e-09,7.13207354674547e-05
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,ZY,2,correlated,-3.589730874589837e-09,0.0
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,ZZ,2,correlated,1.2421712521206583e-16,7.113531632447698e-09
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,IX,1,local,1.0846679517510993e-08,0.0010704254569091842
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,IY,1,local,5.386092245407848e-09,9.54030219456724e-05
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,IZ,1,local,3.6160085530502834e-10,0.00015043619485647904
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,XI,1,local,6.068784605535182e-09,0.0010704333394205763
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,XX,2,correlated,0.02880627467169461,0.0006158910031808071
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,XY,2,correlated,2.626645914980696e-09,0.00015042936564450842
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,XZ,2,correlated,2.0693457093015124e-09,9.539528213653414e-05
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,YI,1,local,-2.534531581110321e-09,9.54103777158078e-05
