noise_source,noise_title,multiplier,varied_strength_s^-1,condition_id,nbar,pauli,pauli_weight,mode_class,h_rad_per_gate,gamma_per_gate,rank_within_class
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,XY,2,correlated,-2.110930479132404e-09,0.00015042889107833062,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,YX,2,correlated,2.3662006309566444e-09,0.00015042822142679734,3
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,XI,1,local,1.006267273525835e-08,0.0009508010245114587,1
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,IX,1,local,5.8441809612265464e-09,0.0009507964776276592,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,1.0,ZI,1,local,-1.0008986921717256e-10,0.00015044092719345708,3
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,XX,2,correlated,0.04373559480519993,0.0014844642344641068,1
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,XY,2,correlated,-1.1603887464293657e-09,0.00014390945017337916,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,YX,2,correlated,9.010018021475796e-09,0.00014390533098289663,3
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,IX,1,local,2.456971323441396e-08,0.0014493808862986017,1
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,XI,1,local,3.696695437478011e-08,0.001449371448168614,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,2.0,ZI,1,local,9.396355074796774e-10,0.0001439206030517746,3
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,XX,2,correlated,0.05837277512028374,0.002723021006639527,1
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,XY,2,correlated,2.464312664085229e-08,0.00014063732924244834,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,YX,2,correlated,-2.5582582412677027e-08,0.00014063295269911916,3
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,XI,1,local,-5.186486103965369e-09,0.0019188553080589157,1
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,IX,1,local,-1.4518293796326146e-09,0.0019188136722930822,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,3.0,ZI,1,local,-8.239743990737098e-10,0.00014067272903356312,3
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,XX,2,correlated,0.07270585277100235,0.004292704857485139,1
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,XY,2,correlated,4.742045144534558e-10,0.0001386022917176277,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,YX,2,correlated,-6.858232087532712e-09,0.0001386016707207278,3
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,XI,1,local,1.0956164956992941e-08,0.0023632402291514547,1
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,IX,1,local,1.4217873118957508e-08,0.002363226955468151,2
motional_heating,Motional heating,0.5,5.0,rates_85cf44b10a0a8ca1,4.0,ZI,1,local,-9.991678306309444e-10,0.0001386285910539807,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,XY,2,correlated,4.308445887860059e-09,0.00017450344307439313,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,YX,2,correlated,-5.368854903815391e-10,0.00017450278706094115,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,XX,2,correlated,0.013736447028339389,0.00016386527935669193,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,XI,1,local,1.3828757756247916e-09,0.000550611275765521,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,IX,1,local,-6.004397287920888e-09,0.0005506084786575883,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,0.01,ZI,1,local,4.740428733971178e-11,0.00017450025379900903,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,XX,2,correlated,0.02880627467169461,0.0006158910031808071,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,XY,2,correlated,2.626645914980696e-09,0.00015042936564450842,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,YX,2,correlated,-4.741451268929992e-09,0.00015042890295126267,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,XI,1,local,6.068784605535182e-09,0.0010704333394205763,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,IX,1,local,1.0846679517510993e-08,0.0010704254569091842,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,1.0,ZI,1,local,-7.567167684142628e-10,0.00015043629350323357,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,2.0,XX,2,correlated,0.043739865582729485,0.0014847122636456828,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,2.0,YX,2,correlated,3.5756605304612067e-09,0.00014391241639640873,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,2.0,XY,2,correlated,-3.063666841863846e-09,0.0001439121240354926,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,2.0,IX,1,local,2.8861033918535912e-08,0.001566725304167278,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,2.0,XI,1,local,3.133300121929388e-08,0.0015667197327385255,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,2.0,IZ,1,local,2.5194294209897316e-10,0.000143913533121567,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,3.0,XX,2,correlated,0.0583773119797686,0.002723344384544099,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,3.0,XY,2,correlated,4.351726596501843e-09,0.00014065589568892136,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,3.0,YX,2,correlated,-5.967907246736348e-09,0.0001406527950492376,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,3.0,XI,1,local,3.170835876898074e-08,0.0020339702591774225,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,3.0,IX,1,local,1.3495218900022492e-08,0.002033946288596012,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,3.0,ZI,1,local,-2.0853888236074515e-10,0.00014066386813740248,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,4.0,XX,2,correlated,0.07271085859203336,0.00429310288793495,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,4.0,XY,2,correlated,6.322278501178176e-09,0.00013859706268990824,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,4.0,YX,2,correlated,-1.2996862622636972e-08,0.00013859638283894972,3
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,4.0,XI,1,local,6.752210987084111e-09,0.0024762036153670305,1
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,4.0,IX,1,local,6.768329192221085e-09,0.0024761999143451266,2
motional_heating,Motional heating,1.0,10.0,rates_5052894f24b711d8,4.0,ZI,1,local,1.1295248279434453e-10,0.00013863414370672122,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,0.01,XY,2,correlated,1.2740815427770118e-09,0.0001744867365944728,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,0.01,YX,2,correlated,-4.543952348883856e-09,0.00017448667671979013,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,0.01,XX,2,correlated,0.013744307869013397,0.0001640025462694156,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,0.01,XI,1,local,-8.500492563090792e-09,0.0007945446341121233,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,0.01,IX,1,local,-7.525448587068069e-09,0.00079453910096628,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,0.01,ZI,1,local,-9.673435436928466e-11,0.0001744867290574591,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,1.0,XX,2,correlated,0.028814353209941274,0.0006161957136889175,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,1.0,YX,2,correlated,-1.8775367780082072e-09,0.00015043012027955716,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,1.0,XY,2,correlated,-4.896956964571329e-09,0.00015042951900639878,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,1.0,IX,1,local,6.933623640648971e-09,0.0013096873326973815,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,1.0,XI,1,local,6.359803122798558e-09,0.0013096867835636903,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,1.0,IZ,1,local,-2.1171469434775525e-10,0.0001504293491974818,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,2.0,XX,2,correlated,0.043748385947550206,0.0014851937681336568,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,2.0,XY,2,correlated,-5.837636497648449e-09,0.00014391070747409227,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,2.0,YX,2,correlated,4.230172935558671e-09,0.00014390900634153722,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,2.0,IX,1,local,3.3551962635261286e-08,0.0018014122680259507,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,2.0,XI,1,local,4.025323705073565e-08,0.0018014006870735123,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,2.0,ZI,1,local,-2.1219698840242434e-10,0.00014391358705864236,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,3.0,XX,2,correlated,0.058386490914590736,0.0027239574445479557,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,3.0,YX,2,correlated,-1.6343044347895002e-09,0.00014063496813022675,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,3.0,XY,2,correlated,-1.963218811908373e-09,0.00014063047082451847,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,3.0,IX,1,local,1.3372791371971105e-08,0.0022641987656404038,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,3.0,XI,1,local,1.8629770092030346e-08,0.002264191286005609,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,3.0,ZI,1,local,-5.981056967650399e-10,0.00014067418894016584,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,4.0,XX,2,correlated,0.07272082252045775,0.004293917513667346,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,4.0,YX,2,correlated,6.112725318243553e-09,0.00013860443669631134,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,4.0,XY,2,correlated,9.523862709179125e-09,0.000138603588857159,3
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,4.0,IX,1,local,-7.83556970194409e-10,0.0027021329830188394,1
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,4.0,XI,1,local,-6.812312732880227e-09,0.0027021253180950187,2
motional_heating,Motional heating,2.0,20.0,rates_b9547fee09e3ad72,4.0,IZ,1,local,1.8580145050881725e-09,0.00013862735994474862,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,0.01,XY,2,correlated,3.6078898989066273e-09,0.0001744741578436304,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,0.01,YX,2,correlated,2.966648477501382e-10,0.00017447399825368834,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,0.01,XX,2,correlated,0.013759974422688455,0.00016429700455646443,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,0.01,IX,1,local,-3.752803639966769e-09,0.001282384613053524,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,0.01,XI,1,local,-3.529839233962722e-09,0.0012823833253357178,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,0.01,IZ,1,local,1.5269045637734043e-10,0.00017444230191648606,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,1.0,XX,2,correlated,0.028830465595292322,0.0006168035515892666,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,1.0,XY,2,correlated,-1.7373463226825814e-09,0.00015042533053826715,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,1.0,YX,2,correlated,-3.832048002376608e-09,0.00015042425712369324,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,1.0,IX,1,local,3.36590245916374e-09,0.0017881777003529418,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,1.0,XI,1,local,7.806134301484836e-09,0.0017881761812485323,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,1.0,IZ,1,local,7.097469939115114e-11,0.0001504213820054341,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,2.0,XX,2,correlated,0.04376538486205242,0.001486162711787425,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,2.0,YX,2,correlated,1.2702497385843214e-09,0.0001439088866644672,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,2.0,XY,2,correlated,-1.9694659636808024e-09,0.00014390306916084352,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,2.0,XI,1,local,3.176547975626055e-08,0.0022707493152701037,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,2.0,IX,1,local,4.28781726115706e-08,0.0022707454276962025,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,2.0,IZ,1,local,3.0619782856968735e-10,0.00014391058045616983,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,3.0,XX,2,correlated,0.058404746914695736,0.002725201863949315,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,3.0,YX,2,correlated,7.698795051910092e-09,0.00014062231783388635,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,3.0,XY,2,correlated,7.080906663998993e-09,0.00014062231013034032,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,3.0,IX,1,local,6.006848443731184e-09,0.002724647282525947,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,3.0,XI,1,local,1.2642684023566664e-09,0.00272464533235227,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,3.0,IZ,1,local,4.2880934248866505e-10,0.0001406812214480777,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,4.0,XX,2,correlated,0.07274075113636529,0.004295554687809997,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,4.0,YX,2,correlated,-1.7721593981667961e-09,0.00013860391140997999,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,4.0,XY,2,correlated,1.2390176154121005e-09,0.00013860319770904472,3
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,4.0,IX,1,local,-5.8294011729738746e-09,0.0031539412939730407,1
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,4.0,XI,1,local,2.185389341516618e-09,0.003153938426478358,2
motional_heating,Motional heating,4.0,40.0,rates_c0f0c540e1976c9c,4.0,IZ,1,local,1.1126784306021724e-09,0.0001386200742177096,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,XX,2,correlated,0.013736425090176335,0.00016386087197136343,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,XY,2,correlated,-6.391544862747319e-09,6.113395200882083e-05,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,YX,2,correlated,1.554476691801362e-09,6.113370742346158e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,IX,1,local,-1.1117580807214066e-09,0.0005256233358781278,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,XI,1,local,2.841699687956378e-09,0.0005256175356066394,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,ZI,1,local,8.887811606149096e-11,6.112974354660056e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,XX,2,correlated,0.02880624732977359,0.0006158833194617533,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,XY,2,correlated,1.0795629734045923e-10,5.2044056128330206e-05,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,YX,2,correlated,1.0655459382028405e-09,5.20440276989942e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,IX,1,local,4.629870158564187e-09,0.0010454387617763814,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,XI,1,local,2.4215543002829672e-09,0.0010454368475613025,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,IZ,1,local,1.3267537315214608e-10,5.2056497835868576e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,XX,2,correlated,0.043739839574378506,0.0014847089694635287,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,XY,2,correlated,3.0196016706370434e-10,4.959228189153962e-05,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,YX,2,correlated,4.418039908798484e-09,4.9591556910015154e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,IX,1,local,2.964709638115166e-08,0.001541732949905654,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,XI,1,local,4.5927432907734296e-08,0.0015417232490873207,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,ZI,1,local,2.2928811653016414e-10,4.95870645791237e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,XX,2,correlated,0.05837730107599249,0.002723354725409515,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,YX,2,correlated,-9.54531842119311e-09,4.835878267484418e-05,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,XY,2,correlated,1.3221227194289361e-09,4.8356593103207764e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,XI,1,local,-9.862064101363764e-09,0.002008963167896778,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,IX,1,local,5.207440086544622e-10,0.0020089520780876046,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,IZ,1,local,-1.6968957835544262e-10,4.8349554150276665e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,XX,2,correlated,0.07271081462354943,0.00429310949543499,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,YX,2,correlated,-1.0389227384195107e-08,4.7588545373385875e-05,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,XY,2,correlated,7.846754675152479e-09,4.758369525589102e-05,3
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,XI,1,local,1.5308024222461615e-08,0.00245121096798753,1
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,IX,1,local,1.3712241998521532e-08,0.0024511975446332686,2
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,ZI,1,local,-1.811016583985299e-09,4.7597900694696986e-05,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,XX,2,correlated,0.013736439594928514,0.00016385451209740122,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,YX,2,correlated,-5.691948269003644e-09,0.00011781009044796345,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,XY,2,correlated,4.147670263074669e-09,0.00011781004062038078,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,XI,1,local,-6.9433519323786535e-09,0.0005381222067254415,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,IX,1,local,-4.781530285571043e-09,0.00053810953144984,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,IZ,1,local,9.862397535417464e-11,0.00011782322878662991,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,XX,2,correlated,0.028806256407968144,0.0006158889358040584,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,YX,2,correlated,1.1033107875780803e-09,0.00010123950759310485,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,XY,2,correlated,-6.104151055357717e-09,0.00010123840723275696,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,IX,1,local,1.4520232056763828e-08,0.001057943502863937,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,XI,1,local,9.705610197825485e-09,0.0010579247019214717,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,IZ,1,local,-1.1206022308752293e-10,0.00010124456749691645,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,XX,2,correlated,0.04373983975557056,0.0014847149427139887,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,XY,2,correlated,-2.77841896584871e-09,9.675824994781343e-05,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,YX,2,correlated,-6.091157743865423e-09,9.675392277444734e-05,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,IX,1,local,3.557078644077512e-08,0.0015542276185072136,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,XI,1,local,4.481026484334323e-08,0.0015542231388167775,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,IZ,1,local,1.1846025996768526e-09,9.674615866533232e-05,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,XX,2,correlated,0.05837730821381574,0.002723333255583216,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,YX,2,correlated,6.142112310580792e-09,9.448904508878699e-05,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,XY,2,correlated,2.9269941167709605e-09,9.448728116568972e-05,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,IX,1,local,2.0957015889731533e-08,0.002021462811034646,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,XI,1,local,7.616372682517493e-09,0.0020214510402358785,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,ZI,1,local,2.901746270479853e-10,9.451964853167103e-05,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,XX,2,correlated,0.0727108288796364,0.00429309069047905,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,XY,2,correlated,-3.823705177653529e-09,9.307731335090355e-05,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,YX,2,correlated,5.3663878507726895e-09,9.307467151997164e-05,3
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,IX,1,local,-5.2038112346196874e-09,0.0024637044110225803,1
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,XI,1,local,-4.097911680586768e-10,0.0024636990120111744,2
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,ZI,1,local,1.9682553047813853e-09,9.31284291706845e-05,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,XY,2,correlated,4.308445887860059e-09,0.00017450344307439313,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,YX,2,correlated,-5.368854903815391e-10,0.00017450278706094115,2
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,XX,2,correlated,0.013736447028339389,0.00016386527935669193,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,XI,1,local,1.3828757756247916e-09,0.000550611275765521,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,IX,1,local,-6.004397287920888e-09,0.0005506084786575883,2
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,ZI,1,local,4.740428733971178e-11,0.00017450025379900903,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,XX,2,correlated,0.02880627467169461,0.0006158910031808071,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,XY,2,correlated,2.626645914980696e-09,0.00015042936564450842,2
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,YX,2,correlated,-4.741451268929992e-09,0.00015042890295126267,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,XI,1,local,6.068784605535182e-09,0.0010704333394205763,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,IX,1,local,1.0846679517510993e-08,0.0010704254569091842,2
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,ZI,1,local,-7.567167684142628e-10,0.00015043629350323357,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,XX,2,correlated,0.043739865582729485,0.0014847122636456828,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,YX,2,correlated,3.5756605304612067e-09,0.00014391241639640873,2
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,XY,2,correlated,-3.063666841863846e-09,0.0001439121240354926,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,IX,1,local,2.8861033918535912e-08,0.001566725304167278,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,XI,1,local,3.133300121929388e-08,0.0015667197327385255,2
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,IZ,1,local,2.5194294209897316e-10,0.000143913533121567,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,XX,2,correlated,0.0583773119797686,0.002723344384544099,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,XY,2,correlated,4.351726596501843e-09,0.00014065589568892136,2
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,YX,2,correlated,-5.967907246736348e-09,0.0001406527950492376,3
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,XI,1,local,3.170835876898074e-08,0.0020339702591774225,1
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,IX,1,local,1.3495218900022492e-08,0.002033946288596012,2
