source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,grid_infidelity,x_only_infidelity,y_only_infidelity,zero_infidelity,additive_prediction,interaction_infidelity,pair_noise_penalty,relative_interaction_to_pair_noise,interaction_per_multiplier_product,nominal_bilinear_coefficient,bilinear_prediction,bilinear_residual,relative_bilinear_residual
motional_heating,motional_dephasing,2.0,2.0,20.0,36.0,rates_3f28f4785d99bb44,rates_95304e3098130ea3,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,1.0,0.004329701069478276,0.0020657804870172214,0.003570025772967278,0.0013018788028587,0.0043339274571257995,-4.226387647523859e-06,0.0030278222666195757,-0.0013958506396223932,-1.0565969118809648e-06,-1.0629539314325684e-06,-4.2518157257302736e-06,2.5428078206414517e-08,0.006016504004622536
motional_heating,motional_dephasing,4.0,2.0,40.0,36.0,rates_4e8eb8555c2e82a0,rates_0e752ad71c6095d9,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,1.0,0.0050874944382822695,0.002827783905809178,0.003570025772967278,0.0013018788028587,0.005095930875917756,-8.436437635486564e-06,0.0037856156354235697,-0.002228551033164416,-1.0545547044358205e-06,-1.0629539314325684e-06,-8.503631451460547e-06,6.719381597398294e-08,0.007964714358978083
motional_heating,motional_dephasing,0.0,4.0,0.0,72.0,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_e627b957213b2032,rates_7283b228c09abbcb,1.0,0.005805982307085733,0.0013018788028587,0.005805982307085733,0.0013018788028587,0.005805982307085733,0.0,0.004504103504227033,0.0,,-1.0629539314325684e-06,-0.0,0.0,
motional_heating,motional_dephasing,0.5,4.0,5.0,72.0,rates_17830da3b3822d7d,rates_d40c9e1dbffac54a,rates_e627b957213b2032,rates_7283b228c09abbcb,1.0,0.005995029780075045,0.001493035115540886,0.005805982307085733,0.0013018788028587,0.005997138619767919,-2.108839692874058e-06,0.004693150977216345,-0.0004493440980509169,-1.054419846437029e-06,-1.0629539314325684e-06,-2.1259078628651368e-06,1.7068169991078797e-08,0.008093630847690101
motional_heating,motional_dephasing,1.0,4.0,10.0,72.0,rates_8142d8384202664f,rates_a8953962d6e58e19,rates_e627b957213b2032,rates_7283b228c09abbcb,1.0,0.0061839759450801335,0.0016840630080643404,0.005805982307085733,0.0013018788028587,0.0061881665122913735,-4.1905672112400524e-06,0.004882097142221434,-0.000858353918237128,-1.0476418028100131e-06,-1.0629539314325684e-06,-4.2518157257302736e-06,6.124851449022112e-08,0.014615805308154633
motional_heating,motional_dephasing,2.0,4.0,20.0,72.0,rates_32d7c04b5236f41d,rates_95304e3098130ea3,rates_e627b957213b2032,rates_7283b228c09abbcb,1.0,0.006561497770310565,0.0020657804870172214,0.005805982307085733,0.0013018788028587,0.0065698839912442545,-8.38622093368973e-06,0.005259618967451865,-0.0015944540822417435,-1.0482776167112162e-06,-1.0629539314325684e-06,-8.503631451460547e-06,1.1741051777081762e-07,0.014000408372160534
motional_heating,motional_dephasing,4.0,4.0,40.0,72.0,rates_4685856fe1f290d1,rates_0e752ad71c6095d9,rates_e627b957213b2032,rates_7283b228c09abbcb,1.0,0.007315154708923743,0.002827783905809178,0.005805982307085733,0.0013018788028587,0.007331887410036211,-1.6732701112467767e-05,0.0060132759060650435,-0.002782626537324026,-1.0457938195292354e-06,-1.0629539314325684e-06,-1.7007262902921094e-05,2.7456179045332735e-07,0.016408695082035952
motional_heating,motional_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0030258929745734,0.0,0.0,0.0,,-1.7580894610645659e-06,-0.0,0.0,
motional_heating,motional_dephasing,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.003213085281055905,0.003213085281055905,0.0030258929745734,0.0030258929745734,0.003213085281055905,0.0,0.00018719230648250526,0.0,,-1.7580894610645659e-06,-0.0,0.0,
motional_heating,motional_dephasing,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0034001847779550065,0.0034001847779550065,0.0030258929745734,0.0030258929745734,0.0034001847779550065,0.0,0.0003742918033816066,0.0,,-1.7580894610645659e-06,-0.0,0.0,
motional_heating,motional_dephasing,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.0037740332750584304,0.0037740332750584304,0.0030258929745734,0.0030258929745734,0.0037740332750584304,0.0,0.0007481403004850305,0.0,,-1.7580894610645659e-06,-0.0,0.0,
motional_heating,motional_dephasing,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,0.004520313771534945,0.004520313771534945,0.0030258929745734,0.0030258929745734,0.004520313771534945,0.0,0.0014944207969615451,0.0,,-1.7580894610645659e-06,-0.0,0.0,
motional_heating,motional_dephasing,0.0,0.5,0.0,9.0,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_70251d48c79bc447,rates_7283b228c09abbcb,2.0,0.003909116252208689,0.0030258929745734,0.003909116252208689,0.0030258929745734,0.003909116252208689,0.0,0.0008832232776352887,0.0,,-1.7580894610645659e-06,-0.0,0.0,
motional_heating,motional_dephasing,0.5,0.5,5.0,9.0,rates_7affb8fbc133d6bd,rates_d40c9e1dbffac54a,rates_70251d48c79bc447,rates_7283b228c09abbcb,2.0,0.004095863582941339,0.003213085281055905,0.003909116252208689,0.0030258929745734,0.004096308558691194,-4.449757498546647e-07,0.0010699706083679393,-0.000415876610417739,-1.7799029994186588e-06,-1.7580894610645659e-06,-4.3952236526614147e-07,-5.453384588523236e-09,-0.012255464686119159
