noise_source,noise_title,nbar,sector,mode,slope_per_rate_s,through_origin_relative_fit_residual,centered_R2_for_origin_fit,max_abs_coefficient_per_gate,max_abs_deviation_normalized_to_max_response,resolved_above_1e-7_per_gate
motional_heating,Motional heating/diffusion,2.0,A,"YX,ZY",6.575998365738711e-11,0.6892171920079979,-0.076951214957516,3.865222271645922e-09,0.659735047374729,False
motional_heating,Motional heating/diffusion,2.0,A,"YX,ZZ",-3.7416823605232e-11,0.6995592209751738,0.4499009055818538,1.7704058594702554e-09,0.9212512291328379,False
motional_heating,Motional heating/diffusion,2.0,A,"YY,YZ",-1.0406123297008035e-11,0.8981814080453382,-1.4920518462085939,8.335238246365598e-10,0.87515505868659,False
motional_heating,Motional heating/diffusion,2.0,A,"YY,ZI",3.168584226465684e-11,0.7400381127579108,0.4064781246191098,1.439344359514425e-09,1.0315264368050738,False
motional_heating,Motional heating/diffusion,2.0,A,"YY,ZX",-1.9604312732803782e-12,0.9983971058540816,0.00044577231375630966,1.129490617980737e-09,1.0347135468337962,False
motional_heating,Motional heating/diffusion,2.0,A,"YY,ZY",1.1498208511914757e-11,0.5637568579452444,0.5391498780845416,6.156060360764285e-10,0.42516559918983515,False
motional_heating,Motional heating/diffusion,2.0,A,"YY,ZZ",4.5449028707852127e-13,0.9995066639745669,-0.03454930868116235,5.814148311673485e-10,0.992183029005882,False
motional_heating,Motional heating/diffusion,2.0,A,"YZ,ZI",-2.1835532017057794e-11,0.9647785432934672,-0.5381843315014105,3.4668979315263225e-09,0.9370170900663217,False
motional_heating,Motional heating/diffusion,2.0,A,"YZ,ZX",-2.981911851777918e-11,0.9237106713074072,-0.21884666662389374,3.5383903229871428e-09,0.8314537640233789,False
motional_heating,Motional heating/diffusion,2.0,A,"YZ,ZY",3.6492380641814005e-12,0.9411080348004605,-0.1086140024002824,4.935520690401141e-10,0.8521234822790378,False
motional_heating,Motional heating/diffusion,2.0,A,"YZ,ZZ",-9.409904942611217e-12,0.912089313958451,-0.638810809178723,9.341048609716035e-10,0.798525725841453,False
motional_heating,Motional heating/diffusion,2.0,A,"ZI,ZX",-1.3560221155673677e-10,0.6725084588776606,-0.2261282793220487,6.771187432436703e-09,0.7997364377964966,False
motional_heating,Motional heating/diffusion,2.0,A,"ZI,ZY",-6.947196070478624e-11,0.7080870583124294,0.036737532827303854,4.262831677420853e-09,0.6740572184786853,False
motional_heating,Motional heating/diffusion,2.0,A,"ZI,ZZ",5.971007038232983e-11,0.4382377187735072,0.4054260907043802,2.198028459563784e-09,0.4566942923552523,False
motional_heating,Motional heating/diffusion,2.0,A,"ZX,ZY",5.155031082355889e-11,0.8106783481110129,-2.3876063945413155,2.9897216551461412e-09,0.6551497646289146,False
motional_heating,Motional heating/diffusion,2.0,A,"ZX,ZZ",6.60104195961563e-11,0.828441534050064,-2.471020516961574,3.5923879085067874e-09,0.8162491877899839,False
motional_heating,Motional heating/diffusion,2.0,A,"ZY,ZZ",1.694153352611011e-11,0.6940382857853643,0.09318287119478719,7.962419322511369e-10,0.6553484172244006,False
motional_heating,Motional heating/diffusion,3.0,H,IX,-3.97866941155932e-10,0.7656399249867499,0.17855948296150082,2.054918333699623e-08,0.7610189960313795,False
motional_heating,Motional heating/diffusion,3.0,H,IY,-2.8436122713832973e-10,0.8574843065912582,0.16550285682366794,1.6492345886540447e-08,0.984317017471155,False
motional_heating,Motional heating/diffusion,3.0,H,IZ,-9.388320117467057e-12,0.9708496062743109,-0.6486853192708535,1.265488283089046e-09,0.9294820236720646,False
motional_heating,Motional heating/diffusion,3.0,H,XI,-8.594823246012266e-11,0.9899984626976592,-0.45030697467967884,2.4929575994788083e-08,0.9655235883361629,False
motional_heating,Motional heating/diffusion,3.0,H,XX,9.08707672047885e-07,0.0008804888615558052,0.9999977048008658,3.633337089347168e-05,0.0007681067221165827,True
motional_heating,Motional heating/diffusion,3.0,H,XY,1.2954199930792957e-11,0.9997771195040919,-0.041721498510043364,2.0884888886421864e-08,1.0124053328712848,False
motional_heating,Motional heating/diffusion,3.0,H,XZ,2.666720198893586e-10,0.6785462903380993,0.47998797872494214,1.0390566336914395e-08,0.9659773979001633,False
motional_heating,Motional heating/diffusion,3.0,H,YI,2.852672990305297e-11,0.9964797630844889,-0.20839829761302164,1.2275032875777847e-08,1.0116198181266562,False
motional_heating,Motional heating/diffusion,3.0,H,YX,-1.676847763607175e-10,0.9773405961529805,-0.015526720171772812,2.9146188426157342e-08,1.0575323174025144,False
motional_heating,Motional heating/diffusion,3.0,H,YY,6.002836164851956e-10,0.5998263944313146,0.5638796446390162,2.366328163992901e-08,0.7809096432085016,False
motional_heating,Motional heating/diffusion,3.0,H,YZ,1.5062656380664825e-10,0.9402169395945931,-1.0179151707364622,1.5434652830843852e-08,0.9512050690555075,False
motional_heating,Motional heating/diffusion,3.0,H,ZI,-3.051475505512615e-11,0.9077431712995391,0.10828807324886647,1.9787038805936714e-09,1.1043709242612214,False
motional_heating,Motional heating/diffusion,3.0,H,ZX,2.7588579186251965e-10,0.7164015299929742,0.4462529183192119,1.1313292931079117e-08,1.0675151725969234,False
motional_heating,Motional heating/diffusion,3.0,H,ZY,3.523624008243987e-10,0.8766175701040361,0.16565040321266267,2.1560887456042728e-08,1.1634266685649084,False
motional_heating,Motional heating/diffusion,3.0,H,ZZ,-3.0273825142230664e-17,0.7077641310496346,0.3795534245259369,1.447131128200804e-15,0.7464331170900345,False
motional_heating,Motional heating/diffusion,3.0,S,IX,2.299603089951659e-05,3.8023914001464823e-05,0.9999999957251018,0.0009198216277438364,3.5479296593826556e-05,True
motional_heating,Motional heating/diffusion,3.0,S,IY,9.249113365433724e-11,0.7372336110335866,-3.9079628668686306,4.133541981789224e-09,0.7762424234184214,False
motional_heating,Motional heating/diffusion,3.0,S,IZ,2.9942118083605364e-10,0.8151813848149232,-1.517813701723008,1.9911504857501243e-08,0.8496240324481286,False
motional_heating,Motional heating/diffusion,3.0,S,XI,2.299598918651792e-05,2.684480557284483e-05,0.9999999978694167,0.0009198415531519948,2.3010765204268762e-05,True
motional_heating,Motional heating/diffusion,3.0,S,XX,7.530541264421674e-08,0.013901883412618716,0.9994496327596745,3.0258227716379763e-06,0.011419254941370372,True
motional_heating,Motional heating/diffusion,3.0,S,XY,2.0071018408446377e-10,0.5447293743182673,-3.977733899487651,6.6423743970965045e-09,0.6978336780109872,False
motional_heating,Motional heating/diffusion,3.0,S,XZ,1.6264441059630713e-10,0.39746946999374405,0.4638497189227454,6.894108508530739e-09,0.31112741954333156,False
motional_heating,Motional heating/diffusion,3.0,S,YI,7.542579282233726e-11,0.9366123022500425,-0.17838547694759432,9.639245670604282e-09,0.9217513533736829,False
motional_heating,Motional heating/diffusion,3.0,S,YX,2.3725589118854657e-10,0.30447816166355873,0.8129168129899063,9.954532844021462e-09,0.3333526662982687,False
motional_heating,Motional heating/diffusion,3.0,S,YY,1.6154145292627406e-10,0.8848529440566945,0.16911199603641092,1.141957952746392e-08,1.1414600708701834,False
motional_heating,Motional heating/diffusion,3.0,S,YZ,2.2647460707799832e-10,0.42587916625197214,0.6282482402918281,1.090942260254012e-08,0.3835004322730259,False
motional_heating,Motional heating/diffusion,3.0,S,ZI,2.6871710542578187e-10,0.5640894491615683,-0.9097196525367364,9.581513149320943e-09,0.8597731374794251,False
motional_heating,Motional heating/diffusion,3.0,S,ZX,1.3473884923745594e-10,0.7715695153063562,-1.487396324359139,7.208728679551678e-09,0.6460221427434653,False
motional_heating,Motional heating/diffusion,3.0,S,ZY,1.962077472516709e-10,0.7995758472105133,-0.22902123712062306,1.1740865464765005e-08,0.6657695331907153,False
motional_heating,Motional heating/diffusion,3.0,S,ZZ,2.3705550612767366e-10,0.7337093828207817,-0.061283328350761446,1.0990187642676572e-08,0.8921512926643987,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,IY",8.048364685690655e-11,0.7623325360217594,0.06661505679098634,4.003992837902485e-09,0.8994957657078773,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,IZ",2.190216069178261e-11,0.9984712633712487,-0.014219655499874584,1.2302450525663285e-08,1.0178030878044126,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,XI",2.2995847140246992e-05,1.3589397767814388e-05,0.9999999994540053,0.0009198272082816921,1.3656870945715283e-05,True
motional_heating,Motional heating/diffusion,3.0,C,"IX,XX",3.3187606149382183e-10,0.8353114406454225,0.15087467010148903,1.758189913130584e-08,0.9510816542365615,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,XY",-6.121539316047938e-11,0.9522900238464291,0.08384804451280425,7.230892159166761e-09,0.8545611758977297,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,XZ",-6.494772943342927e-11,0.9864426670949997,-0.19977338811709267,1.716925054867238e-08,0.9810860324830977,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,YI",-4.243404359982093e-12,0.9991332645873179,-0.361362794260486,3.1683560215924787e-09,1.0066965396739873,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,YX",1.5654188577039963e-10,0.8232399457904289,0.3149665114133814,1.080237170840067e-08,0.7436548510109348,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,YY",-1.1125937797695335e-10,0.9568319693801878,-0.24467294549375307,1.5645254736554417e-08,0.9644430915793908,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,YZ",-2.6913827746089948e-11,0.700218338541697,0.08847989755212093,1.0900926639669743e-09,0.8765525691726638,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,ZI",8.580735568652795e-11,0.9789392186470436,-1.0376565923220662,1.374712462412875e-08,0.9687907987915086,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,ZX",-1.5421390282686077e-10,0.9289165888177485,-0.10518222330126625,1.5498391635642637e-08,0.9502484172382748,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,ZY",-1.9109971317439053e-11,0.8004754848217336,-0.2788580921584387,1.331148586755657e-09,0.8564399834280346,False
motional_heating,Motional heating/diffusion,3.0,C,"IX,ZZ",-2.5175703139598053e-10,0.8937086717284701,0.0431959476205791,1.6372517726213927e-08,1.0457914708666096,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,IZ",-4.814881549200574e-11,0.8222262006572798,0.04589887829532313,3.303264930193682e-09,0.8542387107618927,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,XI",2.5775972978504496e-11,0.9797128562575788,-0.015486453448293025,4.633946921489955e-09,0.972187884955082,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,XX",3.128029876063814e-10,0.5884634935070167,0.5440658151142197,1.1543929055809842e-08,0.8325227733894475,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,XY",-4.144806930497224e-11,0.8071605158495327,-0.3265639925306989,2.581990164887953e-09,0.6789447932945871,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,XZ",9.355432323236938e-11,0.7175899367171017,0.43490867819836976,4.560258875298826e-09,0.9417414021315,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,YI",1.4438644167682894e-11,0.9938749190632125,-0.031322997873642455,4.534895699556221e-09,0.9840805113014002,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,YX",7.854325444049958e-11,0.7573275039212533,0.009485542025810645,5.3452363841604724e-09,0.7061186866375204,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,YY",1.5674478553381448e-10,0.8252303723249143,0.12276984211785436,7.216874122478877e-09,1.1341711759438262,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,YZ",-8.506700323262907e-11,0.8813803078998543,-0.5689187951907593,7.618927073127584e-09,0.9441738958673949,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,ZI",8.361921784387049e-11,0.848452747979314,0.2789853618976983,5.053954346075216e-09,1.0827265267134905,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,ZX",4.725432972313449e-11,0.9530707331953974,-0.01455967335200481,4.7108006238779854e-09,1.0389182196435405,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,ZY",-1.2715806363409986e-10,0.6480809157994617,0.12440860863295178,4.700301723087449e-09,0.7731749788394321,False
motional_heating,Motional heating/diffusion,3.0,C,"IY,ZZ",8.166892385619867e-11,0.86592874074358,-0.6397303229247442,6.9534429954193964e-09,0.7650978834226488,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,XI",2.0094237577254416e-10,0.8459825351277436,-0.1354790329047031,1.0425405347004476e-08,0.996135470022757,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,XX",-7.20807470209974e-11,0.9929023884509269,-0.005289574666673902,1.913922926361349e-08,1.075322517984602,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,XY",2.0079103406212054e-10,0.8031783267388027,-1.2782460947271637,1.3499981491171317e-08,0.8512656967763745,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,XZ",-9.286587670209574e-11,0.9379606365746674,0.11533716004632766,9.590226013572051e-09,1.0968338770855581,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,YI",2.7204964723483813e-11,0.9869365340730597,-0.09984953987605039,5.338819862364491e-09,1.0509568882727485,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,YX",-1.3411115549516142e-10,0.8378617739788838,0.29756861591451855,6.736814779528732e-09,0.9850336073511174,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,YY",-8.857678615479026e-12,0.998146265324933,-0.09163430534095096,5.1829066110929445e-09,1.0170901759960733,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,YZ",-9.344466855659485e-11,0.8819272567931143,0.21984177541803718,6.469993455874071e-09,1.14442776363515,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,ZI",-1.6739176134981805e-10,0.9072167061576945,0.16601617635312038,1.4514356772415904e-08,1.0576642024081773,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,ZX",4.7110409579041133e-11,0.9732639013197797,0.05226246723217709,7.788671098267143e-09,1.0302429060006928,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,ZY",2.9006116817533504e-11,0.9777607752905676,0.03577812218893539,4.735895023480811e-09,1.0306236906368487,False
motional_heating,Motional heating/diffusion,3.0,C,"IZ,ZZ",-4.4452917918196506e-11,0.9916175921749764,-0.7490161154597534,1.007100383634005e-08,0.9558604895394902,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,XX",1.6693250713874375e-10,0.9387732755139703,-1.490760895778012,1.8210750610258e-08,0.9541664946406131,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,XY",1.4527285949467968e-10,0.9338070677141861,-0.19546127700371074,1.808427804481786e-08,0.9196689748218574,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,XZ",-1.3858054676574722e-10,0.9624706341349756,-0.009585519629431438,1.6185492799118557e-08,0.9992349798985768,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,YI",1.397987618432709e-11,0.9877683160981692,-0.18026860584141646,3.1012163679670208e-09,0.9098426260822847,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,YX",-2.7390008300195467e-11,0.9731269417661892,-0.09412736273883038,4.2722567997855246e-09,0.8717773318234499,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,YY",-1.457943578400477e-10,0.9528932523384199,-0.036026685511005185,1.666248146145963e-08,0.9562507066617687,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,YZ",2.8034477942501835e-11,0.7472508999536859,0.1842069109892155,1.1828029375376053e-09,0.9310148897052803,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,ZI",-8.351673078075259e-11,0.9775610485649627,-0.07149763344573734,1.4113415214695327e-08,1.029587711234412,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,ZX",-4.7251092309468464e-11,0.9940346614440217,-0.07631793727739744,1.6857397189448578e-08,0.9859850569520175,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,ZY",1.801676896483475e-11,0.8803425329975554,-0.32647091484087265,1.6804946924861983e-09,0.8927888969516473,False
motional_heating,Motional heating/diffusion,3.0,C,"XI,ZZ",-2.5112653440866943e-10,0.8061213410019191,-0.3842016470496814,1.5226350574752776e-08,0.9175355469533621,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,XY",3.67515569229807e-11,0.9075257506504826,-0.05821009594026716,3.62597835082248e-09,0.8986437497216596,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,XZ",2.252465867267296e-10,0.9017375157576103,0.11189468016343296,1.427506039832477e-08,1.0760604069011128,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,YI",3.0132538914969935e-10,0.5897122451928463,0.5809731721376798,1.216882472355872e-08,0.7322101554921163,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,YX",-5.045921770645744e-12,0.9958981258127074,-0.29195550969485207,1.894504800308607e-09,1.026634515625528,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,YY",2.879252557831818e-10,0.9490964745753206,-0.11388487200673181,3.407262337430095e-08,0.9577482994748875,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,YZ",-2.2691793649875672e-10,0.7287359735376099,0.405149187556337,1.0555155393243202e-08,0.8283181154153634,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,ZI",1.0734360182948565e-10,0.9903145759995724,-0.07909531697662264,2.908875521172416e-08,1.0369020953451529,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,ZX",-8.884655522722398e-11,0.968606257385847,-0.023770807061486376,1.2646185339661822e-08,1.0351278084421938,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,ZY",-3.8172983642212006e-10,0.4501664716423936,0.7263395283994036,1.6207546686838453e-08,0.49833802969777996,False
motional_heating,Motional heating/diffusion,3.0,C,"XX,ZZ",3.67483206769022e-11,0.8578048170956742,-0.3716316182154531,2.2347527664935306e-09,0.9177798966671319,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,XZ",-7.422442788062672e-11,0.8927973257893856,0.08606503023072509,4.75881725566514e-09,1.1559724273762901,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,YI",1.8214949719918183e-10,0.6089026300439139,0.4615321686830496,7.984944945717828e-09,0.7353852383606997,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,YX",-2.2338663437751936e-10,0.3936847211098295,0.727563104927168,8.576279806478227e-09,0.39398316997878674,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,YY",9.323089990070329e-11,0.773025318551654,-0.6223227223519909,5.786782255710332e-09,0.8388899119044887,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,YZ",3.8002936447857536e-11,0.9699639321734363,-1.005881073434284,5.562580442849526e-09,0.9316811022540649,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,ZI",-2.6446014141293314e-10,0.4463677082276858,0.4432474338861706,8.518382796239296e-09,0.48494191264768743,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,ZX",2.411038648431388e-10,0.1204439812622756,0.9450121600828744,9.519643743409182e-09,0.11677389333220646,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,ZY",1.2027083629003127e-10,0.7660466886058956,-2.1740168621105873,6.677142502615108e-09,0.6397535734996607,False
motional_heating,Motional heating/diffusion,3.0,C,"XY,ZZ",-9.910613680181918e-11,0.9579499227523603,-1.2548452247400452,1.2023834898624972e-08,0.9587876340462922,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,YI",-5.15672209002707e-11,0.8232998812824633,-1.0740682894599964,3.6344699385334955e-09,0.8581162541653102,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,YX",1.1127169033150835e-10,0.6441462916957827,0.13980202684665666,5.95298699173938e-09,0.6261651823331255,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,YY",9.75745675236707e-11,0.8500528563452456,0.2757698069719844,6.316173718624777e-09,1.0536388185012078,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,YZ",-1.0805155203889331e-11,0.9756608635748162,-0.8791372591940296,2.0903977121417543e-09,0.974155264471614,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,ZI",1.3030732178806408e-10,0.7328924017047799,0.45039794224361995,6.714705405610014e-09,0.6974222830870469,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,ZX",-1.2540753517919611e-11,0.9801518065463928,0.01076711131418051,2.386700467202704e-09,0.9474556875056139,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,ZY",-1.3375607715180754e-10,0.6027217418214436,-0.12786032098198974,4.84597748729175e-09,0.7201241552521699,False
motional_heating,Motional heating/diffusion,3.0,C,"XZ,ZZ",4.156894149493557e-13,0.9999982397609974,-0.2918202320780847,8.673218151639514e-09,0.9997603603370274,False
motional_heating,Motional heating/diffusion,3.0,C,"YI,YX",-8.400023850987413e-11,0.6564654926897447,0.5010581987773621,4.332224113770192e-09,0.6015884942415906,False
motional_heating,Motional heating/diffusion,3.0,C,"YI,YY",2.2551185916236838e-12,0.9998383026928664,-0.0196384381140684,5.283144869952102e-09,1.0042685155284112,False
motional_heating,Motional heating/diffusion,3.0,C,"YI,YZ",-8.419440308209162e-11,0.9276677512650183,-0.11408559948274144,9.832158809204109e-09,0.9143683450238057,False
motional_heating,Motional heating/diffusion,3.0,C,"YI,ZI",-8.10549886133594e-11,0.8674630518843887,0.2340005382123188,5.544944522610514e-09,1.1461781777668705,False
motional_heating,Motional heating/diffusion,3.0,C,"YI,ZX",4.805833729804548e-11,0.8182338701998897,-0.022022680752501245,2.6725988982783457e-09,0.6942068810448502,False
motional_heating,Motional heating/diffusion,3.0,C,"YI,ZY",-1.8823357031327487e-11,0.9957362121321072,-0.48080650154444093,8.186133659807543e-09,0.977005802966855,False
motional_heating,Motional heating/diffusion,3.0,C,"YI,ZZ",8.94704325851788e-11,0.7602838742053507,0.3140926814624263,5.228255765924399e-09,0.7496111616898341,False
motional_heating,Motional heating/diffusion,3.0,C,"YX,YY",1.702368513581835e-11,0.9817137071064407,-0.8289620767447856,2.967476231901174e-09,0.9713162232728115,False
motional_heating,Motional heating/diffusion,3.0,C,"YX,YZ",9.310294984490682e-11,0.7202408419480215,0.37431659615279456,4.5817347300619346e-09,0.6420969042766044,False
motional_heating,Motional heating/diffusion,3.0,C,"YX,ZI",1.7810119093317927e-10,0.6091830450212036,0.481443763017964,8.430777378202689e-09,0.671257275173246,False
motional_heating,Motional heating/diffusion,3.0,C,"YX,ZX",-8.636034395893867e-11,0.7295486758606954,0.4242133762987953,4.610413930007149e-09,0.8843733445919453,False
motional_heating,Motional heating/diffusion,3.0,C,"YX,ZY",-7.341663269780158e-11,0.7552249521296478,-0.08710230323457901,4.463476092922703e-09,0.6710338257923633,False
motional_heating,Motional heating/diffusion,3.0,C,"YX,ZZ",-1.1915374181023344e-10,0.871771489977961,0.06241218950222682,7.909249141784595e-09,0.9664124453867784,False
motional_heating,Motional heating/diffusion,3.0,C,"YY,YZ",-5.737067037333385e-11,0.88816503315587,0.16222731744303687,3.934147860911965e-09,0.8997552944086434,False
motional_heating,Motional heating/diffusion,3.0,C,"YY,ZI",3.5814400075245593e-11,0.9484705483843486,0.07939660495793732,3.873521224906367e-09,0.9699434980424169,False
motional_heating,Motional heating/diffusion,3.0,C,"YY,ZX",5.7969454030919284e-11,0.9434932101993285,0.06890785832886948,6.203891488483929e-09,0.8882378046269808,False
motional_heating,Motional heating/diffusion,3.0,C,"YY,ZY",-1.4362138806197453e-10,0.798217053545497,-0.10062429824013819,8.135157585855174e-09,0.911727961907159,False
motional_heating,Motional heating/diffusion,3.0,C,"YY,ZZ",1.5128677847270922e-11,0.9941445182422037,-0.15683066667866807,5.724568888216511e-09,1.0264276282505953,False
motional_heating,Motional heating/diffusion,3.0,C,"YZ,ZI",5.873129767744902e-11,0.8832779984136399,0.2135066854914438,4.433427829821346e-09,1.0662368938120457,False
motional_heating,Motional heating/diffusion,3.0,C,"YZ,ZX",5.852952901363505e-12,0.9970482166914745,-0.1080019274039663,2.6788009254903744e-09,0.989075423922567,False
motional_heating,Motional heating/diffusion,3.0,C,"YZ,ZY",6.809177363507416e-11,0.7677443872921088,-0.5756735017858607,4.0322768746903345e-09,0.9155665945678602,False
motional_heating,Motional heating/diffusion,3.0,C,"YZ,ZZ",-7.676149684694658e-11,0.9332338674275329,0.11908962776271503,7.878351085908165e-09,1.0974334553130645,False
motional_heating,Motional heating/diffusion,3.0,C,"ZI,ZX",-9.814456216095276e-11,0.662729027909974,-2.1361520965698015,4.256913818497067e-09,0.6748246430091732,False
motional_heating,Motional heating/diffusion,3.0,C,"ZI,ZY",-1.297320571670001e-10,0.6959119923696871,0.16695620354957652,6.629478412153641e-09,0.6086206211059806,False
motional_heating,Motional heating/diffusion,3.0,C,"ZI,ZZ",-1.0694654455137121e-10,0.8332833130242453,0.08812583943264107,6.640964795705916e-09,0.91869699702688,False
motional_heating,Motional heating/diffusion,3.0,C,"ZX,ZY",-2.8157625932263245e-11,0.9580312411493744,-0.7891855318501226,3.437908086957978e-09,0.9180966296362552,False
motional_heating,Motional heating/diffusion,3.0,C,"ZX,ZZ",4.433966464159026e-11,0.9739517176055679,-0.01392650892570102,6.268426530590178e-09,1.1414698391221814,False
motional_heating,Motional heating/diffusion,3.0,C,"ZY,ZZ",-4.277954471695972e-11,0.9484957086397569,0.08536923617284564,4.679898837711676e-09,1.091411259517476,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,IY",2.2701172901951772e-10,0.9035078396158918,-0.007736709846945411,1.632779540218709e-08,0.9340224358357351,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,IZ",1.5257947645783973e-10,0.9445777353208223,-0.10803645578573184,1.9666409164514442e-08,0.9224161995301359,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,XI",2.2083772747087998e-10,0.7338290270889175,0.42065701151198465,1.3709122725882063e-08,0.620678497160222,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,XX",-2.160523618079113e-11,0.9990822318975999,-0.28468197916246196,2.1067542002204178e-08,0.9897447760263013,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,XY",-1.8834133980538688e-10,0.8553737275006594,-0.03696859042372136,1.1696087207699825e-08,0.9194853216888648,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,XZ",-3.2084332984246314e-11,0.9032029146116557,0.17728709523457775,2.749279926277894e-09,0.8796476810538433,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,YI",3.151747873352302e-10,0.8277344020868969,0.051408391749714566,1.6447727973551114e-08,0.9103345774621329,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,YX",-1.377410291724098e-10,0.958130656955171,-0.8508699842410028,1.8911431725036147e-08,0.9635826014721932,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,YY",-2.5007687399583393e-10,0.6824333917088303,0.4840303360695819,1.0098982777709047e-08,0.9206449207729245,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,YZ",-4.195911951852576e-11,0.9868370761500783,-0.23799519400601943,9.468864297576763e-09,0.9556872733625892,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,ZI",6.312145268123781e-11,0.9637122810765497,0.0043458321655992505,8.175983275652663e-09,0.9613982498782697,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,ZX",6.123142775047849e-11,0.7287814079359014,0.4150250253648283,3.755494031603451e-09,0.5634756340329018,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,ZY",-1.233262323277589e-10,0.958892598694778,0.06096224922677962,1.4534163083506284e-08,1.0848526548238009,False
motional_heating,Motional heating/diffusion,3.0,A,"IX,ZZ",-2.626007679535022e-10,0.6824598433304332,0.4773133369167578,1.0272774340062519e-08,0.955452680581078,False
motional_heating,Motional heating/diffusion,3.0,A,"IY,IZ",-9.124059298518494e-11,0.9532681934801938,-1.3044571298804786,1.0953352913387317e-08,0.9167007639517671,False
