noise_source,noise_title,nbar,rate_multiplier,rate_s^-1,response_frobenius_norm,full_generator_cosine_to_nominal,stochastic_shape_cosine_to_nominal,H_shape_cosine_to_nominal,S_shape_cosine_to_nominal,C_shape_cosine_to_nominal,A_shape_cosine_to_nominal,leading_stochastic_eigenvalue_per_gate,leading_axis_overlap_with_collective_X,collective_X_rayleigh_coefficient_per_gate,collective_X_fraction_of_positive_stochastic_trace,S_IX_per_gate,S_XI_per_gate,C_IX_XI_per_gate,C_IX_XI_over_local_X_mean,C_IZ_XY_over_IZ_XY_S_mean,C_IY_XZ_over_IY_XZ_S_mean,S_IX_over_S_XI,S_XX_per_gate,H_XX_rad_per_gate
spin_dephasing,Spin dephasing,1.0,2.0,6.666666666666667,0.0028664573328216637,0.9999999585618472,0.9999998760519718,0.03207572190795621,0.999999998958067,0.9999991296667318,0.5107355909326233,0.0001410720277988035,1.622065755334604e-05,4.097422711592101e-09,6.146047336642049e-06,-6.974125454453661e-09,5.13468539910212e-09,5.017142739267872e-09,-5.455076097393162,0.35568088621710636,-0.5451220405770364,-1.3582381221784678,1.2004767346625452e-08,1.430658257443865e-08
spin_dephasing,Spin dephasing,1.0,4.0,13.333333333333334,0.005732921862990578,0.9999999548402326,0.9999998667616998,0.03720777536122417,0.9999999988114217,0.9999990741069295,0.5511715189215171,0.00028214741360507527,1.463922740273423e-05,-1.199399955708064e-08,-8.995382931274278e-06,-1.4402640930162949e-08,-1.878334812285777e-08,4.598994969429719e-09,-0.2771648578610677,0.3556203788990814,-0.545191955192971,0.766777085531207,1.5599069013003033e-08,6.390501732651111e-08
spin_dephasing,Spin dephasing,2.0,0.0,0.0,0.0,,,,,,,0.0,0.7071067811865475,0.0,,0.0,0.0,0.0,,,,,0.0,0.0
spin_dephasing,Spin dephasing,2.0,0.5,1.6666666666666667,0.0007161272744310612,0.9999997923042176,0.9999992215481913,0.1453195411839932,0.9999999876351703,0.9999955155587917,0.731718792363936,3.431494339652499e-05,2.351258721383605e-05,1.8868571421454862e-08,0.0001132221527299816,5.3269544538782874e-09,1.258290229259029e-08,9.913643048220577e-09,1.107060004840667,0.38430650429399976,-0.53551379502285,0.4233486305472767,3.34574808775868e-08,-5.847901578779332e-09
spin_dephasing,Spin dephasing,2.0,1.0,3.3333333333333335,0.0014324075292731016,1.0,1.0000000000000002,0.9999999999999999,1.0,1.0,1.0,6.865134079398238e-05,0.00016890599766589633,1.538178708178341e-08,4.614757778633788e-05,5.728391782820199e-09,8.843662486270618e-09,8.095759947238005e-09,1.1111350256785886,0.3851251383350592,-0.5358319511541959,0.6477397562054483,3.492448594378874e-08,1.79565568145552e-10
spin_dephasing,Spin dephasing,2.0,2.0,6.666666666666667,0.002865033615842091,0.9999999262937433,0.9999997566880662,0.16424086186834438,0.9999999970918749,0.9999987784501231,0.7541336377007198,0.00013734355324203422,1.8786296984312183e-05,1.6893875837698163e-08,2.5340813098907677e-05,-4.123854059246584e-09,1.650380194441833e-08,1.0703901895112294e-08,1.7292321412649951,0.3854676772170265,-0.5363359205734741,-0.24987297309643808,3.891845133157854e-08,1.6587849459469896e-08
spin_dephasing,Spin dephasing,2.0,4.0,13.333333333333334,0.005730121280206316,0.9999998893311136,0.9999996752640764,0.025945442941366397,0.9999999920607884,0.9999986689752833,0.5027879982713072,0.00027472363332095123,1.7010121631237103e-05,5.870855111834085e-09,4.403208880054603e-06,-1.0778015516860716e-08,-3.2451972680543496e-10,1.1422122733667162e-08,-2.05757018248302,0.3856666568767218,-0.5364554554545492,33.21220445659579,1.945975706786683e-08,5.7247763932996413e-08
spin_dephasing,Spin dephasing,3.0,0.0,0.0,0.0,,,,,,,0.0,0.7071067811865475,0.0,,0.0,0.0,0.0,,,,,0.0,0.0
spin_dephasing,Spin dephasing,3.0,0.5,1.6666666666666667,0.0007164180290725833,0.9999998538264725,0.9999994624703616,0.820972322674014,0.9999999907737548,0.9999970348890026,0.8056429508028264,3.414345398987673e-05,3.261526740450682e-05,1.9169878194698576e-08,0.00011503344806310189,7.418913760185412e-09,8.894648842658123e-09,1.1013096893276812e-08,1.3501768021360552,0.4132660614509233,-0.5412916993475503,0.8340873137795854,2.4949966841056022e-08,2.1494776173380262e-08
spin_dephasing,Spin dephasing,3.0,1.0,3.3333333333333335,0.0014330040455925643,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,1.0,6.828730707599139e-05,2.6981233696594704e-05,2.093337323983323e-08,6.280225413518859e-05,1.6536499851605357e-10,1.2861510937108809e-08,1.4419935272020801e-08,2.213874660859602,0.4129962358665881,-0.540777996176702,0.012857353955119883,1.360701523859891e-08,2.8931660088495377e-08
