time_sim,alpha_real_per_spin_eigenvalue,alpha_imag_per_spin_eigenvalue,alpha_abs_per_spin_eigenvalue
1.4858033391727277,0.06587190669013807,-0.16910473114096305,0.18148145410826874
1.5109864466163332,0.06801573777625466,-0.17140968170027052,0.1844110071710371
1.536169554059939,0.07018842105726451,-0.17368745608924588,0.1873332507945815
1.5613526615035445,0.07238961206481354,-0.17593769317785163,0.19024806915088013
1.58653576894715,0.07461896181078648,-0.17816003620195522,0.19315534670622403
1.6117188763907555,0.07687611684263723,-0.18035413281989218,0.19605496822579663
1.636901983834361,0.079160719299427,-0.18251963516832817,0.19894681877824105
1.6620850912779666,0.08147240696856142,-0.18465619991741103,0.2018307837402158
1.687268198721572,0.08381081334321762,-0.18676348832520406,0.20470674880093792
1.7124513061651778,0.08617556768045208,-0.18884116629139194,0.20757459996671393
1.7376344136087833,0.08856629505998007,-0.1908889044102506,0.2104342235654582
1.7628175210523889,0.09098261644361753,-0.19290637802287308,0.21328550625119852
1.7880006284959944,0.09342414873537569,-0.1948932672686424,0.21612833500856865
1.8131837359396,0.09589050484219903,-0.19684925713594406,0.21896259715728808
1.8383668433832054,0.09838129373533706,-0.19877403751210956,0.22178818035662815
1.863549950826811,0.10089612051233998,-0.20066730323258322,0.22460497260986487
1.8887330582704167,0.1034345864596686,-0.20252875412930457,0.22741286226871815
1.9139161657140222,0.10599628911590832,-0.2043580950782985,0.2302117380377771
1.9390992731576278,0.10858082233557753,-0.20615503604646573,0.23300148897891154
1.9642823806012333,0.11118777635352,-0.20791929213756624,0.23578200451566908
1.9894654880448388,0.11381673784987105,-0.20965058363738803,0.23855317443765803
2.0146485954884445,0.11646729001558755,-0.2113486360580946,0.24131488890491587
2.03983170293205,0.11913901261853074,-0.21301318018174342,0.24406703845226277
2.0650148103756556,0.12183148207009233,-0.2146439521029695,0.24680951399364065
2.090197917819261,0.12454427149235199,-0.21624069327082593,0.24954220682643669
2.1153810252628666,0.1272769507857572,-0.2178031505297761,0.2522650086357923
2.140564132706472,0.13002908669731303,-0.2193310761598302,0.2549778114988961
2.1657472401500777,0.13280024288927267,-0.22082422791582001,0.25768050788926167
2.1909303475936834,0.13558998000831635,-0.2222823690658057,0.26037299068098957
2.2161134550372887,0.13839785575520877,-0.22370526842860852,0.2630551531530135
2.2412965624808945,0.14122342495492368,-0.22509270041046356,0.26572688899333025
2.2664796699245,0.14406623962722384,-0.2264444450407863,0.26838809230321375
2.2916627773681055,0.1469258490576865,-0.22776028800704817,0.27103865760141227
2.316845884811711,0.1498017998691616,-0.22904002068875448,0.27367847982832966
2.3420289922553166,0.15269363609365286,-0.23028344019052038,0.2763074543501891
2.3672120996989223,0.15560089924460904,-0.23149034937423887,0.27892547696318126
2.3923952071425276,0.1585231283896148,-0.23266055689033605,0.28153244389759347
2.4175783145861334,0.16145986022346945,-0.23379387720810874,0.28412825182192375
2.4427614220297387,0.16441062914164145,-0.2348901306451394,0.2867127978469762
2.4679445294733444,0.16737496731408805,-0.23594914339578393,0.28928597952993895
2.4931276369169497,0.17035240475942715,-0.2369707475587277,0.2918476948784451
2.5183107443605555,0.1733424694194509,-0.23795478116360555,0.29439784235461486
2.543493851804161,0.17634468723396787,-0.23890108819668127,0.2969363208790808
2.5686769592477665,0.17935858221596326,-0.23980951862558292,0.29946302983499357
2.5938600666913723,0.1823836765270643,-0.24067992842308975,0.3019778690720107
2.6190431741349776,0.18541949055329895,-0.2415121795899669,0.30448073891026567
2.6442262815785833,0.18846554298113674,-0.24230614017684465,0.3069715401443192
2.6694093890221886,0.19152135087379826,-0.24306168430513825,0.3094501740470915
2.6945924964657944,0.19458642974782292,-0.24377869218700535,0.31191654237377525
2.7197756039094,0.19766029364988094,-0.24445705014433786,0.31437054736572967
2.7449587113530054,0.2007424552338192,-0.24509665062678496,0.31681209175435554
2.770141818796611,0.20383242583792766,-0.24569739222880482,0.31924107876495067
2.7953249262402164,0.2069297155624139,-0.24625917970574182,0.3216574121205453
2.820508033683822,0.21003383334707493,-0.24678192398892718,0.3240609960457189
2.8456911411274275,0.21314428704915173,-0.24726554219980035,0.32645173527039556
2.8708742485710332,0.21626058352135671,-0.24770995766304907,0.3288295350336208
2.896057356014639,0.21938222869005936,-0.24811509991876576,0.33119430108731734
2.9212404634582443,0.22250872763361937,-0.24848090473361867,0.3335459397000208
2.94642357090185,0.22563958466085424,-0.24880731411103574,0.3358843576605949
2.9716066783454553,0.2287743033896283,-0.24909427630039968,0.33820946228192605
2.996789785789061,0.23191238682555212,-0.24934174580525278,0.3405211614045973
3.0219728932326664,0.23505333744077817,-0.2495496833905101,0.342819363400541
3.047156000676272,0.23819665725288172,-0.24971805608868008,0.34510397717667063
3.072339108119878,0.24134184790381333,-0.24984683720509135,0.34737491217849165
3.097522215563483,0.24448841073891114,-0.249936006322125,0.34963207839369065
3.122705323007089,0.24763584688596038,-0.2499855493024518,0.35187538635570315
3.147888430450694,0.25078365733428665,-0.2499954582912734,0.3541047471472597
3.1730715378943,0.2539313430138721,-0.24996573171756792,0.3563200724039104
3.1982546453379053,0.25707840487448025,-0.24989637429433886,0.35852127431752706
3.223437752781511,0.2602243439647782,-0.24978739701786792,0.36070826563978425
3.2486208602251168,0.2633686615114427,-0.2496388171659716,0.36288095968561684
3.273803967668722,0.26651085899823834,-0.24945065829526192,0.36503927033665623
3.298987075112328,0.26965043824505497,-0.24922295023741153,0.3671831120446439
